estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily cases moving average,daily deaths moving average,sum_of_daily_cases_week,sum_of_daily_deaths_week
MA,2020-01-03,0,0,0,0,1014.7142857142857,33.857142857142854,7103.0,237.0
MA,2020-01-04,53,22,1,0,757.8571428571429,21.142857142857142,5305.0,148.0
MA,2020-01-05,3506,316,204,20,763.0,21.142857142857142,5341.0,148.0
MA,2020-01-06,35297,658,976,21,659.2857142857143,22.571428571428573,4615.0,158.0
MA,2020-01-07,83256,2805,2081,33,954.4285714285714,21.857142857142858,6681.0,153.0
MA,2020-01-08,121581,920,3032,19,748.4285714285714,15.142857142857142,5239.0,106.0
MA,2020-01-09,152681,1066,3457,11,826.7142857142857,14.857142857142858,5787.0,104.0
MA,2020-01-10,174195,631,3766,10,916.8571428571429,16.285714285714285,6418.0,114.0
MA,2020-01-11,185917,90,4061,8,926.5714285714286,17.428571428571427,6486.0,122.0
MA,2020-01-12,193550,380,4305,9,935.7142857142857,15.857142857142858,6550.0,111.0
MA,2020-02-03,0,0,0,0,841.7142857142857,12.857142857142858,5892.0,90.0
MA,2020-02-04,71,18,1,0,443.57142857142856,8.142857142857142,3105.0,57.0
MA,2020-02-05,3805,299,224,20,354.85714285714283,8.285714285714286,2484.0,58.0
MA,2020-02-06,36625,1328,997,21,392.2857142857143,9.714285714285714,2746.0,68.0
MA,2020-02-07,86025,2769,2119,38,697.7142857142857,13.714285714285714,4884.0,96.0
MA,2020-02-08,121953,372,3050,18,738.0,15.142857142857142,5166.0,106.0
MA,2020-02-09,154468,1787,3467,10,939.0,15.285714285714286,6573.0,107.0
MA,2020-02-10,174788,593,3776,10,1023.7142857142857,16.714285714285715,7166.0,117.0
MA,2020-02-11,185986,69,4070,9,1031.0,18.0,7217.0,126.0
MA,2020-02-12,193883,333,4313,8,1035.857142857143,16.285714285714285,7251.0,114.0
MA,2020-02-25,0,0,0,0,846.1428571428571,13.285714285714286,5923.0,93.0
MA,2020-02-26,0,0,0,0,450.57142857142856,7.857142857142857,3154.0,55.0
MA,2020-02-27,0,0,0,0,397.42857142857144,5.285714285714286,2782.0,37.0
MA,2020-02-28,0,0,0,0,142.14285714285714,3.857142857142857,995.0,27.0
MA,2020-02-29,0,0,0,0,57.42857142857143,2.4285714285714284,402.0,17.0
MA,2020-03-03,0,0,0,0,47.57142857142857,1.1428571428571428,333.0,8.0
MA,2020-03-04,81,10,1,0,1.4285714285714286,0.0,10.0,0.0
MA,2020-03-05,4040,235,237,13,35.0,1.8571428571428572,245.0,13.0
MA,2020-03-06,38174,1549,1028,31,256.2857142857143,6.285714285714286,1794.0,44.0
MA,2020-03-07,88214,2189,2153,34,569.0,11.142857142857142,3983.0,78.0
MA,2020-03-08,122482,529,3069,19,644.5714285714286,13.857142857142858,4512.0,97.0
MA,2020-03-09,155717,1249,3478,11,823.0,15.428571428571429,5761.0,108.0
MA,2020-03-10,175218,430,3787,11,884.4285714285714,17.0,6191.0,119.0
MA,2020-03-11,186209,223,4081,11,914.8571428571429,18.571428571428573,6404.0,130.0
MA,2020-03-12,194320,437,4322,9,943.7142857142857,18.0,6606.0,126.0
MA,2020-03-13,0,0,0,0,722.4285714285714,13.571428571428571,5057.0,95.0
MA,2020-03-14,0,0,0,0,409.7142857142857,8.714285714285714,2868.0,61.0
MA,2020-03-15,0,0,0,0,334.14285714285717,6.0,2339.0,42.0
MA,2020-03-16,0,0,0,0,155.71428571428572,4.428571428571429,1090.0,31.0
MA,2020-03-17,0,0,0,0,94.28571428571429,2.857142857142857,660.0,20.0
MA,2020-03-18,0,0,0,0,62.42857142857143,1.2857142857142858,437.0,9.0
MA,2020-03-19,0,0,0,0,0.0,0.0,0.0,0.0
MA,2020-03-20,0,0,0,0,0.0,0.0,0.0,0.0
MA,2020-03-21,0,0,0,0,0.0,0.0,0.0,0.0
MA,2020-03-22,1,0,0,0,0.0,0.0,0.0,0.0
MA,2020-03-23,1,0,0,0,0.0,0.0,0.0,0.0
MA,2020-03-24,4,3,0,0,0.42857142857142855,0.0,3.0,0.0
MA,2020-03-25,4,0,0,0,0.42857142857142855,0.0,3.0,0.0
MA,2020-03-26,5,1,0,0,0.5714285714285714,0.0,4.0,0.0
MA,2020-03-27,6,1,0,0,0.7142857142857143,0.0,5.0,0.0
MA,2020-03-28,14,7,0,0,1.7142857142857142,0.0,12.0,0.0
MA,2020-03-29,16,2,0,0,2.0,0.0,14.0,0.0
MA,2020-03-30,23,7,1,1,3.0,0.14285714285714285,21.0,1.0
MA,2020-03-31,31,8,1,0,3.7142857142857144,0.14285714285714285,26.0,1.0
MA,2020-04-03,0,0,0,0,3.7142857142857144,0.14285714285714285,26.0,1.0
MA,2020-04-04,88,7,1,0,4.571428571428571,0.14285714285714285,32.0,1.0
MA,2020-04-05,4227,187,249,12,31.142857142857142,1.8571428571428572,218.0,13.0
MA,2020-04-06,40629,2455,1062,34,380.85714285714283,6.714285714285714,2666.0,47.0
MA,2020-04-07,89057,843,2185,32,501.0,11.285714285714286,3507.0,79.0
MA,2020-04-08,123887,1405,3085,16,700.7142857142857,13.428571428571429,4905.0,94.0
MA,2020-04-09,157052,1335,3488,10,890.2857142857143,14.857142857142858,6232.0,104.0
MA,2020-04-10,175388,170,3796,9,914.5714285714286,16.142857142857142,6402.0,113.0
MA,2020-04-11,186572,363,4091,10,965.4285714285714,17.571428571428573,6758.0,123.0
MA,2020-04-12,194800,480,4330,8,1007.2857142857143,17.0,7051.0,119.0
