index,estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily_cases_moving_average,daily_deaths_moving_average,sum_of_daily_cases_week,sum_of_daily_deaths_week
10752,Sergipe,2020-02-25,0.0,0,0,0,2096.4285714285716,40.0,14675.0,280.0
10753,Sergipe,2020-02-26,0.0,0,0,0,1642.0,31.714285714285715,11494.0,222.0
10754,Sergipe,2020-02-27,0.0,0,0,0,1183.0,24.428571428571427,8281.0,171.0
10755,Sergipe,2020-02-28,0.0,0,0,0,717.0,16.285714285714285,5019.0,114.0
10756,Sergipe,2020-02-29,0.0,0,0,0,375.42857142857144,8.857142857142858,2628.0,62.0
10757,Sergipe,2020-03-01,0.0,0,0,0,208.71428571428572,4.428571428571429,1461.0,31.0
10758,Sergipe,2020-03-02,0.0,0,0,0,0.0,0.0,0.0,0.0
10759,Sergipe,2020-03-03,0.0,0,0,0,0.0,0.0,0.0,0.0
10760,Sergipe,2020-03-04,0.0,0,0,0,0.0,0.0,0.0,0.0
10761,Sergipe,2020-03-05,0.0,0,0,0,0.0,0.0,0.0,0.0
10762,Sergipe,2020-03-06,0.0,0,0,0,0.0,0.0,0.0,0.0
10763,Sergipe,2020-03-07,0.0,0,0,0,0.0,0.0,0.0,0.0
10764,Sergipe,2020-03-08,0.0,0,0,0,0.0,0.0,0.0,0.0
10765,Sergipe,2020-03-09,0.0,0,0,0,0.0,0.0,0.0,0.0
10766,Sergipe,2020-03-10,0.0,0,0,0,0.0,0.0,0.0,0.0
10767,Sergipe,2020-03-11,0.0,0,0,0,0.0,0.0,0.0,0.0
10768,Sergipe,2020-03-12,0.0,0,0,0,0.0,0.0,0.0,0.0
10769,Sergipe,2020-03-13,0.0,0,0,0,0.0,0.0,0.0,0.0
10770,Sergipe,2020-03-14,0.0,0,0,0,0.0,0.0,0.0,0.0
10771,Sergipe,2020-03-15,0.5,0,0,0,0.0,0.0,0.0,0.0
10772,Sergipe,2020-03-16,0.5,0,0,0,0.0,0.0,0.0,0.0
