estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily cases moving average,daily deaths moving average,sum_of_daily_cases_week,sum_of_daily_deaths_week
RO,25-02-2020,0,0,0,0,575.7142857142857,23.714285714285715,4030.0,166.0
RO,26-02-2020,0,0,0,0,491.14285714285717,20.0,3438.0,140.0
RO,27-02-2020,0,0,0,0,371.14285714285717,13.142857142857142,2598.0,92.0
RO,28-02-2020,0,0,0,0,256.57142857142856,11.285714285714286,1796.0,79.0
RO,29-02-2020,0,0,0,0,148.71428571428572,8.428571428571429,1041.0,59.0
RO,01-03-2020,0,0,0,0,117.14285714285714,4.142857142857143,820.0,29.0
RO,02-03-2020,0,0,0,0,0.0,0.0,0.0,0.0
RO,03-03-2020,0,0,0,0,0.0,0.0,0.0,0.0
RO,04-03-2020,0,0,0,0,0.0,0.0,0.0,0.0
RO,05-03-2020,0,0,0,0,0.0,0.0,0.0,0.0
RO,06-03-2020,0,0,0,0,0.0,0.0,0.0,0.0
RO,07-03-2020,0,0,0,0,0.0,0.0,0.0,0.0
RO,08-03-2020,0,0,0,0,0.0,0.0,0.0,0.0
RO,09-03-2020,0,0,0,0,0.0,0.0,0.0,0.0
RO,10-03-2020,0,0,0,0,0.0,0.0,0.0,0.0
RO,11-03-2020,0,0,0,0,0.0,0.0,0.0,0.0
RO,12-03-2020,0,0,0,0,0.0,0.0,0.0,0.0
RO,13-03-2020,0,0,0,0,0.0,0.0,0.0,0.0
RO,14-03-2020,0,0,0,0,0.0,0.0,0.0,0.0
RO,15-03-2020,0,0,0,0,0.0,0.0,0.0,0.0
RO,16-03-2020,0,0,0,0,0.0,0.0,0.0,0.0
RO,17-03-2020,0,0,0,0,0.0,0.0,0.0,0.0
RO,18-03-2020,0,0,0,0,0.0,0.0,0.0,0.0
RO,19-03-2020,0,0,0,0,0.0,0.0,0.0,0.0
RO,20-03-2020,0,0,0,0,0.0,0.0,0.0,0.0
RO,21-03-2020,0,0,0,0,0.0,0.0,0.0,0.0
RO,22-03-2020,1,1,0,0,0.14285714285714285,0.0,1.0,0.0
RO,23-03-2020,1,0,0,0,0.14285714285714285,0.0,1.0,0.0
RO,24-03-2020,1,0,0,0,0.14285714285714285,0.0,1.0,0.0
RO,25-03-2020,2,1,0,0,0.2857142857142857,0.0,2.0,0.0
RO,26-03-2020,2,0,0,0,0.2857142857142857,0.0,2.0,0.0
RO,27-03-2020,3,0,0,0,0.2857142857142857,0.0,2.0,0.0
RO,28-03-2020,6,3,0,0,0.7142857142857143,0.0,5.0,0.0
RO,29-03-2020,6,0,0,0,0.5714285714285714,0.0,4.0,0.0
RO,30-03-2020,6,0,0,0,0.5714285714285714,0.0,4.0,0.0
RO,31-03-2020,8,2,1,1,0.8571428571428571,0.14285714285714285,6.0,1.0
RO,01-04-2020,9,1,1,0,0.8571428571428571,0.14285714285714285,6.0,1.0
RO,02-04-2020,10,1,1,0,1.0,0.14285714285714285,7.0,1.0
RO,03-04-2020,10,0,1,0,1.0,0.14285714285714285,7.0,1.0
RO,04-04-2020,11,1,1,0,0.7142857142857143,0.14285714285714285,5.0,1.0
RO,05-04-2020,12,1,1,0,0.8571428571428571,0.14285714285714285,6.0,1.0
RO,06-04-2020,14,2,1,0,1.1428571428571428,0.14285714285714285,8.0,1.0
RO,07-04-2020,18,4,1,0,1.4285714285714286,0.0,10.0,0.0
RO,08-04-2020,22,4,1,0,1.8571428571428572,0.0,13.0,0.0
RO,09-04-2020,28,6,2,1,2.5714285714285716,0.14285714285714285,18.0,1.0
RO,10-04-2020,32,4,2,0,3.142857142857143,0.14285714285714285,22.0,1.0
RO,11-04-2020,33,1,2,0,3.142857142857143,0.14285714285714285,22.0,1.0
RO,12-04-2020,35,2,2,0,3.2857142857142856,0.14285714285714285,23.0,1.0
RO,13-04-2020,42,7,2,0,4.0,0.14285714285714285,28.0,1.0
RO,14-04-2020,64,22,2,0,6.571428571428571,0.14285714285714285,46.0,1.0
RO,15-04-2020,69,5,2,0,6.714285714285714,0.14285714285714285,47.0,1.0
RO,16-04-2020,76,7,3,1,6.857142857142857,0.14285714285714285,48.0,1.0
RO,17-04-2020,92,16,3,0,8.571428571428571,0.14285714285714285,60.0,1.0
RO,18-04-2020,110,18,3,0,11.0,0.14285714285714285,77.0,1.0
RO,19-04-2020,128,18,4,1,13.285714285714286,0.2857142857142857,93.0,2.0
RO,20-04-2020,160,32,4,0,16.857142857142858,0.2857142857142857,118.0,2.0
RO,21-04-2020,199,39,4,0,19.285714285714285,0.2857142857142857,135.0,2.0
RO,22-04-2020,223,24,5,1,22.0,0.42857142857142855,154.0,3.0
RO,23-04-2020,250,27,5,0,24.857142857142858,0.2857142857142857,174.0,2.0
RO,24-04-2020,290,40,5,0,28.285714285714285,0.2857142857142857,198.0,2.0
RO,25-04-2020,328,38,7,2,31.142857142857142,0.5714285714285714,218.0,4.0
RO,26-04-2020,364,36,10,3,33.714285714285715,0.8571428571428571,236.0,6.0
RO,27-04-2020,393,29,10,0,33.285714285714285,0.8571428571428571,233.0,6.0
RO,28-04-2020,413,20,11,1,30.571428571428573,1.0,214.0,7.0
RO,29-04-2020,433,20,15,4,30.0,1.4285714285714286,210.0,10.0
RO,30-04-2020,502,69,16,1,36.0,1.5714285714285714,252.0,11.0
RO,01-05-2020,585,83,18,2,42.142857142857146,1.8571428571428572,295.0,13.0
RO,02-05-2020,653,68,23,5,46.42857142857143,2.2857142857142856,325.0,16.0
RO,03-05-2020,705,52,24,1,48.714285714285715,2.0,341.0,14.0
RO,04-05-2020,756,51,25,1,51.857142857142854,2.142857142857143,363.0,15.0
RO,05-05-2020,861,105,29,4,64.0,2.5714285714285716,448.0,18.0
RO,06-05-2020,943,82,33,4,72.85714285714286,2.5714285714285716,510.0,18.0
RO,07-05-2020,1098,155,37,4,85.14285714285714,3.0,596.0,21.0
RO,08-05-2020,1222,124,39,2,91.0,3.0,637.0,21.0
RO,09-05-2020,1263,41,41,2,87.14285714285714,2.5714285714285716,610.0,18.0
RO,10-05-2020,1302,39,43,2,85.28571428571429,2.7142857142857144,597.0,19.0
RO,11-05-2020,1396,94,47,4,91.42857142857143,3.142857142857143,640.0,22.0
RO,12-05-2020,1460,64,50,3,85.57142857142857,3.0,599.0,21.0
RO,13-05-2020,1612,152,50,0,95.57142857142857,2.4285714285714284,669.0,17.0
RO,14-05-2020,1686,74,56,6,84.0,2.7142857142857144,588.0,19.0
RO,15-05-2020,1789,103,62,6,81.0,3.2857142857142856,567.0,23.0
RO,16-05-2020,1919,130,69,7,93.71428571428571,4.0,656.0,28.0
RO,17-05-2020,1963,44,74,5,94.42857142857143,4.428571428571429,661.0,31.0
RO,18-05-2020,2043,80,77,3,92.42857142857143,4.285714285714286,647.0,30.0
RO,19-05-2020,2257,214,87,10,113.85714285714286,5.285714285714286,797.0,37.0
RO,20-05-2020,2499,242,90,3,126.71428571428571,5.714285714285714,887.0,40.0
RO,21-05-2020,2659,160,101,11,139.0,6.428571428571429,973.0,45.0
RO,22-05-2020,2774,115,106,5,140.71428571428572,6.285714285714286,985.0,44.0
RO,23-05-2020,3109,335,115,9,170.0,6.571428571428571,1190.0,46.0
RO,24-05-2020,3201,92,120,5,176.85714285714286,6.571428571428571,1238.0,46.0
RO,25-05-2020,3268,67,121,0,175.0,6.142857142857143,1225.0,43.0
RO,26-05-2020,3493,225,133,12,176.57142857142858,6.428571428571429,1236.0,45.0
RO,27-05-2020,3862,369,137,4,194.71428571428572,6.571428571428571,1363.0,46.0
RO,28-05-2020,4252,390,142,5,227.57142857142858,5.714285714285714,1593.0,40.0
RO,29-05-2020,4502,250,145,3,246.85714285714286,5.428571428571429,1728.0,38.0
RO,30-05-2020,4743,241,151,6,233.42857142857142,5.0,1634.0,35.0
RO,31-05-2020,4942,199,156,5,248.71428571428572,5.0,1741.0,35.0
RO,01-06-2020,5172,230,159,3,272.0,5.428571428571429,1904.0,38.0
RO,02-06-2020,5477,305,172,13,283.42857142857144,5.571428571428571,1984.0,39.0
RO,03-06-2020,5713,236,180,8,264.42857142857144,6.142857142857143,1851.0,43.0
RO,04-06-2020,6459,746,194,14,315.2857142857143,7.428571428571429,2207.0,52.0
RO,05-06-2020,6862,403,213,19,337.14285714285717,9.714285714285714,2360.0,68.0
RO,06-06-2020,7700,838,228,15,422.42857142857144,11.0,2957.0,77.0
RO,07-06-2020,8110,410,235,7,452.57142857142856,11.285714285714286,3168.0,79.0
RO,08-06-2020,8626,516,245,10,493.42857142857144,12.285714285714286,3454.0,86.0
RO,09-06-2020,9220,594,255,10,534.7142857142857,11.857142857142858,3743.0,83.0
