estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily cases moving average,daily deaths moving average,sum_of_daily_cases_week,sum_of_daily_deaths_week
AC,02/10/2020,57110,292,1328,6,506.0,9.285714285714286,3542.0,65.0
AC,02/11/2020,61908,6,1386,0,260.2857142857143,6.142857142857143,1822.0,43.0
AC,02/12/2020,73492,366,1454,2,293.42857142857144,5.714285714285714,2054.0,40.0
AC,03/01/2021,84092,210,1604,8,283.7142857142857,5.714285714285714,1986.0,40.0
AC,03/02/2021,99094,996,1758,6,330.85714285714283,4.285714285714286,2316.0,30.0
AC,03/03/2020,0,0,0,0,320.57142857142856,3.7142857142857144,2244.0,26.0
AC,03/03/2021,117012,850,2060,20,388.57142857142856,6.0,2720.0,42.0
AC,03/04/2020,92,6,0,0,347.7142857142857,5.142857142857143,2434.0,36.0
AC,03/04/2021,142124,422,2568,8,407.14285714285717,6.285714285714286,2850.0,44.0
AC,03/05/2020,1314,208,48,5,384.57142857142856,6.714285714285714,2692.0,47.0
AC,03/06/2020,13358,428,342,12,415.7142857142857,7.285714285714286,2910.0,51.0
AC,03/07/2020,28224,128,774,18,291.7142857142857,9.0,2042.0,63.0
AC,03/08/2020,40678,746,1078,4,398.2857142857143,9.571428571428571,2788.0,67.0
AC,03/09/2020,50270,216,1244,8,307.7142857142857,7.857142857142857,2154.0,55.0
AC,03/10/2020,57324,214,1334,6,337.42857142857144,8.714285714285714,2362.0,61.0
AC,03/11/2020,61924,16,1390,4,279.42857142857144,8.142857142857142,1956.0,57.0
AC,03/12/2020,73798,306,1460,6,293.42857142857144,8.285714285714286,2054.0,58.0
AC,04/01/2021,84234,142,1612,8,252.57142857142858,7.714285714285714,1768.0,54.0
AC,04/02/2021,99888,794,1764,6,347.7142857142857,6.0,2434.0,42.0
AC,04/03/2020,0,0,0,0,241.14285714285714,5.428571428571429,1688.0,38.0
AC,04/03/2021,117768,756,2074,14,318.2857142857143,6.285714285714286,2228.0,44.0
AC,04/04/2020,92,0,0,0,287.7142857142857,5.428571428571429,2014.0,38.0
AC,04/04/2021,142314,190,2582,14,312.57142857142856,6.857142857142857,2188.0,48.0
AC,04/05/2020,1466,152,56,8,290.57142857142856,7.142857142857143,2034.0,50.0
AC,04/06/2020,14042,684,362,20,368.0,8.857142857142858,2576.0,62.0
AC,04/07/2020,28974,750,782,8,361.7142857142857,9.142857142857142,2532.0,64.0
AC,04/08/2020,41416,738,1090,12,467.14285714285717,10.857142857142858,3270.0,76.0
AC,04/09/2020,50498,228,1246,2,391.7142857142857,9.142857142857142,2742.0,64.0
AC,04/10/2020,57344,20,1334,0,394.57142857142856,9.142857142857142,2762.0,64.0
AC,04/11/2020,62436,512,1392,2,440.57142857142856,7.428571428571429,3084.0,52.0
AC,04/12/2020,74304,506,1462,2,491.14285714285717,6.571428571428571,3438.0,46.0
AC,05/01/2021,84340,106,1616,4,408.57142857142856,4.285714285714286,2860.0,30.0
AC,05/02/2021,100244,356,1768,4,352.2857142857143,3.7142857142857144,2466.0,26.0
AC,05/03/2020,0,0,0,0,246.85714285714286,2.0,1728.0,14.0
AC,05/03/2021,119000,1232,2094,20,390.2857142857143,4.571428571428571,2732.0,32.0
AC,05/04/2020,96,4,0,0,388.0,4.571428571428571,2716.0,32.0
AC,05/04/2021,142660,346,2596,14,364.2857142857143,6.285714285714286,2550.0,44.0
AC,05/05/2020,1634,168,58,2,316.0,6.285714285714286,2212.0,44.0
AC,05/06/2020,14568,526,380,18,376.0,8.285714285714286,2632.0,58.0
AC,05/07/2020,29244,270,782,0,363.7142857142857,7.714285714285714,2546.0,54.0
AC,05/08/2020,42066,650,1094,4,456.57142857142856,8.285714285714286,3196.0,58.0
AC,05/09/2020,50816,318,1248,2,326.0,5.714285714285714,2282.0,40.0
AC,05/10/2020,57374,30,1334,0,329.7142857142857,5.714285714285714,2308.0,40.0
AC,05/11/2020,62496,60,1394,2,288.85714285714283,4.0,2022.0,28.0
AC,05/12/2020,74554,250,1464,2,300.57142857142856,4.0,2104.0,28.0
AC,06/01/2021,84756,416,1628,12,284.85714285714283,3.142857142857143,1994.0,22.0
AC,06/02/2021,100908,664,1772,4,341.14285714285717,3.7142857142857144,2388.0,26.0
AC,06/03/2020,0,0,0,0,248.28571428571428,3.142857142857143,1738.0,22.0
AC,06/03/2021,120138,1138,2108,14,365.42857142857144,4.857142857142857,2558.0,34.0
AC,06/04/2020,100,4,0,0,361.7142857142857,4.857142857142857,2532.0,34.0
AC,06/04/2021,142840,180,2612,16,378.85714285714283,6.857142857142857,2652.0,48.0
AC,06/05/2020,1886,252,66,8,379.14285714285717,7.714285714285714,2654.0,54.0
AC,06/06/2020,15050,482,402,22,388.57142857142856,9.142857142857142,2720.0,64.0
AC,06/07/2020,29376,132,788,6,312.57142857142856,9.428571428571429,2188.0,66.0
AC,06/08/2020,42526,460,1104,10,378.2857142857143,10.857142857142858,2648.0,76.0
AC,06/09/2020,50886,70,1248,0,225.71428571428572,8.857142857142858,1580.0,62.0
AC,06/10/2020,57610,236,1336,2,258.85714285714283,9.142857142857142,1812.0,64.0
AC,06/11/2020,62652,156,1394,0,255.42857142857142,6.857142857142857,1788.0,48.0
AC,06/12/2020,74642,88,1464,0,232.0,5.714285714285714,1624.0,40.0
AC,07/01/2021,84956,200,1642,14,191.71428571428572,4.571428571428571,1342.0,32.0
AC,07/02/2021,101092,184,1776,4,199.14285714285714,4.285714285714286,1394.0,30.0
AC,07/03/2020,0,0,0,0,133.42857142857142,2.857142857142857,934.0,20.0
AC,07/03/2021,120576,438,2126,18,186.0,5.428571428571429,1302.0,38.0
AC,07/04/2020,100,0,2,2,152.28571428571428,5.428571428571429,1066.0,38.0
AC,07/04/2021,143760,920,2636,24,261.42857142857144,8.857142857142858,1830.0,62.0
AC,07/05/2020,2028,142,72,6,269.14285714285717,9.714285714285714,1884.0,68.0
AC,07/06/2020,15966,916,414,12,371.42857142857144,9.428571428571429,2600.0,66.0
AC,07/07/2020,29882,506,798,10,417.42857142857144,10.285714285714286,2922.0,72.0
AC,07/08/2020,42752,226,1112,8,449.7142857142857,11.428571428571429,3148.0,80.0
AC,07/09/2020,50938,52,1248,0,394.57142857142856,8.857142857142858,2762.0,62.0
AC,07/10/2020,57636,26,1336,0,398.2857142857143,8.571428571428571,2788.0,60.0
AC,07/11/2020,63150,498,1398,4,338.0,5.714285714285714,2366.0,40.0
AC,07/12/2020,74856,214,1472,8,348.2857142857143,6.0,2438.0,42.0
AC,08/01/2021,85628,672,1646,4,313.42857142857144,4.857142857142857,2194.0,34.0
AC,08/02/2021,101388,296,1786,10,283.42857142857144,4.857142857142857,1984.0,34.0
AC,08/03/2020,0,0,0,0,251.14285714285714,3.7142857142857144,1758.0,26.0
AC,08/03/2021,121312,736,2132,6,348.85714285714283,4.571428571428571,2442.0,32.0
AC,08/04/2020,108,8,4,2,346.2857142857143,4.857142857142857,2424.0,34.0
AC,08/04/2021,144806,1046,2650,14,424.57142857142856,6.285714285714286,2972.0,44.0
AC,08/05/2020,2354,326,76,4,440.57142857142856,5.714285714285714,3084.0,40.0
AC,08/06/2020,16256,290,422,8,386.0,6.285714285714286,2702.0,44.0
AC,08/07/2020,30334,452,808,10,408.2857142857143,6.285714285714286,2858.0,44.0
AC,08/08/2020,42996,244,1118,6,443.14285714285717,7.142857142857143,3102.0,50.0
AC,08/09/2020,50988,50,1260,12,345.14285714285717,8.0,2416.0,56.0
AC,08/10/2020,57668,32,1338,2,348.57142857142856,8.0,2440.0,56.0
AC,08/11/2020,63414,264,1398,0,236.85714285714286,6.0,1658.0,42.0
AC,08/12/2020,75112,256,1474,2,226.85714285714286,5.714285714285714,1588.0,40.0
AC,09/01/2021,85816,188,1646,0,212.28571428571428,4.571428571428571,1486.0,32.0
AC,09/02/2021,102538,1150,1800,14,312.0,5.142857142857143,2184.0,36.0
AC,09/03/2020,0,0,0,0,277.14285714285717,4.285714285714286,1940.0,30.0
AC,09/03/2021,121442,130,2142,10,288.57142857142856,4.0,2020.0,28.0
AC,09/04/2020,124,16,4,0,286.2857142857143,3.7142857142857144,2004.0,26.0
AC,09/04/2021,145794,988,2668,18,389.7142857142857,6.285714285714286,2728.0,44.0
AC,09/05/2020,2670,316,78,2,398.2857142857143,6.285714285714286,2788.0,44.0
AC,09/06/2020,16914,658,446,24,465.42857142857144,9.714285714285714,3258.0,68.0
AC,09/07/2020,30930,596,822,14,386.2857142857143,9.714285714285714,2704.0,68.0
AC,09/08/2020,43174,178,1122,4,411.7142857142857,10.285714285714286,2882.0,72.0
AC,09/09/2020,51336,348,1262,2,442.85714285714283,9.142857142857142,3100.0,64.0
AC,09/10/2020,58034,366,1348,10,492.85714285714283,10.571428571428571,3450.0,74.0
AC,09/11/2020,63576,162,1402,4,374.85714285714283,8.571428571428571,2624.0,60.0
AC,09/12/2020,75344,232,1484,10,362.85714285714283,9.714285714285714,2540.0,68.0
AC,10/01/2021,86254,438,1650,4,331.42857142857144,6.857142857142857,2320.0,48.0
AC,10/02/2021,103358,820,1804,4,363.42857142857144,5.428571428571429,2544.0,38.0
AC,10/03/2020,0,0,0,0,338.0,4.857142857142857,2366.0,34.0
AC,10/03/2021,122242,800,2166,24,402.57142857142856,8.0,2818.0,56.0
AC,10/04/2020,140,16,4,0,352.57142857142856,6.571428571428571,2468.0,46.0
AC,10/04/2021,146550,756,2678,10,437.42857142857144,7.428571428571429,3062.0,52.0
AC,10/05/2020,2894,224,82,4,436.2857142857143,6.571428571428571,3054.0,46.0
AC,10/06/2020,17492,578,474,28,456.2857142857143,10.0,3194.0,70.0
AC,10/07/2020,31536,606,834,12,425.7142857142857,11.142857142857142,2980.0,78.0
AC,10/08/2020,43238,64,1124,2,434.85714285714283,11.428571428571429,3044.0,80.0
AC,10/09/2020,51754,418,1270,8,380.2857142857143,9.142857142857142,2662.0,64.0
AC,10/10/2020,58062,28,1348,0,382.0,9.142857142857142,2674.0,64.0
AC,10/11/2020,63852,276,1408,6,313.42857142857144,8.571428571428571,2194.0,60.0
AC,10/12/2020,75804,460,1488,4,347.14285714285717,8.571428571428571,2430.0,60.0
AC,11/01/2021,86692,438,1652,2,327.14285714285717,4.857142857142857,2290.0,34.0
AC,11/02/2021,104344,986,1814,10,381.42857142857144,4.571428571428571,2670.0,32.0
AC,11/03/2020,0,0,0,0,372.2857142857143,4.285714285714286,2606.0,30.0
AC,11/03/2021,122788,546,2188,22,390.57142857142856,6.285714285714286,2734.0,44.0
AC,11/04/2020,144,4,4,0,387.14285714285717,6.285714285714286,2710.0,44.0
AC,11/04/2021,146850,300,2686,8,390.57142857142856,6.571428571428571,2734.0,46.0
AC,11/05/2020,2920,26,90,8,328.57142857142856,7.142857142857143,2300.0,50.0
AC,11/06/2020,18182,690,490,16,364.57142857142856,9.142857142857142,2552.0,64.0
AC,11/07/2020,32160,624,838,4,312.85714285714283,8.285714285714286,2190.0,58.0
AC,11/08/2020,43514,276,1130,6,352.2857142857143,9.142857142857142,2466.0,64.0
AC,11/09/2020,52008,254,1272,2,310.57142857142856,6.285714285714286,2174.0,44.0
AC,11/10/2020,58100,38,1348,0,315.42857142857144,6.285714285714286,2208.0,44.0
AC,11/11/2020,64226,374,1410,2,326.0,5.428571428571429,2282.0,38.0
AC,11/12/2020,76300,496,1494,6,393.14285714285717,5.142857142857143,2752.0,36.0
AC,12/01/2021,86864,172,1654,2,319.14285714285717,3.142857142857143,2234.0,22.0
AC,12/02/2021,105096,752,1820,6,337.42857142857144,3.4285714285714284,2362.0,24.0
AC,12/03/2020,0,0,0,0,298.0,2.5714285714285716,2086.0,18.0
AC,12/03/2021,123418,630,2212,24,351.7142857142857,5.714285714285714,2462.0,40.0
AC,12/04/2020,154,10,4,0,347.7142857142857,5.714285714285714,2434.0,40.0
AC,12/04/2021,147226,376,2706,20,348.0,8.285714285714286,2436.0,58.0
AC,12/05/2020,3180,260,102,12,314.2857142857143,9.142857142857142,2200.0,64.0
AC,12/06/2020,18590,408,508,18,348.0,11.428571428571429,2436.0,80.0
AC,12/07/2020,32380,220,852,14,272.0,12.571428571428571,1904.0,88.0
AC,12/08/2020,43986,472,1138,8,339.42857142857144,13.714285714285714,2376.0,96.0
AC,12/09/2020,52296,288,1274,2,290.57142857142856,10.571428571428571,2034.0,74.0
AC,12/10/2020,58126,26,1350,2,292.85714285714283,10.857142857142858,2050.0,76.0
AC,12/11/2020,65030,804,1414,4,354.0,8.571428571428571,2478.0,60.0
AC,12/12/2020,76726,426,1498,4,377.7142857142857,7.428571428571429,2644.0,52.0
AC,13/01/2021,87570,706,1658,4,420.2857142857143,5.428571428571429,2942.0,38.0
AC,13/02/2021,105840,744,1834,14,495.14285714285717,5.428571428571429,3466.0,38.0
AC,13/03/2020,0,0,0,0,427.7142857142857,4.285714285714286,2994.0,30.0
AC,13/03/2021,124664,1246,2234,22,564.5714285714286,7.142857142857143,3952.0,50.0
AC,13/04/2020,180,26,6,2,564.5714285714286,7.142857142857143,3952.0,50.0
AC,13/04/2021,148014,788,2734,28,562.2857142857143,10.571428571428571,3936.0,74.0
AC,13/05/2020,3388,208,104,2,531.1428571428571,10.285714285714286,3718.0,72.0
AC,13/06/2020,19068,478,512,4,498.57142857142856,10.285714285714286,3490.0,72.0
AC,13/07/2020,32520,140,860,8,412.2857142857143,9.428571428571429,2886.0,66.0
AC,13/08/2020,44484,498,1148,10,483.42857142857144,10.857142857142858,3384.0,76.0
AC,13/09/2020,52332,36,1280,6,310.57142857142856,8.571428571428571,2174.0,60.0
AC,13/10/2020,58544,418,1350,0,366.57142857142856,8.285714285714286,2566.0,58.0
AC,13/11/2020,65322,292,1414,0,295.7142857142857,4.285714285714286,2070.0,30.0
AC,13/12/2020,76824,98,1500,2,280.0,4.285714285714286,1960.0,30.0
AC,14/01/2021,88136,566,1664,6,292.57142857142856,4.571428571428571,2048.0,32.0
AC,14/02/2021,106054,214,1842,8,303.14285714285717,4.571428571428571,2122.0,32.0
AC,14/03/2020,0,0,0,0,232.0,3.142857142857143,1624.0,22.0
AC,14/03/2021,125240,576,2244,10,309.14285714285717,3.7142857142857144,2164.0,26.0
AC,14/04/2020,198,18,6,0,252.0,3.7142857142857144,1764.0,26.0
AC,14/04/2021,149066,1052,2748,14,360.57142857142856,5.714285714285714,2524.0,40.0
AC,14/05/2020,3480,92,110,6,359.7142857142857,6.285714285714286,2518.0,44.0
AC,14/06/2020,19284,216,518,6,309.7142857142857,6.285714285714286,2168.0,44.0
AC,14/07/2020,32958,438,872,12,341.7142857142857,6.857142857142857,2392.0,48.0
AC,14/08/2020,44870,386,1152,4,396.85714285714283,7.428571428571429,2778.0,52.0
AC,14/09/2020,52352,20,1280,0,317.42857142857144,6.0,2222.0,42.0
AC,14/10/2020,58602,58,1352,2,323.14285714285717,6.285714285714286,2262.0,44.0
AC,14/11/2020,65982,660,1416,2,267.14285714285717,4.571428571428571,1870.0,32.0
AC,14/12/2020,77256,432,1506,6,315.7142857142857,4.571428571428571,2210.0,32.0
AC,15/01/2021,88312,176,1670,6,310.0,4.571428571428571,2170.0,32.0
AC,15/02/2021,106910,856,1862,20,369.7142857142857,5.714285714285714,2588.0,40.0
AC,15/03/2020,0,0,0,0,314.57142857142856,5.142857142857143,2202.0,36.0
AC,15/03/2021,125880,640,2258,14,403.14285714285717,7.142857142857143,2822.0,50.0
AC,15/04/2020,202,4,6,0,395.42857142857144,6.857142857142857,2768.0,48.0
AC,15/04/2021,149328,262,2766,18,338.57142857142856,9.142857142857142,2370.0,64.0
AC,15/05/2020,3570,90,114,4,289.7142857142857,8.857142857142858,2028.0,62.0
AC,15/06/2020,19542,258,530,12,301.42857142857144,9.714285714285714,2110.0,68.0
AC,15/07/2020,33344,386,892,20,234.28571428571428,9.714285714285714,1640.0,68.0
AC,15/08/2020,45032,162,1152,0,257.42857142857144,9.714285714285714,1802.0,68.0
AC,15/09/2020,52574,222,1284,4,197.71428571428572,8.285714285714286,1384.0,58.0
AC,15/10/2020,58812,210,1354,2,227.14285714285714,8.571428571428571,1590.0,60.0
AC,15/11/2020,66312,330,1416,0,236.85714285714286,6.0,1658.0,42.0
AC,15/12/2020,77424,168,1510,4,248.0,6.0,1736.0,42.0
AC,16/01/2021,89242,930,1670,0,344.0,4.285714285714286,2408.0,30.0
AC,16/02/2021,107180,270,1864,2,327.42857142857144,1.7142857142857142,2292.0,12.0
AC,16/03/2020,0,0,0,0,304.2857142857143,1.7142857142857142,2130.0,12.0
AC,16/03/2021,126756,876,2280,22,397.7142857142857,4.285714285714286,2784.0,30.0
AC,16/04/2020,220,18,10,4,370.2857142857143,4.571428571428571,2592.0,32.0
AC,16/04/2021,150094,766,2790,24,432.57142857142856,8.0,3028.0,56.0
AC,16/05/2020,3734,164,118,4,432.0,8.0,3024.0,56.0
AC,16/06/2020,20006,464,542,12,365.42857142857144,9.714285714285714,2558.0,68.0
AC,16/07/2020,33730,386,894,2,382.0,9.714285714285714,2674.0,68.0
AC,16/08/2020,45096,64,1152,0,391.14285714285717,9.714285714285714,2738.0,68.0
AC,16/09/2020,52926,352,1286,2,316.2857142857143,6.857142857142857,2214.0,48.0
AC,16/10/2020,59196,384,1358,4,368.57142857142856,6.857142857142857,2580.0,48.0
AC,16/11/2020,66590,278,1416,0,298.85714285714283,3.4285714285714284,2092.0,24.0
AC,16/12/2020,77876,452,1512,2,340.0,3.142857142857143,2380.0,22.0
AC,17/01/2021,89534,292,1672,2,315.42857142857144,1.7142857142857142,2208.0,12.0
AC,17/02/2021,107784,604,1880,16,346.57142857142856,3.7142857142857144,2426.0,26.0
AC,17/03/2020,0,0,0,0,337.42857142857144,3.7142857142857144,2362.0,26.0
AC,17/03/2021,127442,686,2288,8,385.14285714285717,4.571428571428571,2696.0,32.0
AC,17/04/2020,270,50,10,0,337.42857142857144,4.0,2362.0,28.0
AC,17/04/2021,150668,574,2810,20,379.7142857142857,6.857142857142857,2658.0,48.0
AC,17/05/2020,3994,260,120,2,352.2857142857143,6.857142857142857,2466.0,48.0
AC,17/06/2020,20678,672,562,20,406.57142857142856,9.428571428571429,2846.0,66.0
AC,17/07/2020,33930,200,904,10,348.85714285714283,8.571428571428571,2442.0,60.0
AC,17/08/2020,45210,114,1164,12,365.14285714285717,10.285714285714286,2556.0,72.0
AC,17/09/2020,53432,506,1292,6,339.42857142857144,10.0,2376.0,70.0
AC,17/10/2020,59386,190,1358,0,359.42857142857144,10.0,2516.0,70.0
AC,17/11/2020,66950,360,1418,2,328.85714285714283,7.428571428571429,2302.0,52.0
AC,17/12/2020,78332,456,1512,0,356.85714285714283,7.142857142857143,2498.0,50.0
AC,18/01/2021,89550,16,1674,2,263.14285714285717,4.571428571428571,1842.0,32.0
AC,18/02/2021,108260,476,1896,16,302.57142857142856,5.428571428571429,2118.0,38.0
AC,18/03/2020,0,0,0,0,286.2857142857143,3.7142857142857144,2004.0,26.0
AC,18/03/2021,128468,1026,2312,24,360.57142857142856,6.285714285714286,2524.0,44.0
AC,18/04/2020,284,14,10,0,335.42857142857144,6.285714285714286,2348.0,44.0
AC,18/04/2021,150810,142,2836,26,304.2857142857143,9.714285714285714,2130.0,68.0
AC,18/05/2020,4468,474,134,14,306.85714285714283,11.714285714285714,2148.0,82.0
AC,18/06/2020,21328,650,574,12,397.42857142857144,13.142857142857142,2782.0,92.0
AC,18/07/2020,34404,474,914,10,397.14285714285717,12.285714285714286,2780.0,86.0
AC,18/08/2020,45866,656,1180,16,490.85714285714283,14.571428571428571,3436.0,102.0
AC,18/09/2020,53884,452,1294,2,408.85714285714283,11.428571428571429,2862.0,80.0
AC,18/10/2020,59436,50,1358,0,414.0,11.428571428571429,2898.0,80.0
AC,18/11/2020,67450,500,1418,0,465.14285714285717,7.714285714285714,3256.0,54.0
AC,18/12/2020,78682,350,1514,2,447.42857142857144,6.0,3132.0,42.0
AC,19/01/2021,90416,866,1678,4,478.2857142857143,4.857142857142857,3348.0,34.0
AC,19/02/2021,109124,864,1902,6,534.0,4.285714285714286,3738.0,30.0
AC,19/03/2020,3,3,0,0,440.7142857142857,2.0,3085.0,14.0
AC,19/03/2021,129756,1288,2336,24,560.1428571428571,5.142857142857143,3921.0,36.0
AC,19/04/2020,326,42,12,2,559.0,5.428571428571429,3913.0,38.0
AC,19/04/2021,151198,388,2866,30,543.0,9.714285714285714,3801.0,68.0
AC,19/05/2020,4964,496,144,10,563.8571428571429,10.857142857142858,3947.0,76.0
AC,19/06/2020,21974,646,584,10,532.4285714285714,11.714285714285714,3727.0,82.0
AC,19/07/2020,34590,186,920,6,435.57142857142856,11.714285714285714,3049.0,82.0
AC,19/08/2020,46292,426,1182,2,496.0,12.0,3472.0,84.0
AC,19/09/2020,54122,238,1296,2,346.0,8.857142857142858,2422.0,62.0
AC,19/10/2020,59530,94,1358,0,353.42857142857144,8.571428571428571,2474.0,60.0
AC,19/11/2020,67952,502,1420,2,369.7142857142857,4.571428571428571,2588.0,32.0
AC,19/12/2020,79738,1056,1516,2,449.7142857142857,3.4285714285714284,3148.0,24.0
AC,20/01/2021,90858,442,1680,2,420.57142857142856,2.2857142857142856,2944.0,16.0
AC,20/02/2021,109486,362,1914,12,445.7142857142857,3.142857142857143,3120.0,22.0
AC,20/03/2020,7,4,0,0,385.42857142857144,2.857142857142857,2698.0,20.0
AC,20/03/2021,130550,794,2352,16,464.85714285714283,4.857142857142857,3254.0,34.0
AC,20/04/2020,352,26,16,4,455.14285714285717,5.428571428571429,3186.0,38.0
AC,20/04/2021,151280,82,2890,24,395.14285714285717,8.571428571428571,2766.0,60.0
AC,20/05/2020,5634,670,152,8,340.0,9.428571428571429,2380.0,66.0
AC,20/06/2020,22526,552,594,10,355.7142857142857,10.571428571428571,2490.0,74.0
AC,20/07/2020,34924,334,930,10,351.7142857142857,10.285714285714286,2462.0,72.0
AC,20/08/2020,46644,352,1190,8,401.42857142857144,11.428571428571429,2810.0,80.0
AC,20/09/2020,54158,36,1298,2,293.14285714285717,9.428571428571429,2052.0,66.0
AC,20/10/2020,59730,200,1364,6,318.0,9.714285714285714,2226.0,68.0
AC,20/11/2020,68492,540,1422,2,383.42857142857144,6.571428571428571,2684.0,46.0
AC,20/12/2020,79992,254,1530,14,324.0,7.428571428571429,2268.0,52.0
AC,21/01/2021,91458,600,1688,8,330.85714285714283,7.142857142857143,2316.0,50.0
AC,21/02/2021,109572,86,1926,12,295.42857142857144,7.428571428571429,2068.0,52.0
AC,21/03/2020,9,2,0,0,245.42857142857142,6.285714285714286,1718.0,44.0
AC,21/03/2021,130892,342,2362,10,289.14285714285717,7.428571428571429,2024.0,52.0
AC,21/04/2020,390,38,16,0,266.0,6.571428571428571,1862.0,46.0
AC,21/04/2021,151758,478,2898,8,257.14285714285717,7.428571428571429,1800.0,52.0
AC,21/05/2020,6206,572,156,4,302.57142857142856,6.0,2118.0,42.0
AC,21/06/2020,22762,236,600,6,250.57142857142858,5.714285714285714,1754.0,40.0
AC,21/07/2020,35400,476,938,8,306.2857142857143,5.142857142857143,2144.0,36.0
AC,21/08/2020,46674,30,1196,6,310.2857142857143,6.0,2172.0,42.0
AC,21/09/2020,54212,54,1298,0,269.14285714285717,4.571428571428571,1884.0,32.0
AC,21/10/2020,59850,120,1364,0,280.85714285714283,4.571428571428571,1966.0,32.0
AC,21/11/2020,68870,378,1426,4,266.57142857142856,4.0,1866.0,28.0
AC,21/12/2020,80498,506,1534,4,257.14285714285717,4.0,1800.0,28.0
AC,22/01/2021,91974,516,1692,4,297.14285714285717,3.7142857142857144,2080.0,26.0
AC,22/02/2021,109938,366,1936,10,281.42857142857144,4.0,1970.0,28.0
AC,22/03/2020,11,2,0,0,277.42857142857144,3.142857142857143,1942.0,22.0
AC,22/03/2021,131918,1026,2380,18,416.2857142857143,5.714285714285714,2914.0,40.0
AC,22/04/2020,428,38,16,0,404.57142857142856,5.714285714285714,2832.0,40.0
AC,22/04/2021,152424,666,2916,18,445.7142857142857,7.714285714285714,3120.0,54.0
AC,22/05/2020,6686,480,160,4,442.0,7.714285714285714,3094.0,54.0
AC,22/06/2020,23078,316,610,10,413.42857142857144,8.571428571428571,2894.0,60.0
AC,22/07/2020,35958,558,940,2,440.85714285714283,7.428571428571429,3086.0,52.0
AC,22/08/2020,47330,656,1196,0,534.2857142857143,7.428571428571429,3740.0,52.0
AC,22/09/2020,54492,280,1302,4,427.7142857142857,5.428571428571429,2994.0,38.0
AC,22/10/2020,60056,206,1370,6,451.7142857142857,6.285714285714286,3162.0,44.0
AC,22/11/2020,69252,382,1426,0,411.14285714285717,3.7142857142857144,2878.0,26.0
AC,22/12/2020,80628,130,1538,4,361.14285714285717,3.7142857142857144,2528.0,26.0
AC,23/01/2021,92478,504,1696,4,388.0,2.857142857142857,2716.0,20.0
AC,23/02/2021,111182,1244,1948,12,486.0,4.285714285714286,3402.0,30.0
AC,23/03/2020,11,0,0,0,392.2857142857143,4.285714285714286,2746.0,30.0
AC,23/03/2021,132580,662,2402,22,446.85714285714283,6.857142857142857,3128.0,48.0
AC,23/04/2020,454,26,20,4,421.14285714285717,6.571428571428571,2948.0,46.0
AC,23/04/2021,152752,328,2930,14,413.42857142857144,8.571428571428571,2894.0,60.0
AC,23/05/2020,7734,1048,174,14,544.5714285714286,10.0,3812.0,70.0
AC,23/06/2020,23620,542,642,32,550.0,14.0,3850.0,98.0
AC,23/07/2020,36314,356,948,8,423.14285714285717,13.428571428571429,2962.0,94.0
AC,23/08/2020,47438,108,1200,4,438.57142857142856,14.0,3070.0,98.0
AC,23/09/2020,54794,302,1304,2,387.14285714285717,11.142857142857142,2710.0,78.0
AC,23/10/2020,60242,186,1372,2,410.0,10.857142857142858,2870.0,76.0
