estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily cases moving average,daily deaths moving average,sum_of_daily_cases_week,sum_of_daily_deaths_week
AM,08-04-2020,804,168,30,7,55.42857142857143,2.0714285714285716,604.0,27.0
AM,09-04-2020,899,95,40,10,61.785714285714285,2.7857142857142856,670.0,37.0
AM,10-04-2020,981,82,50,10,67.14285714285714,3.5,721.0,43.0
AM,11-04-2020,1050,69,53,3,67.07142857142857,3.7142857142857144,739.0,41.0
AM,12-04-2020,1206,156,62,9,76.14285714285714,4.357142857142857,789.0,48.0
AM,13-04-2020,1275,69,71,9,80.28571428571429,5.0,743.0,52.0
AM,14-04-2020,1484,209,90,19,93.5,6.214285714285714,848.0,67.0
AM,15-04-2020,1554,70,106,16,96.71428571428571,7.357142857142857,750.0,76.0
AM,16-04-2020,1719,165,124,18,106.42857142857143,8.642857142857142,820.0,84.0
AM,17-04-2020,1809,90,145,21,110.64285714285714,9.857142857142858,828.0,95.0
AM,18-04-2020,1897,88,161,16,113.28571428571429,10.642857142857142,847.0,108.0
AM,19-04-2020,2044,147,182,21,116.21428571428571,12.0,838.0,120.0
AM,20-04-2020,2160,116,185,3,116.28571428571429,11.857142857142858,885.0,114.0
AM,21-04-2020,2270,110,193,8,116.71428571428571,12.142857142857142,786.0,103.0
AM,22-04-2020,2479,209,207,14,119.64285714285714,12.642857142857142,925.0,101.0
AM,23-04-2020,2888,409,234,27,142.07142857142858,13.857142857142858,1169.0,110.0
AM,24-04-2020,3194,306,255,21,158.07142857142858,14.642857142857142,1385.0,110.0
AM,25-04-2020,3635,441,287,32,184.64285714285714,16.714285714285715,1738.0,126.0
AM,26-04-2020,3833,198,304,17,187.64285714285714,17.285714285714285,1789.0,122.0
AM,27-04-2020,3928,95,320,16,189.5,17.785714285714285,1768.0,135.0
AM,28-04-2020,4337,409,351,31,203.78571428571428,18.642857142857142,2067.0,158.0
AM,29-04-2020,4801,464,380,29,231.92857142857142,19.571428571428573,2322.0,173.0
AM,30-04-2020,5254,453,425,45,252.5,21.5,2366.0,191.0
AM,01-05-2020,5723,469,476,51,279.57142857142856,23.642857142857142,2529.0,221.0
AM,02-05-2020,6062,339,501,25,297.5,24.285714285714285,2427.0,214.0
AM,03-05-2020,6683,621,548,47,331.35714285714283,26.142857142857142,2850.0,244.0
AM,04-05-2020,7242,559,584,36,363.0,28.5,3314.0,264.0
AM,05-05-2020,8109,867,649,65,417.07142857142856,32.57142857142857,3772.0,298.0
AM,06-05-2020,9243,1134,751,102,483.14285714285717,38.857142857142854,4442.0,371.0
AM,07-05-2020,10099,856,806,55,515.0714285714286,40.857142857142854,4845.0,381.0
AM,08-05-2020,10727,628,874,68,538.0714285714286,44.214285714285715,5004.0,398.0
AM,09-05-2020,11925,1198,962,88,592.1428571428571,48.214285714285715,5863.0,461.0
AM,10-05-2020,12599,674,1004,42,626.1428571428571,50.0,5916.0,456.0
AM,11-05-2020,12919,320,1035,31,642.2142857142857,51.07142857142857,5677.0,451.0
AM,12-05-2020,14168,1249,1098,63,702.2142857142857,53.357142857142854,6059.0,449.0
AM,13-05-2020,15816,1648,1160,62,786.7857142857143,55.714285714285715,6573.0,409.0
AM,14-05-2020,17181,1365,1235,75,851.9285714285714,57.857142857142854,7082.0,429.0
AM,15-05-2020,18392,1211,1331,96,904.9285714285714,61.07142857142857,7665.0,457.0
AM,16-05-2020,19677,1285,1375,44,972.5,62.42857142857143,7752.0,413.0
AM,17-05-2020,20328,651,1413,38,974.6428571428571,61.785714285714285,7729.0,409.0
AM,18-05-2020,20913,585,1433,20,976.5,60.642857142857146,7994.0,398.0
AM,19-05-2020,22132,1219,1491,58,1001.6428571428571,60.142857142857146,7964.0,393.0
AM,20-05-2020,23704,1572,1561,70,1032.9285714285713,57.857142857142854,7888.0,401.0
AM,21-05-2020,25367,1663,1620,59,1090.5714285714287,58.142857142857146,8186.0,385.0
AM,22-05-2020,27038,1671,1669,49,1165.0714285714287,56.785714285714285,8646.0,338.0
AM,23-05-2020,28802,1764,1744,75,1205.5,55.857142857142854,9125.0,369.0
AM,24-05-2020,29867,1065,1758,14,1233.4285714285713,53.857142857142854,9539.0,345.0
AM,25-05-2020,30282,415,1781,23,1240.2142857142858,53.285714285714285,9369.0,348.0
AM,26-05-2020,31949,1667,1852,71,1270.0714285714287,53.857142857142854,9817.0,361.0
AM,27-05-2020,33508,1559,1891,39,1263.7142857142858,52.214285714285715,9804.0,330.0
AM,28-05-2020,36146,2638,1964,73,1354.642857142857,52.07142857142857,10779.0,344.0
AM,29-05-2020,38909,2763,2011,47,1465.5,48.57142857142857,11871.0,342.0
AM,30-05-2020,40560,1651,2047,36,1491.642857142857,48.0,11758.0,303.0
AM,31-05-2020,41378,818,2052,5,1503.5714285714287,45.642857142857146,11511.0,294.0
AM,01-06-2020,41774,396,2071,19,1490.0714285714287,45.57142857142857,11492.0,290.0
AM,02-06-2020,43195,1421,2102,31,1504.5,43.642857142857146,11246.0,250.0
AM,03-06-2020,44347,1152,2138,36,1474.5,41.214285714285715,10839.0,247.0
AM,04-06-2020,46473,2126,2183,45,1507.5714285714287,40.214285714285715,10327.0,219.0
AM,05-06-2020,47666,1193,2199,16,1473.4285714285713,37.857142857142854,8757.0,188.0
AM,06-06-2020,48785,1119,2232,33,1427.357142857143,34.857142857142854,8225.0,185.0
AM,07-06-2020,49269,484,2250,18,1385.857142857143,35.142857142857146,7891.0,198.0
AM,08-06-2020,49811,542,2271,21,1394.9285714285713,35.0,8037.0,200.0
AM,09-06-2020,51234,1423,2315,44,1377.5,33.07142857142857,8039.0,213.0
AM,10-06-2020,52849,1615,2363,48,1381.5,33.714285714285715,8502.0,225.0
AM,11-06-2020,53989,1140,2400,37,1274.5,31.142857142857142,7516.0,217.0
AM,12-06-2020,55111,1122,2429,29,1157.2857142857142,29.857142857142858,7445.0,230.0
AM,13-06-2020,56026,915,2465,36,1104.7142857142858,29.857142857142858,7241.0,233.0
AM,14-06-2020,56506,480,2492,27,1080.5714285714287,31.428571428571427,7237.0,242.0
AM,15-06-2020,56777,271,2512,20,1071.642857142857,31.5,6966.0,241.0
AM,16-06-2020,58018,1241,2549,37,1058.7857142857142,31.928571428571427,6784.0,234.0
AM,17-06-2020,59547,1529,2579,30,1085.7142857142858,31.5,6698.0,216.0
AM,18-06-2020,60736,1189,2605,26,1018.7857142857143,30.142857142857142,6747.0,205.0
AM,19-06-2020,61683,947,2624,19,1001.2142857142857,30.357142857142858,6572.0,195.0
AM,20-06-2020,62902,1219,2650,26,1008.3571428571429,29.857142857142858,6876.0,185.0
AM,21-06-2020,63410,508,2657,7,1010.0714285714286,29.071428571428573,6904.0,165.0
AM,22-06-2020,63731,321,2671,14,994.2857142857143,28.571428571428573,6954.0,159.0
AM,23-06-2020,65073,1342,2686,15,988.5,26.5,7055.0,137.0
AM,24-06-2020,66764,1691,2710,24,993.9285714285714,24.785714285714285,7217.0,131.0
AM,25-06-2020,67267,503,2731,21,948.4285714285714,23.642857142857142,6531.0,126.0
AM,26-06-2020,68220,953,2739,8,936.3571428571429,22.142857142857142,6537.0,115.0
AM,27-06-2020,69022,802,2772,33,928.2857142857143,21.928571428571427,6120.0,122.0
AM,28-06-2020,69649,627,2780,8,938.7857142857143,20.571428571428573,6239.0,123.0
AM,29-06-2020,69893,244,2792,12,936.8571428571429,20.0,6162.0,121.0
AM,30-06-2020,70823,930,2823,31,914.6428571428571,19.571428571428573,5750.0,137.0
AM,01-07-2020,72284,1461,2843,20,909.7857142857143,18.857142857142858,5520.0,133.0
AM,02-07-2020,73530,1246,2862,19,913.8571428571429,18.357142857142858,6263.0,131.0
AM,03-07-2020,74537,1007,2887,25,918.1428571428571,18.785714285714285,6317.0,148.0
AM,04-07-2020,75945,1408,2918,31,931.6428571428571,19.142857142857142,6923.0,146.0
AM,05-07-2020,76014,69,2929,11,900.2857142857143,19.428571428571427,6365.0,149.0
AM,06-07-2020,76424,410,2938,9,906.6428571428571,19.071428571428573,6531.0,146.0
AM,07-07-2020,79167,2743,2952,14,1006.7142857142857,19.0,8344.0,129.0
AM,08-07-2020,80082,915,2967,15,951.2857142857143,18.357142857142858,7798.0,124.0
AM,09-07-2020,81318,1236,2985,18,1003.6428571428571,18.142857142857142,7788.0,123.0
AM,10-07-2020,82507,1189,3008,23,1020.5,19.214285714285715,7970.0,121.0
AM,11-07-2020,83230,723,3023,15,1014.8571428571429,17.928571428571427,7285.0,105.0
AM,12-07-2020,83526,296,3039,16,991.2142857142857,18.5,7512.0,110.0
AM,13-07-2020,84412,886,3048,9,1037.0714285714287,18.285714285714285,7988.0,110.0
AM,14-07-2020,85641,1229,3063,15,1058.4285714285713,17.142857142857142,6474.0,111.0
AM,15-07-2020,86944,1303,3080,17,1047.142857142857,16.928571428571427,6862.0,113.0
AM,16-07-2020,88025,1081,3095,15,1035.357142857143,16.642857142857142,6707.0,110.0
AM,17-07-2020,88822,797,3118,23,1020.3571428571429,16.5,6315.0,110.0
AM,18-07-2020,90534,1712,3129,11,1042.0714285714287,15.071428571428571,7304.0,106.0
AM,19-07-2020,90913,379,3149,20,1064.2142857142858,15.714285714285714,7387.0,110.0
AM,20-07-2020,91389,476,3146,-3,1068.9285714285713,14.857142857142858,6977.0,98.0
AM,21-07-2020,92164,775,3169,23,928.3571428571429,15.5,6523.0,106.0
AM,22-07-2020,92721,557,3183,14,902.7857142857143,15.428571428571429,5777.0,103.0
AM,23-07-2020,94219,1498,3193,10,921.5,14.857142857142858,6194.0,98.0
AM,24-07-2020,95424,1205,3199,6,922.6428571428571,13.642857142857142,6602.0,81.0
AM,25-07-2020,96094,670,3210,11,918.8571428571429,13.357142857142858,5560.0,81.0
AM,26-07-2020,96463,369,3217,7,924.0714285714286,12.714285714285714,5550.0,68.0
AM,27-07-2020,97079,616,3224,7,904.7857142857143,12.571428571428571,5690.0,78.0
AM,28-07-2020,98118,1039,3236,12,891.2142857142857,12.357142857142858,5954.0,67.0
AM,29-07-2020,99093,975,3246,10,867.7857142857143,11.857142857142858,6372.0,63.0
AM,30-07-2020,100140,1047,3252,6,865.3571428571429,11.214285714285714,5921.0,59.0
AM,31-07-2020,100940,800,3268,16,865.5714285714286,10.714285714285714,5516.0,69.0
AM,01-08-2020,101777,837,3278,10,803.0714285714286,10.642857142857142,5683.0,68.0
AM,02-08-2020,102124,347,3283,5,800.7857142857143,9.571428571428571,5661.0,66.0
AM,03-08-2020,102386,262,3288,5,785.5,10.142857142857142,5307.0,64.0
AM,04-08-2020,103269,883,3299,11,793.2142857142857,9.285714285714286,5151.0,63.0
AM,05-08-2020,104250,981,3317,18,823.5,9.571428571428571,5157.0,71.0
AM,06-08-2020,105054,804,3335,18,773.9285714285714,10.142857142857142,4914.0,83.0
AM,07-08-2020,105857,803,3345,10,745.2142857142857,10.428571428571429,4917.0,77.0
AM,08-08-2020,106428,571,3364,19,738.1428571428571,11.0,4651.0,86.0
AM,09-08-2020,106950,522,3359,-5,749.0714285714286,10.142857142857142,4826.0,76.0
AM,10-08-2020,107197,247,3384,25,722.7142857142857,11.428571428571429,4811.0,96.0
AM,11-08-2020,108105,908,3405,21,713.3571428571429,12.071428571428571,4836.0,106.0
AM,12-08-2020,108920,815,3417,12,701.9285714285714,12.214285714285714,4670.0,100.0
AM,13-08-2020,109802,882,3435,18,690.1428571428571,13.071428571428571,4748.0,100.0
AM,14-08-2020,110777,975,3455,20,702.6428571428571,13.357142857142858,4920.0,110.0
AM,15-08-2020,111241,464,3463,8,676.0,13.214285714285714,4813.0,99.0
AM,16-08-2020,111912,671,3483,20,699.1428571428571,14.285714285714286,4962.0,124.0
AM,17-08-2020,112263,351,3505,22,705.5,15.5,5066.0,121.0
AM,18-08-2020,112881,618,3524,19,686.5714285714286,16.071428571428573,4776.0,119.0
AM,19-08-2020,113592,711,3537,13,667.2857142857143,15.714285714285714,4672.0,120.0
AM,20-08-2020,114335,743,3551,14,662.9285714285714,15.428571428571429,4533.0,116.0
AM,21-08-2020,114792,457,3556,5,638.2142857142857,15.071428571428571,4015.0,101.0
AM,22-08-2020,115369,577,3557,1,638.6428571428571,13.785714285714286,4128.0,94.0
AM,23-08-2020,115615,246,3563,6,618.9285714285714,14.571428571428571,3703.0,80.0
AM,24-08-2020,115792,177,3578,15,613.9285714285714,13.857142857142858,3529.0,73.0
AM,25-08-2020,116579,787,3588,10,605.2857142857143,13.071428571428571,3698.0,64.0
AM,26-08-2020,117412,833,3600,12,606.5714285714286,13.071428571428571,3820.0,63.0
AM,27-08-2020,118083,671,3616,16,591.5,12.928571428571429,3748.0,65.0
AM,28-08-2020,118844,761,3629,13,576.2142857142857,12.428571428571429,4052.0,73.0
AM,29-08-2020,119859,1015,3634,5,615.5714285714286,12.214285714285714,4490.0,77.0
AM,30-08-2020,120060,201,3639,5,582.0,11.142857142857142,4445.0,76.0
AM,31-08-2020,120296,236,3649,10,573.7857142857143,10.285714285714286,4504.0,71.0
AM,01-09-2020,120919,623,3661,12,574.1428571428571,9.785714285714286,4340.0,73.0
AM,02-09-2020,121793,874,3798,137,585.7857142857143,18.642857142857142,4381.0,198.0
AM,03-09-2020,122520,727,3828,30,584.6428571428571,19.785714285714285,4437.0,212.0
AM,04-09-2020,123187,667,3834,6,599.6428571428571,19.857142857142858,4343.0,205.0
AM,05-09-2020,123726,539,3841,7,596.9285714285714,20.285714285714285,3867.0,207.0
AM,06-09-2020,123811,85,3847,6,585.4285714285714,20.285714285714285,3751.0,208.0
AM,07-09-2020,123905,94,3849,2,579.5,19.357142857142858,3609.0,200.0
AM,08-09-2020,124223,318,3855,6,546.0,19.071428571428573,3304.0,194.0
AM,09-09-2020,124959,736,3862,7,539.0714285714286,18.714285714285715,3166.0,64.0
AM,10-09-2020,125660,701,3874,12,541.2142857142857,18.428571428571427,3140.0,46.0
AM,11-09-2020,126423,763,3883,9,541.3571428571429,18.142857142857142,3236.0,49.0
AM,12-09-2020,126939,516,3888,5,505.7142857142857,18.142857142857142,3213.0,47.0
AM,13-09-2020,127132,193,3892,4,505.14285714285717,18.071428571428573,3321.0,45.0
AM,14-09-2020,127407,275,3898,6,507.92857142857144,17.785714285714285,3502.0,49.0
AM,15-09-2020,128150,743,3907,9,516.5,17.571428571428573,3927.0,52.0
AM,16-09-2020,128851,701,3920,13,504.14285714285717,8.714285714285714,3892.0,58.0
AM,17-09-2020,129501,650,3931,11,498.64285714285717,7.357142857142857,3841.0,57.0
AM,18-09-2020,130359,858,3950,19,512.2857142857143,8.285714285714286,3936.0,67.0
AM,19-09-2020,131573,1214,3956,6,560.5,8.214285714285714,4634.0,68.0
AM,20-09-2020,131757,184,3959,3,567.5714285714286,8.0,4625.0,67.0
AM,21-09-2020,131920,163,3964,5,572.5,8.214285714285714,4513.0,66.0
AM,22-09-2020,132687,767,3967,3,604.5714285714286,8.0,4537.0,60.0
AM,23-09-2020,133413,726,3984,17,603.8571428571429,8.714285714285714,4562.0,64.0
AM,24-09-2020,134289,876,3992,8,616.3571428571429,8.428571428571429,4788.0,61.0
AM,25-09-2020,135205,916,4000,8,627.2857142857143,8.357142857142858,4846.0,50.0
AM,26-09-2020,136169,964,4022,22,659.2857142857143,9.571428571428571,4596.0,66.0
AM,27-09-2020,136416,247,4027,5,663.1428571428571,9.642857142857142,4659.0,68.0
AM,28-09-2020,136708,292,4031,4,664.3571428571429,9.5,4788.0,67.0
AM,29-09-2020,137964,1256,4035,4,701.0,9.142857142857142,5277.0,68.0
AM,30-09-2020,139326,1362,4156,121,748.2142857142857,16.857142857142858,5913.0,172.0
AM,01-10-2020,140240,914,4159,3,767.0714285714286,16.285714285714285,5951.0,167.0
AM,02-10-2020,141199,959,4162,3,774.2857142857143,15.142857142857142,5994.0,162.0
AM,03-10-2020,142137,938,4169,7,754.5714285714286,15.214285714285714,5968.0,147.0
AM,04-10-2020,142382,245,4176,7,758.9285714285714,15.5,5966.0,149.0
AM,05-10-2020,142573,191,4185,9,760.9285714285714,15.785714285714286,5865.0,154.0
AM,06-10-2020,143571,998,4193,8,777.4285714285714,16.142857142857142,5607.0,158.0
AM,07-10-2020,144492,921,4202,9,791.3571428571429,15.571428571428571,5166.0,46.0
AM,08-10-2020,145367,875,4215,13,791.2857142857143,15.928571428571429,5127.0,56.0
AM,09-10-2020,146233,866,4222,7,787.7142857142857,15.857142857142858,5034.0,60.0
AM,10-10-2020,147038,805,4235,13,776.3571428571429,15.214285714285714,4901.0,66.0
AM,11-10-2020,147457,419,4239,4,788.6428571428571,15.142857142857142,5075.0,63.0
AM,12-10-2020,147465,8,4247,8,768.3571428571429,15.428571428571429,4892.0,62.0
AM,13-10-2020,147864,399,4254,7,707.1428571428571,15.642857142857142,4293.0,61.0
AM,14-10-2020,148518,654,4268,14,656.5714285714286,8.0,4026.0,66.0
AM,15-10-2020,149366,848,4289,21,651.8571428571429,9.285714285714286,3999.0,74.0
AM,16-10-2020,149784,418,4305,16,613.2142857142857,10.214285714285714,3551.0,83.0
AM,17-10-2020,151186,1402,4325,20,646.3571428571429,11.142857142857142,4148.0,90.0
AM,18-10-2020,151597,411,4332,7,658.2142857142857,11.142857142857142,4140.0,93.0
AM,19-10-2020,151858,261,4350,18,663.2142857142857,11.785714285714286,4393.0,103.0
AM,20-10-2020,152796,938,4363,13,658.9285714285714,12.142857142857142,4932.0,109.0
AM,21-10-2020,154465,1669,4372,9,712.3571428571429,12.142857142857142,5947.0,104.0
AM,22-10-2020,155230,765,4396,24,704.5,12.928571428571429,5864.0,107.0
AM,23-10-2020,156196,966,4426,30,711.6428571428571,14.571428571428571,6412.0,121.0
AM,24-10-2020,156975,779,4433,7,709.7857142857143,14.142857142857142,5789.0,108.0
AM,25-10-2020,157324,349,4446,13,704.7857142857143,14.785714285714286,5727.0,114.0
AM,26-10-2020,157668,344,4460,14,728.7857142857143,15.214285714285714,5810.0,110.0
AM,27-10-2020,158718,1050,4478,18,775.2857142857143,16.0,5922.0,115.0
AM,28-10-2020,159583,865,4491,13,790.3571428571429,15.928571428571429,5118.0,119.0
AM,29-10-2020,160596,1013,4516,25,802.1428571428571,16.214285714285715,5366.0,120.0
AM,30-10-2020,161434,838,4528,12,832.1428571428571,15.928571428571429,5238.0,102.0
AM,31-10-2020,161683,249,4543,15,749.7857142857143,15.571428571428571,4708.0,110.0
AM,01-11-2020,161974,291,4555,12,741.2142857142857,15.928571428571429,4650.0,109.0
AM,02-11-2020,162139,165,4565,10,734.3571428571429,15.357142857142858,4471.0,105.0
AM,03-11-2020,162560,421,4573,8,697.4285714285714,15.0,3842.0,95.0
AM,04-11-2020,163399,839,4588,15,638.1428571428571,15.428571428571429,3816.0,97.0
AM,05-11-2020,164070,671,4607,19,631.4285714285714,15.071428571428571,3474.0,91.0
AM,06-11-2020,164070,0,4607,0,562.4285714285714,12.928571428571429,2636.0,79.0
AM,07-11-2020,165394,1324,4622,15,601.3571428571429,13.5,3711.0,79.0
AM,08-11-2020,165664,270,4625,3,595.7142857142857,12.785714285714286,3690.0,70.0
AM,09-11-2020,165969,305,4644,19,592.9285714285714,13.142857142857142,3830.0,79.0
AM,10-11-2020,166771,802,4650,6,575.2142857142857,12.285714285714286,4211.0,77.0
AM,11-11-2020,167486,715,4655,5,564.5,11.714285714285714,4087.0,67.0
AM,12-11-2020,167486,0,4655,0,492.14285714285717,9.928571428571429,3416.0,48.0
AM,13-11-2020,168596,1110,4683,28,511.57142857142856,11.071428571428571,4526.0,76.0
AM,14-11-2020,169165,569,4693,10,534.4285714285714,10.714285714285714,3771.0,71.0
AM,15-11-2020,169333,168,4697,4,525.6428571428571,10.142857142857142,3669.0,72.0
AM,16-11-2020,169552,219,4700,3,529.5,9.642857142857142,3583.0,56.0
AM,17-11-2020,170458,906,4723,23,564.1428571428571,10.714285714285714,3687.0,73.0
AM,18-11-2020,171161,703,4728,5,554.4285714285714,10.0,3675.0,73.0
AM,19-11-2020,172118,957,4741,13,574.8571428571429,9.571428571428571,4632.0,86.0
AM,20-11-2020,172858,740,4761,20,627.7142857142857,11.0,4262.0,78.0
AM,21-11-2020,173346,488,4771,10,568.0,10.642857142857142,4181.0,78.0
AM,22-11-2020,173477,131,4779,8,558.0714285714286,11.0,4144.0,82.0
AM,23-11-2020,173780,303,4797,18,557.9285714285714,10.928571428571429,4228.0,97.0
AM,24-11-2020,174579,799,4818,21,557.7142857142857,12.0,4121.0,95.0
AM,25-11-2020,175298,719,4826,8,558.0,12.214285714285714,4137.0,98.0
AM,26-11-2020,176214,916,4856,30,623.4285714285714,14.357142857142858,4096.0,115.0
AM,27-11-2020,177142,928,4869,13,610.4285714285714,13.285714285714286,4284.0,108.0
AM,28-11-2020,177800,658,4876,7,616.7857142857143,13.071428571428571,4454.0,105.0
AM,29-11-2020,177991,191,4885,9,618.4285714285714,13.428571428571429,4514.0,106.0
AM,30-11-2020,178200,209,4894,9,617.7142857142857,13.857142857142858,4420.0,97.0
AM,01-12-2020,179265,1065,4896,2,629.0714285714286,12.357142857142858,4686.0,78.0
AM,02-12-2020,179963,698,4912,16,628.7142857142857,13.142857142857142,4665.0,86.0
AM,03-12-2020,180842,879,4932,20,623.1428571428571,13.642857142857142,4628.0,76.0
AM,04-12-2020,181631,789,4936,4,626.6428571428571,12.5,4489.0,67.0
AM,05-12-2020,182337,706,4946,10,642.2142857142857,12.5,4537.0,70.0
AM,06-12-2020,182668,331,4951,5,656.5,12.285714285714286,4677.0,66.0
AM,07-12-2020,182875,207,4964,13,649.6428571428571,11.928571428571429,4675.0,70.0
AM,08-12-2020,183830,955,4969,5,660.7857142857143,10.785714285714286,4565.0,73.0
AM,09-12-2020,184268,438,4973,4,640.7142857142857,10.5,4305.0,61.0
AM,10-12-2020,185089,821,4978,5,633.9285714285714,8.714285714285714,4247.0,46.0
AM,11-12-2020,185932,843,4987,9,627.8571428571429,8.428571428571429,4301.0,51.0
AM,12-12-2020,186274,342,4998,11,605.2857142857143,8.714285714285714,3937.0,52.0
AM,13-12-2020,186828,554,5001,3,631.2142857142857,8.285714285714286,4160.0,50.0
AM,14-12-2020,187279,451,5011,10,648.5,8.357142857142858,4404.0,47.0
AM,15-12-2020,187930,651,5026,15,618.9285714285714,9.285714285714286,4100.0,57.0
AM,16-12-2020,188918,988,5036,10,639.6428571428571,8.857142857142858,4650.0,63.0
AM,17-12-2020,189812,894,5049,13,640.7142857142857,8.357142857142858,4723.0,71.0
AM,18-12-2020,190968,1156,5062,13,666.9285714285714,9.0,5036.0,75.0
AM,19-12-2020,191674,706,5076,14,666.9285714285714,9.285714285714286,5400.0,78.0
AM,20-12-2020,191976,302,5085,9,664.8571428571429,9.571428571428571,5148.0,84.0
AM,21-12-2020,192327,351,5094,9,675.1428571428571,9.285714285714286,5048.0,83.0
AM,22-12-2020,193544,1217,5111,17,693.8571428571429,10.142857142857142,5614.0,85.0
AM,23-12-2020,194406,862,5133,22,724.1428571428571,11.428571428571429,5488.0,97.0
AM,24-12-2020,195405,999,5151,18,736.8571428571429,12.357142857142858,5593.0,102.0
AM,25-12-2020,195806,401,5161,10,705.2857142857143,12.428571428571429,4838.0,99.0
AM,26-12-2020,196007,201,5173,12,695.2142857142857,12.5,4333.0,97.0
AM,27-12-2020,196436,429,5190,17,686.2857142857143,13.5,4460.0,105.0
AM,28-12-2020,196754,318,5206,16,676.7857142857143,13.928571428571429,4427.0,112.0
AM,29-12-2020,198201,1447,5232,26,733.6428571428571,14.714285714285714,4657.0,121.0
AM,30-12-2020,199570,1369,5258,26,760.8571428571429,15.857142857142858,5164.0,125.0
AM,31-12-2020,201013,1443,5285,27,800.0714285714286,16.857142857142858,5608.0,134.0
AM,01-01-2021,201574,561,5295,10,757.5714285714286,16.642857142857142,5768.0,134.0
AM,02-01-2021,201867,293,5325,30,728.0714285714286,17.785714285714285,5860.0,152.0
AM,03-01-2021,202413,546,5345,20,745.5,18.571428571428573,5977.0,155.0
AM,04-01-2021,202972,559,5368,23,760.3571428571429,19.571428571428573,6218.0,162.0
AM,05-01-2021,204900,1928,5414,46,811.1428571428571,21.642857142857142,6699.0,182.0
AM,06-01-2021,207092,2192,5500,86,906.1428571428571,26.214285714285715,7522.0,242.0
AM,07-01-2021,208798,1706,5546,46,956.6428571428571,28.214285714285715,7785.0,261.0
