estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily cases moving average,daily deaths moving average,sum_of_daily_cases_week,sum_of_daily_deaths_week
PB,23-05-2020,7508,626,258,10,722.5714285714286,17.285714285714285,5058.0,121.0
PB,23-06-2020,38999,1746,807,23,810.0,18.714285714285715,5670.0,131.0
PB,23-07-2020,73104,2132,1618,37,974.5714285714286,20.428571428571427,6822.0,143.0
PB,23-08-2020,101132,162,2308,20,997.7142857142857,23.285714285714285,6984.0,163.0
PB,23-09-2020,118048,553,2741,12,913.8571428571429,19.142857142857142,6397.0,134.0
PB,23-10-2020,130225,494,3038,9,978.1428571428571,20.285714285714285,6847.0,142.0
PB,23-11-2020,142588,131,3256,8,834.8571428571429,17.0,5844.0,119.0
PB,23-12-2020,161539,928,3573,10,878.0,17.0,6146.0,119.0
PB,24-01-2021,183726,819,3980,12,745.5714285714286,15.428571428571429,5219.0,108.0
PB,24-02-2021,215527,1320,4420,16,629.5714285714286,12.428571428571429,4407.0,87.0
PB,24-03-2020,1,0,0,0,606.4285714285714,9.571428571428571,4245.0,67.0
PB,24-03-2021,249606,1154,5354,41,692.2857142857143,13.714285714285714,4846.0,96.0
PB,24-04-2020,386,41,44,4,627.5714285714286,13.0,4393.0,91.0
PB,24-04-2021,286338,1015,6629,22,753.8571428571429,15.0,5277.0,105.0
PB,24-05-2020,7823,315,272,14,666.2857142857143,15.571428571428571,4664.0,109.0
PB,24-06-2020,39912,913,828,21,679.7142857142857,16.857142857142858,4758.0,118.0
PB,24-07-2020,74550,1446,1653,35,697.7142857142857,19.571428571428573,4884.0,137.0
PB,24-08-2020,101303,171,2330,22,722.1428571428571,22.714285714285715,5055.0,159.0
PB,24-09-2020,118567,519,2762,21,631.4285714285714,19.857142857142858,4420.0,139.0
PB,24-10-2020,130658,433,3047,9,687.4285714285714,20.571428571428573,4812.0,144.0
PB,24-11-2020,142898,310,3261,5,586.7142857142857,18.142857142857142,4107.0,127.0
PB,24-12-2020,162149,610,3582,9,628.8571428571429,17.428571428571427,4402.0,122.0
PB,25-01-2021,184907,1181,3991,11,667.1428571428571,16.0,4670.0,112.0
PB,25-02-2020,0,0,0,0,460.57142857142856,11.0,3224.0,77.0
PB,25-02-2021,217121,1594,4433,13,663.8571428571429,9.714285714285714,4647.0,68.0
PB,25-03-2020,1,0,0,0,589.7142857142857,6.714285714285714,4128.0,47.0
PB,25-03-2021,251278,1672,5404,50,766.7142857142857,12.571428571428571,5367.0,88.0
PB,25-04-2020,447,61,46,2,731.1428571428571,12.142857142857142,5118.0,85.0
PB,25-05-2020,8016,193,279,7,671.5714285714286,11.857142857142858,4701.0,83.0
PB,25-06-2020,40824,912,842,14,633.1428571428571,12.285714285714286,4432.0,86.0
PB,25-07-2020,75723,1173,1675,22,800.7142857142857,15.428571428571429,5605.0,108.0
PB,25-08-2020,102208,905,2350,20,702.2857142857143,16.428571428571427,4916.0,115.0
PB,25-09-2020,119134,567,2778,16,783.2857142857143,18.714285714285715,5483.0,131.0
PB,25-10-2020,130781,123,3054,7,562.0,12.571428571428571,3934.0,88.0
PB,25-11-2020,143615,717,3268,7,655.7142857142857,13.285714285714286,4590.0,93.0
PB,25-12-2020,162380,231,3592,10,661.1428571428571,13.714285714285714,4628.0,96.0
PB,26-01-2021,186033,1126,4003,12,691.7142857142857,13.428571428571429,4842.0,94.0
PB,26-02-2020,0,0,0,0,524.1428571428571,10.285714285714286,3669.0,72.0
PB,26-02-2021,218307,1186,4451,18,564.2857142857143,10.0,3950.0,70.0
PB,26-03-2020,2,1,0,0,483.42857142857144,7.714285714285714,3384.0,54.0
PB,26-03-2021,252889,1611,5452,48,696.0,13.571428571428571,4872.0,95.0
PB,26-04-2020,499,52,49,3,601.0,13.0,4207.0,91.0
PB,26-05-2020,8919,903,286,7,697.0,12.571428571428571,4879.0,88.0
PB,26-06-2020,42832,2008,864,22,823.0,14.0,5761.0,98.0
PB,26-07-2020,76153,430,1698,23,884.4285714285714,17.285714285714285,6191.0,121.0
PB,26-08-2020,103213,1005,2371,21,858.5714285714286,17.714285714285715,6010.0,124.0
PB,26-09-2020,119731,597,2788,10,943.7142857142857,19.142857142857142,6606.0,134.0
PB,26-10-2020,130916,135,3062,8,732.8571428571429,13.428571428571429,5130.0,94.0
PB,26-11-2020,144378,763,3276,8,834.4285714285714,14.142857142857142,5841.0,99.0
PB,26-12-2020,163107,727,3604,12,809.2857142857143,14.857142857142858,5665.0,104.0
PB,27-01-2021,187246,1213,4014,11,695.7142857142857,13.285714285714286,4870.0,93.0
PB,27-02-2020,0,0,0,0,634.2857142857143,10.0,4440.0,70.0
PB,27-02-2021,219723,1416,4471,20,693.0,9.857142857142858,4851.0,69.0
PB,27-03-2020,4,2,0,0,608.0,8.428571428571429,4256.0,59.0
PB,27-03-2021,254299,1410,5509,57,790.1428571428571,15.428571428571429,5531.0,108.0
PB,27-04-2020,543,44,50,1,687.4285714285714,14.428571428571429,4812.0,101.0
PB,27-05-2020,10209,1290,298,12,767.8571428571429,14.428571428571429,5375.0,101.0
PB,27-06-2020,44242,1410,896,32,796.0,17.428571428571427,5572.0,122.0
PB,27-07-2020,76693,540,1727,29,873.1428571428571,21.571428571428573,6112.0,151.0
PB,27-08-2020,104096,883,2388,17,797.0,21.142857142857142,5579.0,148.0
PB,27-09-2020,119783,52,2797,9,804.1428571428571,22.428571428571427,5629.0,157.0
PB,27-10-2020,131435,519,3070,8,676.8571428571429,15.428571428571429,4738.0,108.0
PB,27-11-2020,144741,363,3283,7,722.4285714285714,16.285714285714285,5057.0,114.0
PB,27-12-2020,163415,308,3619,15,582.1428571428571,16.714285714285715,4075.0,117.0
PB,28-01-2021,188290,1044,4025,11,529.8571428571429,13.714285714285714,3709.0,96.0
PB,28-02-2020,0,0,0,0,452.7142857142857,9.571428571428571,3169.0,67.0
PB,28-02-2021,221115,1392,4496,25,525.4285714285714,10.714285714285714,3678.0,75.0
PB,28-03-2020,14,9,0,0,519.2857142857143,9.428571428571429,3635.0,66.0
PB,28-03-2021,255502,1203,5552,43,617.0,14.428571428571429,4319.0,101.0
PB,28-04-2020,633,90,53,3,578.0,13.857142857142858,4046.0,97.0
PB,28-05-2020,11132,923,318,20,665.8571428571429,14.571428571428571,4661.0,102.0
PB,28-06-2020,44679,437,911,15,579.1428571428571,15.142857142857142,4054.0,106.0
PB,28-07-2020,78175,1482,1745,18,790.8571428571429,17.714285714285715,5536.0,124.0
PB,28-08-2020,104803,707,2404,16,693.0,16.428571428571427,4851.0,115.0
PB,28-09-2020,119987,204,2804,7,720.8571428571429,17.428571428571427,5046.0,122.0
PB,28-10-2020,131979,544,3076,6,626.7142857142857,12.142857142857142,4387.0,85.0
PB,28-11-2020,145110,369,3288,5,666.5714285714286,12.428571428571429,4666.0,87.0
PB,28-12-2020,163993,578,3635,16,617.2857142857143,11.857142857142858,4321.0,83.0
PB,29-01-2021,189415,1125,4036,11,715.5714285714286,11.285714285714286,5009.0,79.0
PB,29-02-2020,0,0,0,0,503.85714285714283,8.714285714285714,3527.0,61.0
PB,29-03-2020,14,0,0,0,402.85714285714283,6.428571428571429,2820.0,45.0
PB,29-03-2021,256470,968,5601,49,512.0,12.428571428571429,3584.0,87.0
PB,29-04-2020,699,66,58,5,443.7142857142857,12.285714285714286,3106.0,86.0
PB,29-05-2020,12011,879,327,9,516.5714285714286,12.857142857142858,3616.0,90.0
PB,29-06-2020,45057,378,931,20,488.0,13.428571428571429,3416.0,94.0
PB,29-07-2020,79898,1723,1766,21,573.4285714285714,14.857142857142858,4014.0,104.0
PB,29-08-2020,105531,728,2420,16,677.4285714285714,17.142857142857142,4742.0,120.0
PB,29-09-2020,120654,667,2816,12,772.7142857142857,18.857142857142858,5409.0,132.0
PB,29-10-2020,132231,252,3083,7,670.4285714285714,12.857142857142858,4693.0,90.0
PB,29-11-2020,145212,102,3292,4,675.5714285714286,12.714285714285714,4729.0,89.0
PB,29-12-2020,164416,423,3647,12,610.4285714285714,13.142857142857142,4273.0,92.0
PB,30-01-2021,190480,1065,4048,12,708.5714285714286,12.0,4960.0,84.0
PB,30-03-2020,15,1,0,0,462.57142857142856,9.0,3238.0,63.0
PB,30-03-2021,257620,1150,5671,70,522.8571428571429,16.714285714285715,3660.0,117.0
PB,30-04-2020,814,115,62,4,444.0,15.571428571428571,3108.0,109.0
PB,30-05-2020,12862,851,347,20,529.5714285714286,17.428571428571427,3707.0,122.0
PB,30-06-2020,46957,1900,977,46,786.4285714285714,23.428571428571427,5505.0,164.0
PB,30-07-2020,81108,1210,1785,19,898.8571428571429,24.428571428571427,6292.0,171.0
PB,30-08-2020,105661,130,2435,15,765.2857142857143,24.857142857142858,5357.0,174.0
PB,30-09-2020,121267,613,2824,8,852.7142857142857,26.0,5969.0,182.0
PB,30-10-2020,132730,499,3091,8,759.7142857142857,17.142857142857142,5318.0,120.0
PB,30-11-2020,145253,41,3295,3,749.1428571428571,17.0,5244.0,119.0
PB,30-12-2020,165426,1010,3660,13,771.8571428571429,16.0,5403.0,112.0
PB,31-01-2021,191584,1104,4056,8,658.1428571428571,10.571428571428571,4607.0,74.0
PB,31-03-2020,17,2,0,0,485.57142857142856,7.857142857142857,3399.0,55.0
PB,31-03-2021,259173,1553,5744,73,688.8571428571429,16.142857142857142,4822.0,113.0
PB,31-05-2020,13162,300,360,13,644.1428571428571,16.857142857142858,4509.0,118.0
PB,31-07-2020,82794,1686,1811,26,813.7142857142857,19.428571428571427,5696.0,136.0
PB,31-08-2020,105778,117,2450,15,824.5714285714286,21.142857142857142,5772.0,148.0
PB,31-10-2020,133149,419,3101,10,740.1428571428571,20.714285714285715,5181.0,145.0
PB,31-12-2020,166484,1058,3672,12,733.5714285714286,21.285714285714285,5135.0,149.0
