index,estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily_cases_moving_average,daily_deaths_moving_average,sum_of_daily_cases_week,sum_of_daily_deaths_week
8279,Paraná,2020-02-25,0.0,0,0,0,598.5714285714286,20.0,4190.0,140.0
8280,Paraná,2020-02-26,0.0,0,0,0,526.7142857142857,16.857142857142858,3687.0,118.0
8281,Paraná,2020-02-27,0.0,0,0,0,473.42857142857144,13.285714285714286,3314.0,93.0
8282,Paraná,2020-02-28,0.0,0,0,0,374.7142857142857,10.428571428571429,2623.0,73.0
8283,Paraná,2020-02-29,0.0,0,0,0,224.42857142857142,6.857142857142857,1571.0,48.0
8284,Paraná,2020-03-01,0.0,0,0,0,133.28571428571428,3.142857142857143,933.0,22.0
8285,Paraná,2020-03-02,0.0,0,0,0,0.0,0.0,0.0,0.0
8286,Paraná,2020-03-03,0.0,0,0,0,0.0,0.0,0.0,0.0
8287,Paraná,2020-03-04,0.0,0,0,0,0.0,0.0,0.0,0.0
8288,Paraná,2020-03-05,0.0,0,0,0,0.0,0.0,0.0,0.0
8289,Paraná,2020-03-06,0.0,0,0,0,0.0,0.0,0.0,0.0
8290,Paraná,2020-03-07,0.0,0,0,0,0.0,0.0,0.0,0.0
8291,Paraná,2020-03-08,0.0,0,0,0,0.0,0.0,0.0,0.0
8292,Paraná,2020-03-09,0.0,0,0,0,0.0,0.0,0.0,0.0
8293,Paraná,2020-03-10,0.0,0,0,0,0.0,0.0,0.0,0.0
8294,Paraná,2020-03-11,0.0,0,0,0,0.0,0.0,0.0,0.0
8295,Paraná,2020-03-12,3.0,3,0,0,0.42857142857142855,0.0,3.0,0.0
8296,Paraná,2020-03-13,3.0,0,0,0,0.42857142857142855,0.0,3.0,0.0
8297,Paraná,2020-03-14,3.0,0,0,0,0.42857142857142855,0.0,3.0,0.0
8298,Paraná,2020-03-15,3.0,0,0,0,0.42857142857142855,0.0,3.0,0.0
8299,Paraná,2020-03-16,3.0,0,0,0,0.42857142857142855,0.0,3.0,0.0
8300,Paraná,2020-03-17,3.0,0,0,0,0.42857142857142855,0.0,3.0,0.0
8301,Paraná,2020-03-18,6.5,3,0,0,0.8571428571428571,0.0,6.0,0.0
8302,Paraná,2020-03-19,11.5,5,0,0,1.1428571428571428,0.0,8.0,0.0
8303,Paraná,2020-03-20,16.0,4,0,0,1.7142857142857142,0.0,12.0,0.0
8304,Paraná,2020-03-21,21.5,5,0,0,2.4285714285714284,0.0,17.0,0.0
8305,Paraná,2020-03-22,25.0,3,0,0,2.857142857142857,0.0,20.0,0.0
8306,Paraná,2020-03-23,28.0,3,0,0,3.2857142857142856,0.0,23.0,0.0
8307,Paraná,2020-03-24,32.5,4,0,0,3.857142857142857,0.0,27.0,0.0
8308,Paraná,2020-03-25,40.5,8,0,0,4.571428571428571,0.0,32.0,0.0
8309,Paraná,2020-03-26,51.0,10,0,0,5.285714285714286,0.0,37.0,0.0
8310,Paraná,2020-03-27,59.5,8,1,1,5.857142857142857,0.14285714285714285,41.0,1.0
