estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily cases moving average,daily deaths moving average,sum_of_daily_cases_week,sum_of_daily_deaths_week
RN,04/09/2020,126578,868,4562,6,736.8571428571429,25.714285714285715,5158.0,180.0
RN,04/10/2020,141444,338,4804,0,774.5714285714286,25.428571428571427,5422.0,178.0
RN,04/11/2020,163752,638,5176,10,701.7142857142857,23.142857142857142,4912.0,162.0
RN,04/12/2020,194196,486,5430,8,762.8571428571429,24.0,5340.0,168.0
RN,05/01/2021,240048,1676,6092,70,964.2857142857143,30.857142857142858,6750.0,216.0
RN,05/02/2021,284930,0,6640,0,725.4285714285714,22.571428571428573,5078.0,158.0
RN,05/03/2020,0,0,0,0,572.2857142857143,13.428571428571429,4006.0,94.0
RN,05/03/2021,343886,3308,7418,68,920.8571428571429,22.285714285714285,6446.0,156.0
RN,05/04/2020,484,58,14,4,880.8571428571429,22.857142857142858,6166.0,160.0
RN,05/04/2021,399496,208,9282,24,819.4285714285714,24.857142857142858,5736.0,174.0
RN,05/05/2020,3072,230,136,12,782.8571428571429,25.428571428571427,5480.0,178.0
RN,05/06/2020,18880,316,774,18,588.5714285714286,18.0,4120.0,126.0
RN,05/07/2020,69290,776,2426,26,699.4285714285714,21.714285714285715,4896.0,152.0
RN,05/08/2020,106980,1848,3866,14,963.4285714285714,23.714285714285715,6744.0,166.0
RN,05/09/2020,127386,808,4570,8,606.2857142857143,15.142857142857142,4244.0,106.0
RN,05/10/2020,141578,134,4804,0,617.1428571428571,14.571428571428571,4320.0,102.0
RN,05/11/2020,164158,406,5188,12,645.4285714285714,12.857142857142858,4518.0,90.0
RN,05/12/2020,195162,966,5450,20,750.5714285714286,14.0,5254.0,98.0
RN,06/01/2021,241672,1624,6118,26,937.4285714285714,15.142857142857142,6562.0,106.0
RN,06/02/2021,287038,2108,6656,16,1127.7142857142858,13.714285714285714,7894.0,96.0
RN,06/03/2020,0,0,0,0,863.7142857142857,11.714285714285714,6046.0,82.0
RN,06/03/2021,344356,470,7436,18,815.4285714285714,13.142857142857142,5708.0,92.0
RN,06/04/2020,492,8,14,0,797.4285714285714,13.142857142857142,5582.0,92.0
RN,06/04/2021,401558,2062,9420,138,1034.0,31.142857142857142,7238.0,218.0
RN,06/05/2020,3148,76,144,8,906.8571428571429,29.428571428571427,6348.0,206.0
RN,06/06/2020,18898,18,820,46,677.4285714285714,32.285714285714285,4742.0,226.0
RN,06/07/2020,69968,678,2496,70,473.14285714285717,40.0,3312.0,280.0
RN,06/08/2020,108212,1232,3908,42,649.1428571428571,46.0,4544.0,322.0
RN,06/09/2020,127602,216,4572,2,612.8571428571429,43.714285714285715,4290.0,306.0
RN,06/10/2020,142086,508,4812,8,684.2857142857143,44.857142857142854,4790.0,314.0
RN,06/11/2020,164416,258,5196,8,426.57142857142856,26.285714285714285,2986.0,184.0
RN,06/12/2020,195910,748,5456,6,522.5714285714286,26.0,3658.0,182.0
RN,07/01/2021,242878,1206,6134,16,692.2857142857143,21.714285714285715,4846.0,152.0
RN,07/02/2021,289560,2522,6668,12,955.7142857142857,13.428571428571429,6690.0,94.0
RN,07/03/2020,0,0,0,0,779.7142857142857,7.428571428571429,5458.0,52.0
RN,07/03/2021,344566,210,7468,32,778.8571428571429,11.714285714285714,5452.0,82.0
RN,07/04/2020,508,16,16,2,708.5714285714286,10.857142857142858,4960.0,76.0
RN,07/04/2021,403474,1916,9572,152,945.4285714285714,31.428571428571427,6618.0,220.0
RN,07/05/2020,3478,330,152,8,885.7142857142857,31.714285714285715,6200.0,222.0
RN,07/06/2020,18904,6,848,28,714.2857142857143,33.42857142857143,5000.0,234.0
RN,07/07/2020,71640,1672,2582,86,592.8571428571429,44.0,4150.0,308.0
RN,07/08/2020,109434,1222,3930,22,767.4285714285714,47.142857142857146,5372.0,330.0
RN,07/09/2020,127620,18,4588,16,740.0,44.857142857142854,5180.0,314.0
RN,07/10/2020,143796,1710,4824,12,982.0,46.285714285714285,6874.0,324.0
RN,07/11/2020,164724,308,5196,0,752.2857142857143,24.571428571428573,5266.0,172.0
RN,07/12/2020,197106,1196,5482,26,876.0,27.142857142857142,6132.0,190.0
RN,08/01/2021,245182,2304,6156,22,1204.2857142857142,26.285714285714285,8430.0,184.0
RN,08/02/2021,290540,980,6680,12,1105.4285714285713,15.714285714285714,7738.0,110.0
RN,08/03/2020,0,0,0,0,930.8571428571429,12.571428571428571,6516.0,88.0
RN,08/03/2021,349062,4496,7498,30,1570.5714285714287,14.571428571428571,10994.0,102.0
RN,08/04/2020,522,14,22,6,1328.2857142857142,13.714285714285714,9298.0,96.0
RN,08/04/2021,406778,3304,9612,40,1756.2857142857142,19.428571428571427,12294.0,136.0
RN,08/05/2020,3642,164,162,10,1608.857142857143,17.142857142857142,11262.0,120.0
RN,08/06/2020,21776,2872,862,14,1690.0,16.0,11830.0,112.0
RN,08/07/2020,73022,1382,2652,70,1747.4285714285713,24.285714285714285,12232.0,170.0
RN,08/08/2020,110300,866,3940,10,1871.142857142857,25.714285714285715,13098.0,180.0
RN,08/09/2020,127758,138,4590,2,1248.5714285714287,21.714285714285715,8740.0,152.0
RN,08/10/2020,144696,900,4826,2,1375.142857142857,21.142857142857142,9626.0,148.0
RN,08/11/2020,165118,394,5198,2,959.4285714285714,15.714285714285714,6716.0,110.0
RN,08/12/2020,197662,556,5506,24,1015.4285714285714,17.714285714285715,7108.0,124.0
RN,09/01/2021,247566,2384,6172,16,945.7142857142857,18.0,6620.0,126.0
RN,09/02/2021,291458,918,6730,50,879.4285714285714,15.142857142857142,6156.0,106.0
RN,09/03/2020,0,0,0,0,755.7142857142857,13.714285714285714,5290.0,96.0
RN,09/03/2021,351406,2344,7554,56,1070.857142857143,21.428571428571427,7496.0,150.0
RN,09/04/2020,522,0,22,0,942.2857142857143,21.142857142857142,6596.0,148.0
RN,09/04/2021,410498,3720,9670,58,1417.4285714285713,29.142857142857142,9922.0,204.0
RN,09/05/2020,3838,196,174,12,1366.0,27.428571428571427,9562.0,192.0
RN,09/06/2020,22054,278,918,56,1065.142857142857,33.142857142857146,7456.0,232.0
RN,09/07/2020,74120,1098,2690,38,1090.857142857143,31.428571428571427,7636.0,220.0
RN,09/08/2020,110580,280,3944,4,1130.857142857143,32.0,7916.0,224.0
RN,09/09/2020,128270,512,4592,2,869.1428571428571,24.285714285714285,6084.0,170.0
RN,09/10/2020,144900,204,4832,6,898.2857142857143,25.142857142857142,6288.0,176.0
RN,09/11/2020,165160,42,5202,4,372.85714285714283,17.428571428571427,2610.0,122.0
RN,09/12/2020,199682,2020,5518,12,633.4285714285714,17.428571428571427,4434.0,122.0
RN,10/01/2021,248556,990,6180,8,735.1428571428571,10.571428571428571,5146.0,74.0
RN,10/02/2021,293372,1914,6746,16,851.7142857142857,7.428571428571429,5962.0,52.0
RN,10/03/2020,0,0,0,0,811.7142857142857,6.857142857142857,5682.0,48.0
RN,10/03/2021,354254,2848,7612,58,1145.4285714285713,14.857142857142858,8018.0,104.0
RN,10/04/2020,526,4,22,0,1116.857142857143,14.0,7818.0,98.0
RN,10/04/2021,412720,2222,9736,66,1428.2857142857142,22.857142857142858,9998.0,160.0
RN,10/05/2020,3856,18,176,2,1142.2857142857142,21.428571428571427,7996.0,150.0
RN,10/06/2020,23136,1082,974,56,1155.4285714285713,28.285714285714285,8088.0,198.0
RN,10/07/2020,76530,2410,2712,22,1226.2857142857142,29.142857142857142,8584.0,204.0
RN,10/08/2020,110840,260,3954,10,1263.4285714285713,30.571428571428573,8844.0,214.0
RN,10/09/2020,129038,768,4604,12,966.2857142857143,24.0,6764.0,168.0
RN,10/10/2020,145250,350,4832,0,1015.7142857142857,24.0,7110.0,168.0
RN,10/11/2020,165722,562,5214,12,778.5714285714286,16.285714285714285,5450.0,114.0
RN,10/12/2020,202418,2736,5540,22,1166.857142857143,19.142857142857142,8168.0,134.0
RN,11/01/2021,249046,490,6196,16,1082.2857142857142,13.428571428571429,7576.0,94.0
RN,11/02/2021,295262,1890,6762,16,1008.0,12.571428571428571,7056.0,88.0
RN,11/03/2020,0,0,0,0,970.8571428571429,11.142857142857142,6796.0,78.0
RN,11/03/2021,357164,2910,7658,46,1276.857142857143,16.0,8938.0,112.0
RN,11/04/2020,578,52,26,4,1234.2857142857142,16.571428571428573,8640.0,116.0
RN,11/04/2021,414914,2194,9768,32,1467.4285714285713,19.428571428571427,10272.0,136.0
RN,11/05/2020,3978,122,184,8,1094.0,17.428571428571427,7658.0,122.0
RN,11/06/2020,26468,3332,992,18,1500.0,17.714285714285715,10500.0,124.0
RN,11/07/2020,77232,702,2760,48,1330.2857142857142,22.285714285714285,9312.0,156.0
RN,11/08/2020,115842,5002,4006,52,2044.857142857143,29.714285714285715,14314.0,208.0
RN,11/09/2020,129756,718,4616,12,1731.7142857142858,24.857142857142858,12122.0,174.0
RN,11/10/2020,145778,528,4834,2,1799.7142857142858,24.571428571428573,12598.0,172.0
RN,11/11/2020,165906,184,5220,6,1512.5714285714287,20.857142857142858,10588.0,146.0
RN,11/12/2020,204680,2262,5572,32,1818.2857142857142,24.285714285714285,12728.0,170.0
RN,12/01/2021,250676,1630,6230,34,1575.142857142857,26.571428571428573,11026.0,186.0
RN,12/02/2021,296398,1136,6784,22,1637.142857142857,22.857142857142858,11460.0,160.0
RN,12/03/2020,0,0,0,0,922.5714285714286,15.428571428571429,6458.0,108.0
RN,12/03/2021,359648,2484,7714,56,1174.857142857143,21.714285714285715,8224.0,152.0
RN,12/04/2020,605,27,30,4,1103.2857142857142,22.0,7723.0,154.0
RN,12/04/2021,415650,736,9816,48,1182.142857142857,28.0,8275.0,196.0
RN,12/05/2020,4066,88,186,2,871.5714285714286,23.714285714285715,6101.0,166.0
RN,12/06/2020,27002,534,1028,36,715.0,24.0,5005.0,168.0
RN,12/07/2020,78842,1610,2788,28,782.7142857142857,24.857142857142858,5479.0,174.0
RN,12/08/2020,113144,-2698,4038,32,397.2857142857143,29.428571428571427,2781.0,206.0
RN,12/09/2020,130090,334,4626,10,90.14285714285714,22.857142857142858,631.0,160.0
RN,12/10/2020,146142,364,4840,6,138.28571428571428,23.142857142857142,968.0,162.0
RN,12/11/2020,166216,310,5226,6,77.42857142857143,17.142857142857142,542.0,120.0
RN,12/12/2020,205692,1012,5580,8,209.42857142857142,18.0,1466.0,126.0
RN,13/01/2021,251100,424,6250,20,193.71428571428572,15.714285714285714,1356.0,110.0
RN,13/02/2021,296398,0,6784,0,-36.285714285714285,11.714285714285714,-254.0,82.0
RN,13/03/2020,1,1,0,0,349.2857142857143,7.142857142857143,2445.0,50.0
RN,13/03/2021,360250,602,7760,46,387.57142857142856,12.285714285714286,2713.0,86.0
RN,13/04/2020,678,73,34,4,346.0,12.0,2422.0,84.0
RN,13/04/2021,417190,1540,9894,78,521.7142857142857,22.285714285714285,3652.0,156.0
RN,13/05/2020,4734,668,210,24,472.57142857142856,24.571428571428573,3308.0,172.0
RN,13/06/2020,27578,576,1066,38,494.2857142857143,27.142857142857142,3460.0,190.0
RN,13/07/2020,79600,758,2808,20,602.5714285714286,30.0,4218.0,210.0
RN,13/08/2020,114144,1000,4072,34,745.2857142857143,34.857142857142854,5217.0,244.0
RN,13/09/2020,130600,510,4630,4,732.1428571428571,28.857142857142858,5125.0,202.0
RN,13/10/2020,146286,144,4846,6,742.2857142857143,29.142857142857142,5196.0,204.0
RN,13/11/2020,166554,338,5276,50,570.5714285714286,25.142857142857142,3994.0,176.0
RN,13/12/2020,207832,2140,5592,12,780.8571428571429,23.428571428571427,5466.0,164.0
RN,14/01/2021,253780,2680,6276,26,1081.4285714285713,21.714285714285715,7570.0,152.0
RN,14/02/2021,297196,798,6808,24,1087.142857142857,22.285714285714285,7610.0,156.0
RN,14/03/2020,1,0,0,0,944.2857142857143,17.428571428571427,6610.0,122.0
RN,14/03/2021,360620,370,7838,78,924.2857142857143,28.0,6470.0,196.0
RN,14/04/2020,752,74,36,2,914.2857142857143,27.428571428571427,6400.0,192.0
RN,14/04/2021,418830,1640,9966,72,1100.2857142857142,30.571428571428573,7702.0,214.0
RN,14/05/2020,5074,340,234,24,843.1428571428571,32.285714285714285,5902.0,226.0
RN,14/06/2020,28342,764,1068,2,569.4285714285714,28.857142857142858,3986.0,202.0
RN,14/07/2020,80682,1082,2864,56,610.0,33.42857142857143,4270.0,234.0
RN,14/08/2020,114934,790,4082,10,722.8571428571429,34.857142857142854,5060.0,244.0
RN,14/09/2020,130720,120,4634,4,687.1428571428571,24.285714285714285,4810.0,170.0
RN,14/10/2020,147390,1104,4856,10,834.2857142857143,25.428571428571427,5840.0,178.0
RN,14/11/2020,166802,248,5280,4,635.4285714285714,15.714285714285714,4448.0,110.0
RN,14/12/2020,208598,766,5610,18,696.2857142857143,14.857142857142858,4874.0,104.0
RN,15/01/2021,255694,1914,6298,22,860.5714285714286,17.714285714285715,6024.0,124.0
RN,15/02/2021,313878,16682,6826,18,3089.1428571428573,12.285714285714286,21624.0,86.0
RN,15/03/2020,1,0,0,0,2976.285714285714,10.857142857142858,20834.0,76.0
RN,15/03/2021,360724,104,7874,36,2974.0,15.428571428571429,20818.0,108.0
RN,15/04/2020,798,46,38,2,2822.8571428571427,14.285714285714286,19760.0,100.0
RN,15/04/2021,420916,2086,10038,72,3085.4285714285716,24.0,21598.0,168.0
RN,15/05/2020,5572,498,244,10,3047.1428571428573,22.857142857142858,21330.0,160.0
RN,15/06/2020,28428,86,1106,38,2786.0,25.142857142857142,19502.0,176.0
RN,15/07/2020,81308,626,2946,82,492.2857142857143,34.285714285714285,3446.0,240.0
RN,15/08/2020,115320,386,4124,42,547.4285714285714,40.285714285714285,3832.0,282.0
RN,15/09/2020,131294,574,4652,18,614.5714285714286,37.714285714285715,4302.0,264.0
RN,15/10/2020,148704,1314,4872,16,795.7142857142857,39.714285714285715,5570.0,278.0
RN,15/11/2020,167292,490,5282,2,567.7142857142857,29.714285714285715,3974.0,208.0
RN,15/12/2020,209710,1112,5642,32,655.4285714285714,32.857142857142854,4588.0,230.0
RN,16/01/2021,259098,3404,6346,48,1129.4285714285713,34.285714285714285,7906.0,240.0
RN,16/02/2021,314300,422,6832,6,1100.2857142857142,23.428571428571427,7702.0,164.0
RN,16/03/2020,1,0,0,0,1045.142857142857,17.428571428571427,7316.0,122.0
RN,16/03/2021,362780,2056,7918,44,1256.857142857143,21.142857142857142,8798.0,148.0
RN,16/04/2020,800,2,40,2,1069.4285714285713,19.142857142857142,7486.0,134.0
RN,16/04/2021,422100,1184,10090,52,1168.5714285714287,26.285714285714285,8180.0,184.0
RN,16/05/2020,6008,436,272,28,1072.0,25.714285714285715,7504.0,180.0
RN,16/06/2020,30424,1996,1170,64,870.8571428571429,28.0,6096.0,196.0
RN,16/07/2020,81956,648,3002,56,903.1428571428571,35.142857142857146,6322.0,246.0
RN,16/08/2020,115440,120,4134,10,920.2857142857143,36.57142857142857,6442.0,256.0
RN,16/09/2020,131866,572,4660,8,708.2857142857143,31.428571428571427,4958.0,220.0
RN,16/10/2020,153320,4616,5094,222,1367.4285714285713,62.857142857142854,9572.0,440.0
RN,16/11/2020,167306,14,5286,4,1200.2857142857142,56.0,8402.0,392.0
RN,16/12/2020,212190,2480,5656,14,1492.2857142857142,54.0,10446.0,378.0
RN,17/01/2021,260700,1602,6354,8,1436.0,46.0,10052.0,322.0
RN,17/02/2021,314844,544,6848,16,1421.142857142857,40.285714285714285,9948.0,282.0
RN,17/03/2020,1,0,0,0,1404.0,38.857142857142854,9828.0,272.0
RN,17/03/2021,364798,2018,8048,130,1610.5714285714287,56.285714285714285,11274.0,394.0
RN,17/04/2020,926,126,46,6,969.1428571428571,25.428571428571427,6784.0,178.0
RN,17/04/2021,423780,1680,10186,96,1207.142857142857,38.57142857142857,8450.0,270.0
RN,17/05/2020,6274,266,278,6,890.8571428571429,37.42857142857143,6236.0,262.0
RN,17/06/2020,30424,0,1170,0,662.0,36.285714285714285,4634.0,254.0
RN,17/07/2020,82606,650,3052,50,677.1428571428571,41.142857142857146,4740.0,288.0
RN,17/08/2020,115796,356,4162,28,728.0,45.142857142857146,5096.0,316.0
RN,17/09/2020,132644,778,4666,6,550.8571428571429,27.428571428571427,3856.0,192.0
RN,17/10/2020,153698,378,5102,8,586.8571428571429,27.714285714285715,4108.0,194.0
RN,17/11/2020,168308,1002,5286,0,490.0,14.0,3430.0,98.0
RN,17/12/2020,212742,552,5676,20,530.8571428571429,16.0,3716.0,112.0
RN,18/01/2021,261156,456,6358,4,596.0,16.571428571428573,4172.0,116.0
RN,18/02/2021,315600,756,6874,26,611.1428571428571,13.142857142857142,4278.0,92.0
RN,18/03/2020,1,0,0,0,560.2857142857143,9.142857142857142,3922.0,64.0
RN,18/03/2021,364798,0,8048,0,449.14285714285717,8.285714285714286,3144.0,58.0
RN,18/04/2020,1032,106,48,2,410.2857142857143,7.428571428571429,2872.0,52.0
RN,18/04/2021,425384,1604,10212,26,496.2857142857143,11.142857142857142,3474.0,78.0
RN,18/05/2020,6368,94,292,14,430.85714285714283,10.285714285714286,3016.0,72.0
RN,18/06/2020,31778,1354,1310,140,559.1428571428571,29.714285714285715,3914.0,208.0
RN,18/07/2020,86902,4296,3144,92,1064.857142857143,39.142857142857146,7454.0,274.0
RN,18/08/2020,116614,818,4204,42,1181.7142857142858,45.142857142857146,8272.0,316.0
RN,18/09/2020,133310,666,4682,16,1276.857142857143,47.42857142857143,8938.0,332.0
RN,18/10/2020,154542,844,5104,2,1382.2857142857142,47.42857142857143,9676.0,332.0
RN,18/11/2020,168762,454,5298,12,1218.0,45.42857142857143,8526.0,318.0
RN,18/12/2020,213854,1112,5708,32,1363.4285714285713,48.0,9544.0,336.0
RN,19/01/2021,261946,790,6376,18,1282.857142857143,30.571428571428573,8980.0,214.0
RN,19/02/2021,318144,2544,6896,22,1032.5714285714287,20.571428571428573,7228.0,144.0
RN,19/03/2020,1,0,0,0,915.7142857142857,14.571428571428571,6410.0,102.0
RN,19/03/2021,366178,1380,8168,120,1017.7142857142857,29.428571428571427,7124.0,206.0
RN,19/04/2020,1087,55,51,3,905.0,29.571428571428573,6335.0,207.0
RN,19/04/2021,426894,1510,10252,40,1055.857142857143,33.57142857142857,7391.0,235.0
RN,19/05/2020,6966,598,320,28,982.4285714285714,33.0,6877.0,231.0
RN,19/06/2020,32078,300,1386,76,912.4285714285714,41.285714285714285,6387.0,289.0
RN,19/07/2020,87532,630,3154,10,639.0,39.57142857142857,4473.0,277.0
RN,19/08/2020,117334,720,4252,48,741.8571428571429,46.42857142857143,5193.0,325.0
RN,19/09/2020,133926,616,4696,14,632.7142857142857,31.285714285714285,4429.0,219.0
RN,19/10/2020,157096,2554,5104,0,989.7142857142857,30.857142857142858,6928.0,216.0
RN,19/11/2020,169060,298,5302,4,816.5714285714286,25.714285714285715,5716.0,180.0
RN,19/12/2020,215308,1454,5726,18,938.8571428571429,24.285714285714285,6572.0,170.0
RN,20/01/2021,264588,2642,6384,8,1273.4285714285713,14.571428571428571,8914.0,102.0
RN,20/02/2021,319642,1498,6944,48,1397.4285714285713,20.0,9782.0,140.0
RN,20/03/2020,1,0,0,0,1294.5714285714287,13.142857142857142,9062.0,92.0
RN,20/03/2021,366580,402,8202,34,1264.0,16.0,8848.0,112.0
RN,20/04/2020,1190,103,54,3,913.8571428571429,16.428571428571427,6397.0,115.0
RN,20/04/2021,427336,442,10312,60,934.4285714285714,24.428571428571427,6541.0,171.0
RN,20/05/2020,7592,626,340,20,816.1428571428571,24.714285714285715,5713.0,173.0
RN,20/06/2020,38412,6334,1394,8,1343.5714285714287,24.714285714285715,9405.0,173.0
RN,20/07/2020,87914,382,3170,16,1184.142857142857,20.142857142857142,8289.0,141.0
RN,20/08/2020,118276,942,4266,14,1318.7142857142858,22.142857142857142,9231.0,155.0
RN,20/09/2020,134368,442,4702,6,1324.4285714285713,18.142857142857142,9271.0,127.0
RN,20/10/2020,157408,312,5106,2,1354.2857142857142,18.0,9480.0,126.0
RN,20/11/2020,169730,670,5314,12,1386.857142857143,11.142857142857142,9708.0,78.0
RN,20/12/2020,217868,2560,5738,12,1663.142857142857,10.0,11642.0,70.0
RN,21/01/2021,266348,1760,6406,22,1009.7142857142857,12.0,7068.0,84.0
RN,21/02/2021,321342,1700,6974,30,1198.0,14.0,8386.0,98.0
RN,21/03/2020,6,5,0,0,1064.142857142857,12.0,7449.0,84.0
RN,21/03/2021,367814,1234,8290,88,1177.2857142857142,23.714285714285715,8241.0,166.0
RN,21/04/2020,1216,26,56,2,1136.4285714285713,23.714285714285715,7955.0,166.0
RN,21/04/2021,428976,1640,10370,58,1275.0,30.285714285714285,8925.0,212.0
RN,21/05/2020,8120,528,356,16,984.7142857142857,30.857142857142858,6893.0,216.0
RN,21/06/2020,38580,168,1394,0,757.2857142857143,27.714285714285715,5301.0,194.0
RN,21/07/2020,88534,620,3242,72,603.0,33.714285714285715,4221.0,236.0
RN,21/08/2020,118382,106,4308,42,617.4285714285714,39.714285714285715,4322.0,278.0
RN,21/09/2020,134434,66,4704,2,450.57142857142856,27.428571428571427,3154.0,192.0
RN,21/10/2020,158652,1244,5112,6,624.5714285714286,28.0,4372.0,196.0
RN,21/11/2020,171556,1826,5316,2,651.1428571428571,20.0,4558.0,140.0
RN,21/12/2020,219468,1600,5746,8,804.2857142857143,18.857142857142858,5630.0,132.0
RN,22/01/2021,268020,1672,6446,40,1019.1428571428571,24.571428571428573,7134.0,172.0
RN,22/02/2021,321504,162,6996,22,953.7142857142857,17.428571428571427,6676.0,122.0
RN,22/03/2020,9,3,0,0,939.0,11.428571428571429,6573.0,80.0
RN,22/03/2021,370416,2602,8336,46,1301.2857142857142,17.714285714285715,9109.0,124.0
RN,22/04/2020,1292,76,58,2,1134.4285714285713,17.142857142857142,7941.0,120.0
RN,22/04/2021,429948,972,10444,74,1012.4285714285714,27.428571428571427,7087.0,192.0
RN,22/05/2020,8502,382,362,6,838.4285714285714,27.142857142857142,5869.0,190.0
RN,22/06/2020,39914,1334,1460,66,790.1428571428571,30.857142857142858,5531.0,216.0
RN,22/07/2020,90368,1834,3272,30,1029.0,32.0,7203.0,224.0
RN,22/08/2020,118786,404,4330,22,1086.2857142857142,35.142857142857146,7604.0,246.0
RN,22/09/2020,134918,484,4710,6,783.7142857142857,29.428571428571427,5486.0,206.0
RN,22/10/2020,158742,90,5116,4,785.7142857142857,29.714285714285715,5500.0,208.0
RN,22/11/2020,173204,1648,5320,4,882.2857142857143,19.714285714285715,6176.0,138.0
RN,22/12/2020,221010,1542,5770,24,1048.0,22.285714285714285,7336.0,156.0
RN,23/01/2021,269762,1742,6460,14,1106.2857142857142,14.857142857142858,7744.0,104.0
RN,23/02/2021,322558,1054,7040,44,994.8571428571429,16.857142857142858,6964.0,118.0
RN,23/03/2020,13,4,0,0,937.7142857142857,13.714285714285714,6564.0,96.0
RN,23/03/2021,373682,3266,8418,82,1335.142857142857,24.571428571428573,9346.0,172.0
RN,23/04/2020,1416,124,68,10,1340.0,25.428571428571427,9380.0,178.0
