index,estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily_cases_moving_average,daily_deaths_moving_average,sum_of_daily_cases_week,sum_of_daily_deaths_week
9618,Roraima,2020-02-25,0.0,0,0,0,419.7142857142857,13.0,2938.0,91.0
9619,Roraima,2020-02-26,0.0,0,0,0,369.57142857142856,10.857142857142858,2587.0,76.0
9620,Roraima,2020-02-27,0.0,0,0,0,330.57142857142856,9.857142857142858,2314.0,69.0
9621,Roraima,2020-02-28,0.0,0,0,0,222.28571428571428,6.285714285714286,1556.0,44.0
9622,Roraima,2020-02-29,0.0,0,0,0,116.71428571428571,3.4285714285714284,817.0,24.0
9623,Roraima,2020-03-01,0.0,0,0,0,32.142857142857146,0.7142857142857143,225.0,5.0
9624,Roraima,2020-03-02,0.0,0,0,0,0.0,0.0,0.0,0.0
9625,Roraima,2020-03-03,0.0,0,0,0,0.0,0.0,0.0,0.0
9626,Roraima,2020-03-04,0.0,0,0,0,0.0,0.0,0.0,0.0
9627,Roraima,2020-03-05,0.0,0,0,0,0.0,0.0,0.0,0.0
9628,Roraima,2020-03-06,0.0,0,0,0,0.0,0.0,0.0,0.0
9629,Roraima,2020-03-07,0.0,0,0,0,0.0,0.0,0.0,0.0
9630,Roraima,2020-03-08,0.0,0,0,0,0.0,0.0,0.0,0.0
9631,Roraima,2020-03-09,0.0,0,0,0,0.0,0.0,0.0,0.0
9632,Roraima,2020-03-10,0.0,0,0,0,0.0,0.0,0.0,0.0
9633,Roraima,2020-03-11,0.0,0,0,0,0.0,0.0,0.0,0.0
9634,Roraima,2020-03-12,0.0,0,0,0,0.0,0.0,0.0,0.0
9635,Roraima,2020-03-13,0.0,0,0,0,0.0,0.0,0.0,0.0
9636,Roraima,2020-03-14,0.0,0,0,0,0.0,0.0,0.0,0.0
9637,Roraima,2020-03-15,0.0,0,0,0,0.0,0.0,0.0,0.0
9638,Roraima,2020-03-16,0.0,0,0,0,0.0,0.0,0.0,0.0
9639,Roraima,2020-03-17,0.0,0,0,0,0.0,0.0,0.0,0.0
9640,Roraima,2020-03-18,0.0,0,0,0,0.0,0.0,0.0,0.0
9641,Roraima,2020-03-19,0.0,0,0,0,0.0,0.0,0.0,0.0
9642,Roraima,2020-03-20,0.0,0,0,0,0.0,0.0,0.0,0.0
9643,Roraima,2020-03-21,0.0,0,0,0,0.0,0.0,0.0,0.0
9644,Roraima,2020-03-22,1.0,1,0,0,0.14285714285714285,0.0,1.0,0.0
9645,Roraima,2020-03-23,1.0,0,0,0,0.14285714285714285,0.0,1.0,0.0
9646,Roraima,2020-03-24,1.0,0,0,0,0.14285714285714285,0.0,1.0,0.0
9647,Roraima,2020-03-25,4.0,3,0,0,0.5714285714285714,0.0,4.0,0.0
9648,Roraima,2020-03-26,4.0,0,0,0,0.5714285714285714,0.0,4.0,0.0
9649,Roraima,2020-03-27,5.0,1,0,0,0.7142857142857143,0.0,5.0,0.0
9650,Roraima,2020-03-28,12.0,7,0,0,1.7142857142857142,0.0,12.0,0.0
9651,Roraima,2020-03-29,16.0,4,0,0,2.142857142857143,0.0,15.0,0.0
9652,Roraima,2020-03-30,16.0,0,0,0,2.142857142857143,0.0,15.0,0.0
9653,Roraima,2020-03-31,16.0,0,0,0,2.142857142857143,0.0,15.0,0.0
9654,Roraima,2020-04-01,22.0,6,0,0,2.5714285714285716,0.0,18.0,0.0
9655,Roraima,2020-04-02,26.0,4,0,0,3.142857142857143,0.0,22.0,0.0
9656,Roraima,2020-04-03,30.0,4,0,0,3.5714285714285716,0.0,25.0,0.0
9657,Roraima,2020-04-04,37.0,7,1,1,3.5714285714285716,0.14285714285714285,25.0,1.0
9658,Roraima,2020-04-05,42.0,5,1,0,3.7142857142857144,0.14285714285714285,26.0,1.0
9659,Roraima,2020-04-06,42.0,0,1,0,3.7142857142857144,0.14285714285714285,26.0,1.0
9660,Roraima,2020-04-07,42.0,0,1,0,3.7142857142857144,0.14285714285714285,26.0,1.0
9661,Roraima,2020-04-08,49.0,7,1,0,3.857142857142857,0.14285714285714285,27.0,1.0
