index,estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily_cases_moving_average,daily_deaths_moving_average,sum_of_daily_cases_week,sum_of_daily_deaths_week
916,Amazonas,2020-02-25,0.0,0,0,0,501.2857142857143,15.428571428571429,3509.0,108.0
917,Amazonas,2020-02-26,0.0,0,0,0,417.57142857142856,12.857142857142858,2923.0,90.0
918,Amazonas,2020-02-27,0.0,0,0,0,289.57142857142856,10.285714285714286,2027.0,72.0
919,Amazonas,2020-02-28,0.0,0,0,0,269.57142857142856,7.714285714285714,1887.0,54.0
920,Amazonas,2020-02-29,0.0,0,0,0,199.85714285714286,5.142857142857143,1399.0,36.0
921,Amazonas,2020-03-01,0.0,0,0,0,86.57142857142857,2.5714285714285716,606.0,18.0
922,Amazonas,2020-03-02,0.0,0,0,0,0.0,0.0,0.0,0.0
923,Amazonas,2020-03-03,0.0,0,0,0,0.0,0.0,0.0,0.0
924,Amazonas,2020-03-04,0.0,0,0,0,0.0,0.0,0.0,0.0
925,Amazonas,2020-03-05,0.0,0,0,0,0.0,0.0,0.0,0.0
926,Amazonas,2020-03-06,0.0,0,0,0,0.0,0.0,0.0,0.0
927,Amazonas,2020-03-07,0.0,0,0,0,0.0,0.0,0.0,0.0
928,Amazonas,2020-03-08,0.0,0,0,0,0.0,0.0,0.0,0.0
929,Amazonas,2020-03-09,0.0,0,0,0,0.0,0.0,0.0,0.0
930,Amazonas,2020-03-10,0.0,0,0,0,0.0,0.0,0.0,0.0
931,Amazonas,2020-03-11,0.0,0,0,0,0.0,0.0,0.0,0.0
932,Amazonas,2020-03-12,0.0,0,0,0,0.0,0.0,0.0,0.0
933,Amazonas,2020-03-13,0.0,0,0,0,0.0,0.0,0.0,0.0
934,Amazonas,2020-03-14,0.0,0,0,0,0.0,0.0,0.0,0.0
935,Amazonas,2020-03-15,0.5,0,0,0,0.0,0.0,0.0,0.0
936,Amazonas,2020-03-16,0.5,0,0,0,0.0,0.0,0.0,0.0
937,Amazonas,2020-03-17,0.5,0,0,0,0.0,0.0,0.0,0.0
938,Amazonas,2020-03-18,0.5,0,0,0,0.0,0.0,0.0,0.0
939,Amazonas,2020-03-19,1.5,1,0,0,0.14285714285714285,0.0,1.0,0.0
940,Amazonas,2020-03-20,1.5,0,0,0,0.14285714285714285,0.0,1.0,0.0
941,Amazonas,2020-03-21,5.5,4,0,0,0.7142857142857143,0.0,5.0,0.0
942,Amazonas,2020-03-22,13.0,7,0,0,1.7142857142857142,0.0,12.0,0.0
943,Amazonas,2020-03-23,16.0,3,0,0,2.142857142857143,0.0,15.0,0.0
944,Amazonas,2020-03-24,23.5,7,0,0,3.142857142857143,0.0,22.0,0.0
945,Amazonas,2020-03-25,27.0,3,0,0,3.5714285714285716,0.0,25.0,0.0
946,Amazonas,2020-03-26,33.5,6,0,0,4.285714285714286,0.0,30.0,0.0
947,Amazonas,2020-03-27,40.5,7,0,0,5.285714285714286,0.0,37.0,0.0
948,Amazonas,2020-03-28,111.0,70,1,0,14.714285714285714,0.0,103.0,0.0
949,Amazonas,2020-03-29,140.0,29,1,0,17.857142857142858,0.0,125.0,0.0
950,Amazonas,2020-03-30,151.0,11,1,0,19.0,0.0,133.0,0.0
951,Amazonas,2020-03-31,175.0,24,3,2,21.428571428571427,0.2857142857142857,150.0,2.0
952,Amazonas,2020-04-01,200.0,25,3,0,24.571428571428573,0.2857142857142857,172.0,2.0
953,Amazonas,2020-04-02,229.0,29,3,0,27.857142857142858,0.2857142857142857,195.0,2.0
954,Amazonas,2020-04-03,260.0,31,7,4,31.285714285714285,0.8571428571428571,219.0,6.0
955,Amazonas,2020-04-04,311.0,51,12,5,28.571428571428573,1.5714285714285714,200.0,11.0
956,Amazonas,2020-04-05,417.0,106,14,2,39.57142857142857,1.8571428571428572,277.0,13.0
957,Amazonas,2020-04-06,532.0,115,19,5,54.42857142857143,2.5714285714285716,381.0,18.0
958,Amazonas,2020-04-07,636.0,104,23,4,65.85714285714286,2.857142857142857,461.0,20.0
959,Amazonas,2020-04-08,804.0,168,30,7,86.28571428571429,3.857142857142857,604.0,27.0
960,Amazonas,2020-04-09,899.0,95,40,10,95.71428571428571,5.285714285714286,670.0,37.0
961,Amazonas,2020-04-10,981.0,82,50,10,103.0,6.142857142857143,721.0,43.0
962,Amazonas,2020-04-11,1050.0,69,53,3,105.57142857142857,5.857142857142857,739.0,41.0
963,Amazonas,2020-04-12,1206.0,156,62,9,112.71428571428571,6.857142857142857,789.0,48.0
964,Amazonas,2020-04-13,1275.0,69,71,9,106.14285714285714,7.428571428571429,743.0,52.0
965,Amazonas,2020-04-14,1484.0,209,90,19,121.14285714285714,9.571428571428571,848.0,67.0
966,Amazonas,2020-04-15,1554.0,70,106,16,107.14285714285714,10.857142857142858,750.0,76.0
967,Amazonas,2020-04-16,1719.0,165,124,18,117.14285714285714,12.0,820.0,84.0
968,Amazonas,2020-04-17,1809.0,90,145,21,118.28571428571429,13.571428571428571,828.0,95.0
969,Amazonas,2020-04-18,1897.0,88,161,16,121.0,15.428571428571429,847.0,108.0
970,Amazonas,2020-04-19,2044.0,147,182,21,119.71428571428571,17.142857142857142,838.0,120.0
971,Amazonas,2020-04-20,2160.0,116,185,3,126.42857142857143,16.285714285714285,885.0,114.0
972,Amazonas,2020-04-21,2270.0,110,193,8,112.28571428571429,14.714285714285714,786.0,103.0
973,Amazonas,2020-04-22,2479.0,209,207,14,132.14285714285714,14.428571428571429,925.0,101.0
974,Amazonas,2020-04-23,2888.0,409,234,27,167.0,15.714285714285714,1169.0,110.0
975,Amazonas,2020-04-24,3194.0,306,255,21,197.85714285714286,15.714285714285714,1385.0,110.0
976,Amazonas,2020-04-25,3635.0,441,287,32,248.28571428571428,18.0,1738.0,126.0
977,Amazonas,2020-04-26,3833.0,198,304,17,255.57142857142858,17.428571428571427,1789.0,122.0
978,Amazonas,2020-04-27,3928.0,95,320,16,252.57142857142858,19.285714285714285,1768.0,135.0
979,Amazonas,2020-04-28,4337.0,409,351,31,295.2857142857143,22.571428571428573,2067.0,158.0
980,Amazonas,2020-04-29,4801.0,464,380,29,331.7142857142857,24.714285714285715,2322.0,173.0
981,Amazonas,2020-04-30,5254.0,453,425,45,338.0,27.285714285714285,2366.0,191.0
982,Amazonas,2020-05-01,5723.0,469,476,51,361.2857142857143,31.571428571428573,2529.0,221.0
983,Amazonas,2020-05-02,6062.0,339,501,25,346.7142857142857,30.571428571428573,2427.0,214.0
984,Amazonas,2020-05-03,6683.0,621,548,47,407.14285714285717,34.857142857142854,2850.0,244.0
985,Amazonas,2020-05-04,7242.0,559,584,36,473.42857142857144,37.714285714285715,3314.0,264.0
986,Amazonas,2020-05-05,8109.0,867,649,65,538.8571428571429,42.57142857142857,3772.0,298.0
987,Amazonas,2020-05-06,9243.0,1134,751,102,634.5714285714286,53.0,4442.0,371.0
988,Amazonas,2020-05-07,10099.0,856,806,55,692.1428571428571,54.42857142857143,4845.0,381.0
989,Amazonas,2020-05-08,10727.0,628,874,68,714.8571428571429,56.857142857142854,5004.0,398.0
990,Amazonas,2020-05-09,11925.0,1198,962,88,837.5714285714286,65.85714285714286,5863.0,461.0
991,Amazonas,2020-05-10,12599.0,674,1004,42,845.1428571428571,65.14285714285714,5916.0,456.0
992,Amazonas,2020-05-11,12919.0,320,1035,31,811.0,64.42857142857143,5677.0,451.0
993,Amazonas,2020-05-12,14168.0,1249,1098,63,865.5714285714286,64.14285714285714,6059.0,449.0
994,Amazonas,2020-05-13,15816.0,1648,1160,62,939.0,58.42857142857143,6573.0,409.0
995,Amazonas,2020-05-14,17181.0,1365,1235,75,1011.7142857142857,61.285714285714285,7082.0,429.0
996,Amazonas,2020-05-15,18392.0,1211,1331,96,1095.0,65.28571428571429,7665.0,457.0
997,Amazonas,2020-05-16,19677.0,1285,1375,44,1107.4285714285713,59.0,7752.0,413.0
998,Amazonas,2020-05-17,20328.0,651,1413,38,1104.142857142857,58.42857142857143,7729.0,409.0
999,Amazonas,2020-05-18,20913.0,585,1433,20,1142.0,56.857142857142854,7994.0,398.0
1000,Amazonas,2020-05-19,22132.0,1219,1491,58,1137.7142857142858,56.142857142857146,7964.0,393.0
1001,Amazonas,2020-05-20,23704.0,1572,1561,70,1126.857142857143,57.285714285714285,7888.0,401.0
1002,Amazonas,2020-05-21,25367.0,1663,1620,59,1169.4285714285713,55.0,8186.0,385.0
1003,Amazonas,2020-05-22,27038.0,1671,1669,49,1235.142857142857,48.285714285714285,8646.0,338.0
1004,Amazonas,2020-05-23,28802.0,1764,1744,75,1303.5714285714287,52.714285714285715,9125.0,369.0
1005,Amazonas,2020-05-24,29867.0,1065,1758,14,1362.7142857142858,49.285714285714285,9539.0,345.0
1006,Amazonas,2020-05-25,30282.0,415,1781,23,1338.4285714285713,49.714285714285715,9369.0,348.0
1007,Amazonas,2020-05-26,31949.0,1667,1852,71,1402.4285714285713,51.57142857142857,9817.0,361.0
1008,Amazonas,2020-05-27,33508.0,1559,1891,39,1400.5714285714287,47.142857142857146,9804.0,330.0
1009,Amazonas,2020-05-28,36146.0,2638,1964,73,1539.857142857143,49.142857142857146,10779.0,344.0
1010,Amazonas,2020-05-29,38909.0,2763,2011,47,1695.857142857143,48.857142857142854,11871.0,342.0
