estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily cases moving average,daily deaths moving average,sum_of_daily_cases_week,sum_of_daily_deaths_week
GO,12-05-2020,1115,15,52,3,32.42857142857143,1.7857142857142858,193.0,14.0
GO,13-05-2020,1134,19,61,9,30.642857142857142,2.4285714285714284,110.0,17.0
GO,14-05-2020,1423,289,64,3,45.857142857142854,2.5,396.0,20.0
GO,15-05-2020,1572,149,67,3,54.57142857142857,2.7142857142857144,519.0,19.0
GO,16-05-2020,1640,68,69,2,58.214285714285715,2.7857142857142856,571.0,22.0
GO,17-05-2020,1692,52,70,1,60.142857142857146,2.857142857142857,599.0,23.0
GO,18-05-2020,1749,57,73,3,63.42857142857143,3.0714285714285716,649.0,24.0
GO,19-05-2020,1846,97,73,0,66.0,2.5,731.0,21.0
GO,20-05-2020,1978,132,78,5,68.14285714285714,2.4285714285714284,844.0,17.0
GO,21-05-2020,2114,136,85,7,77.64285714285714,2.9285714285714284,691.0,21.0
GO,22-05-2020,2304,190,93,8,89.35714285714286,3.2142857142857144,732.0,26.0
GO,23-05-2020,2377,73,95,2,93.42857142857143,3.4285714285714284,737.0,26.0
GO,24-05-2020,2443,66,95,0,96.42857142857143,3.4285714285714284,751.0,25.0
GO,25-05-2020,2512,69,96,1,100.85714285714286,3.357142857142857,763.0,23.0
GO,26-05-2020,2671,159,104,8,111.14285714285714,3.7142857142857144,825.0,31.0
GO,27-05-2020,2843,172,108,4,122.07142857142857,3.357142857142857,865.0,30.0
GO,28-05-2020,3090,247,115,7,119.07142857142857,3.642857142857143,976.0,30.0
GO,29-05-2020,3319,229,119,4,124.78571428571429,3.7142857142857144,1015.0,26.0
GO,30-05-2020,3585,266,122,3,138.92857142857142,3.7857142857142856,1208.0,27.0
GO,31-05-2020,3702,117,124,2,143.57142857142858,3.857142857142857,1259.0,29.0
GO,01-06-2020,3906,204,127,3,154.07142857142858,3.857142857142857,1394.0,31.0
GO,02-06-2020,4377,471,151,24,180.78571428571428,5.571428571428571,1706.0,47.0
GO,03-06-2020,4570,193,155,4,185.14285714285714,5.5,1727.0,47.0
GO,04-06-2020,4944,374,164,9,202.14285714285714,5.642857142857143,1854.0,49.0
GO,05-06-2020,5373,429,167,3,219.21428571428572,5.285714285714286,2054.0,48.0
GO,06-06-2020,5669,296,172,5,235.14285714285714,5.5,2084.0,50.0
GO,07-06-2020,5813,144,173,1,240.71428571428572,5.571428571428571,2111.0,49.0
GO,08-06-2020,6124,311,173,0,258.0,5.5,2218.0,46.0
GO,09-06-2020,6521,397,180,7,275.0,5.428571428571429,2144.0,29.0
GO,10-06-2020,7159,638,188,8,308.2857142857143,5.714285714285714,2589.0,33.0
GO,11-06-2020,7657,498,189,1,326.2142857142857,5.285714285714286,2713.0,25.0
GO,12-06-2020,7846,189,194,5,323.35714285714283,5.357142857142857,2473.0,27.0
GO,13-06-2020,7940,94,208,14,311.07142857142856,6.142857142857143,2271.0,36.0
GO,14-06-2020,7944,4,211,3,303.0,6.214285714285714,2131.0,38.0
GO,15-06-2020,10182,2238,226,15,448.2857142857143,7.071428571428571,4058.0,53.0
GO,16-06-2020,11264,1082,246,20,491.92857142857144,6.785714285714286,4743.0,66.0
GO,17-06-2020,12236,972,252,6,547.5714285714286,6.928571428571429,5077.0,64.0
GO,18-06-2020,13304,1068,264,12,597.1428571428571,7.142857142857143,5647.0,75.0
GO,19-06-2020,14027,723,281,17,618.1428571428571,8.142857142857142,6181.0,87.0
GO,20-06-2020,14880,853,295,14,657.9285714285714,8.785714285714286,6940.0,87.0
GO,21-06-2020,15619,739,303,8,700.4285714285714,9.285714285714286,7675.0,92.0
GO,22-06-2020,16536,917,311,8,743.7142857142857,9.857142857142858,6354.0,85.0
GO,23-06-2020,17568,1032,329,18,789.0714285714286,10.642857142857142,6304.0,83.0
GO,24-06-2020,18622,1054,363,34,818.7857142857143,12.5,6386.0,111.0
GO,25-06-2020,19547,925,384,21,849.2857142857143,13.928571428571429,6243.0,120.0
GO,26-06-2020,20863,1316,409,25,929.7857142857143,15.357142857142858,6836.0,128.0
GO,27-06-2020,21620,757,429,20,977.1428571428571,15.785714285714286,6740.0,134.0
GO,28-06-2020,21984,364,435,6,1002.8571428571429,16.0,6365.0,132.0
GO,29-06-2020,23007,1023,437,2,916.0714285714286,15.071428571428571,6471.0,126.0
GO,30-06-2020,24381,1374,474,37,936.9285714285714,16.285714285714285,6813.0,145.0
GO,01-07-2020,25541,1160,503,29,950.3571428571429,17.928571428571427,6919.0,140.0
GO,02-07-2020,26263,722,545,42,925.6428571428571,20.071428571428573,6716.0,161.0
GO,03-07-2020,26330,67,586,41,878.7857142857143,21.785714285714285,5467.0,177.0
GO,04-07-2020,28494,2164,611,25,972.4285714285714,22.571428571428573,6874.0,182.0
GO,05-07-2020,28526,32,621,10,921.9285714285714,22.714285714285715,6542.0,186.0
GO,06-07-2020,29296,770,654,33,911.4285714285714,24.5,6289.0,217.0
GO,07-07-2020,31308,2012,701,47,981.4285714285714,26.571428571428573,6927.0,227.0
GO,08-07-2020,32664,1356,733,32,1003.0,26.428571428571427,7123.0,230.0
GO,09-07-2020,33876,1212,769,36,1023.5,27.5,7613.0,224.0
GO,10-07-2020,35138,1262,807,38,1019.6428571428571,28.428571428571427,8808.0,221.0
GO,11-07-2020,35793,655,844,37,1012.3571428571429,29.642857142857142,7299.0,233.0
GO,12-07-2020,36244,451,849,5,1018.5714285714286,29.571428571428573,7718.0,228.0
GO,13-07-2020,36696,452,852,3,977.7857142857143,29.642857142857142,7400.0,198.0
GO,14-07-2020,37832,1136,880,28,960.7857142857143,29.0,6524.0,179.0
GO,15-07-2020,38895,1063,927,47,953.8571428571429,30.285714285714285,6231.0,194.0
GO,16-07-2020,40201,1306,986,59,995.5714285714286,31.5,6325.0,217.0
GO,17-07-2020,40681,480,1029,43,1025.0714285714287,31.642857142857142,5543.0,222.0
GO,18-07-2020,40795,114,1079,50,878.6428571428571,33.42857142857143,5002.0,235.0
GO,19-07-2020,40769,-26,1092,13,874.5,33.642857142857146,4525.0,243.0
GO,20-07-2020,40772,3,1106,14,819.7142857142857,32.285714285714285,4076.0,254.0
GO,21-07-2020,43794,3022,1154,48,891.8571428571429,32.357142857142854,5962.0,274.0
GO,22-07-2020,47284,3490,1193,39,1044.2857142857142,32.857142857142854,8389.0,266.0
GO,23-07-2020,50458,3174,1262,69,1184.4285714285713,35.214285714285715,10257.0,276.0
GO,24-07-2020,52847,2389,1332,70,1264.9285714285713,37.5,12166.0,303.0
GO,25-07-2020,54801,1954,1378,46,1357.7142857142858,38.142857142857146,14006.0,299.0
GO,26-07-2020,55914,1113,1392,14,1405.0,38.785714285714285,15145.0,300.0
GO,27-07-2020,57985,2071,1400,8,1520.642857142857,39.142857142857146,17213.0,294.0
GO,28-07-2020,60637,2652,1473,73,1628.9285714285713,42.357142857142854,16843.0,319.0
GO,29-07-2020,63658,3021,1554,81,1768.7857142857142,44.785714285714285,16374.0,361.0
GO,30-07-2020,65269,1611,1564,10,1790.5714285714287,41.285714285714285,14811.0,302.0
GO,31-07-2020,67941,2672,1656,92,1947.142857142857,44.785714285714285,15094.0,324.0
GO,01-08-2020,69487,1546,1686,30,2049.4285714285716,43.357142857142854,14686.0,308.0
GO,02-08-2020,70115,628,1697,11,2096.1428571428573,43.214285714285715,14201.0,305.0
GO,03-08-2020,70252,137,1716,19,2105.714285714286,43.57142857142857,12267.0,316.0
GO,04-08-2020,73231,2979,1791,75,2102.6428571428573,45.5,12594.0,318.0
GO,05-08-2020,76605,3374,1830,39,2094.3571428571427,45.5,12947.0,276.0
GO,06-08-2020,79897,3292,1888,58,2102.785714285714,44.714285714285715,14628.0,324.0
GO,07-08-2020,82807,2910,1946,58,2140.0,43.857142857142854,14866.0,290.0
GO,08-08-2020,84531,1724,2008,62,2123.5714285714284,45.0,15044.0,322.0
GO,09-08-2020,85071,540,2020,12,2082.6428571428573,44.857142857142854,14956.0,323.0
GO,10-08-2020,86451,1380,2023,3,2033.2857142857142,44.5,16199.0,307.0
GO,11-08-2020,90226,3775,2099,76,2113.5,44.714285714285715,16995.0,308.0
GO,12-08-2020,93274,3048,2135,36,2115.4285714285716,41.5,16669.0,305.0
GO,13-08-2020,96749,3475,2213,78,2248.5714285714284,46.357142857142854,16852.0,325.0
GO,14-08-2020,99234,2485,2286,73,2235.214285714286,45.0,16427.0,340.0
GO,15-08-2020,100938,1704,2286,0,2246.5,42.857142857142854,16407.0,278.0
GO,16-08-2020,101592,654,2322,36,2248.3571428571427,44.642857142857146,16521.0,302.0
GO,17-08-2020,102665,1073,2336,14,2315.214285714286,44.285714285714285,16214.0,313.0
GO,18-08-2020,105962,3297,2414,78,2337.9285714285716,44.5,15736.0,315.0
GO,19-08-2020,109253,3291,2475,61,2332.0,46.07142857142857,15979.0,340.0
GO,20-08-2020,111836,2583,2558,83,2281.3571428571427,47.857142857142854,15087.0,345.0
GO,21-08-2020,113051,1215,2647,89,2160.285714285714,50.07142857142857,13817.0,361.0
GO,22-08-2020,115530,2479,2713,66,2214.214285714286,50.357142857142854,14592.0,427.0
GO,23-08-2020,116664,1134,2743,30,2256.6428571428573,51.642857142857146,15072.0,421.0
GO,24-08-2020,118569,1905,2758,15,2294.1428571428573,52.5,15904.0,422.0
GO,25-08-2020,122130,3561,2839,81,2278.8571428571427,52.857142857142854,16168.0,425.0
GO,26-08-2020,124593,2463,2888,49,2237.0714285714284,53.785714285714285,15340.0,413.0
GO,27-08-2020,127361,2768,2962,74,2186.5714285714284,53.5,15525.0,404.0
GO,28-08-2020,128965,1604,3003,41,2123.6428571428573,51.214285714285715,15914.0,356.0
GO,29-08-2020,130316,1351,3060,57,2098.4285714285716,55.285714285714285,14786.0,347.0
GO,30-08-2020,130863,547,3075,15,2090.785714285714,53.785714285714285,14199.0,332.0
GO,31-08-2020,132506,1643,3094,19,2131.5,54.142857142857146,13937.0,336.0
GO,01-09-2020,135460,2954,3212,118,2107.0,57.0,13330.0,373.0
GO,02-09-2020,138408,2948,3262,50,2082.5,56.214285714285715,13815.0,374.0
GO,03-09-2020,140416,2008,3345,83,2041.4285714285713,56.214285714285715,13055.0,383.0
GO,04-09-2020,145250,4834,3400,55,2299.9285714285716,53.785714285714285,16285.0,397.0
GO,05-09-2020,147357,2107,3450,50,2273.3571428571427,52.642857142857146,17041.0,390.0
GO,06-09-2020,147615,258,3457,7,2210.785714285714,51.0,16752.0,382.0
GO,07-09-2020,147728,113,3475,18,2082.785714285714,51.214285714285715,15222.0,381.0
GO,08-09-2020,149290,1562,3484,9,1940.0,46.07142857142857,13830.0,272.0
GO,09-09-2020,152640,3350,3531,47,2003.357142857143,45.92857142857143,14232.0,269.0
GO,10-09-2020,156892,4252,3627,96,2109.3571428571427,47.5,16476.0,282.0
GO,11-09-2020,160769,3877,3717,90,2271.714285714286,51.0,15519.0,317.0
GO,12-09-2020,162554,1785,3783,66,2302.714285714286,51.642857142857146,15197.0,333.0
GO,13-09-2020,163098,544,3800,17,2302.5,51.785714285714285,15483.0,343.0
GO,14-09-2020,165436,2338,3810,10,2352.1428571428573,51.142857142857146,17708.0,335.0
GO,15-09-2020,170064,4628,3885,75,2471.714285714286,48.07142857142857,20774.0,401.0
GO,16-09-2020,172747,2683,3935,50,2452.785714285714,48.07142857142857,20107.0,404.0
GO,17-09-2020,176801,4054,3995,60,2598.9285714285716,46.42857142857143,19909.0,368.0
GO,18-09-2020,180926,4125,4092,97,2548.285714285714,49.42857142857143,20157.0,375.0
GO,19-09-2020,182856,1930,4135,43,2535.6428571428573,48.92857142857143,20302.0,352.0
GO,20-09-2020,183815,959,4152,17,2585.714285714286,49.642857142857146,20717.0,352.0
GO,21-09-2020,185359,1544,4164,12,2687.9285714285716,49.214285714285715,19923.0,354.0
GO,22-09-2020,187519,2160,4228,64,2730.6428571428573,53.142857142857146,17455.0,343.0
GO,23-09-2020,192157,4638,4265,37,2822.6428571428573,52.42857142857143,19410.0,330.0
GO,24-09-2020,195418,3261,4356,91,2751.8571428571427,52.07142857142857,18617.0,361.0
GO,25-09-2020,197857,2439,4436,80,2649.1428571428573,51.357142857142854,16931.0,344.0
GO,26-09-2020,199601,1744,4500,64,2646.214285714286,51.214285714285715,16745.0,365.0
GO,27-09-2020,199784,183,4505,5,2620.4285714285716,50.357142857142854,15969.0,353.0
GO,28-09-2020,202754,2970,4529,24,2665.5714285714284,51.357142857142854,17395.0,365.0
GO,29-09-2020,206707,3953,4606,77,2617.3571428571427,51.5,19188.0,378.0
GO,30-09-2020,209411,2704,4672,66,2618.8571428571427,52.642857142857146,17254.0,407.0
GO,01-10-2020,212186,2775,4723,51,2527.5,52.0,16768.0,367.0
GO,02-10-2020,214768,2582,4818,95,2417.285714285714,51.857142857142854,16911.0,382.0
GO,03-10-2020,215938,1170,4832,14,2363.0,49.785714285714285,16337.0,332.0
GO,04-10-2020,216063,125,4862,30,2303.4285714285716,50.714285714285715,16279.0,357.0
GO,05-10-2020,217700,1637,4868,6,2310.0714285714284,50.285714285714285,14946.0,339.0
GO,06-10-2020,221141,3441,4945,77,2401.5714285714284,51.214285714285715,14434.0,339.0
GO,07-10-2020,224181,3040,5020,75,2287.4285714285716,53.92857142857143,14770.0,348.0
GO,08-10-2020,225978,1797,5079,59,2182.8571428571427,51.642857142857146,13792.0,356.0
GO,09-10-2020,227349,1371,5138,59,2106.5714285714284,50.142857142857146,12581.0,320.0
GO,10-10-2020,228538,1189,5181,43,2066.9285714285716,48.642857142857146,12600.0,349.0
GO,11-10-2020,228891,353,5194,13,2079.0714285714284,49.214285714285715,12828.0,332.0
GO,12-10-2020,229071,180,5205,11,1879.7857142857142,48.285714285714285,11371.0,337.0
GO,13-10-2020,230184,1113,5211,6,1676.9285714285713,43.214285714285715,9043.0,266.0
GO,14-10-2020,232444,2260,5261,50,1645.2142857142858,42.07142857142857,8263.0,241.0
GO,15-10-2020,234463,2019,5306,45,1591.2142857142858,41.642857142857146,8485.0,227.0
GO,16-10-2020,236105,1642,5348,42,1524.0714285714287,37.857142857142854,8756.0,210.0
GO,17-10-2020,236814,709,5374,26,1491.142857142857,38.714285714285715,8276.0,193.0
GO,18-10-2020,236814,0,5374,0,1482.2142857142858,36.57142857142857,7923.0,180.0
GO,19-10-2020,239447,2633,5401,27,1553.357142857143,38.07142857142857,10376.0,196.0
GO,20-10-2020,240165,718,5444,43,1358.857142857143,35.642857142857146,9981.0,233.0
GO,21-10-2020,241593,1428,5472,28,1243.7142857142858,32.285714285714285,9149.0,211.0
GO,22-10-2020,243243,1650,5491,19,1233.2142857142858,29.428571428571427,8780.0,185.0
GO,23-10-2020,245382,2139,5539,48,1288.0714285714287,28.642857142857142,9277.0,191.0
GO,24-10-2020,246835,1453,5564,25,1306.9285714285713,27.357142857142858,10021.0,190.0
GO,25-10-2020,247360,525,5575,11,1319.2142857142858,27.214285714285715,10546.0,201.0
GO,26-10-2020,248361,1001,5599,24,1377.857142857143,28.142857142857142,8914.0,198.0
GO,27-10-2020,251400,3039,5648,49,1515.4285714285713,31.214285714285715,11235.0,204.0
GO,28-10-2020,252333,933,5654,6,1420.642857142857,28.071428571428573,10740.0,182.0
GO,29-10-2020,253974,1641,5690,36,1393.642857142857,27.428571428571427,10731.0,199.0
GO,30-10-2020,255123,1149,5732,42,1358.4285714285713,27.428571428571427,9741.0,193.0
GO,31-10-2020,255447,324,5753,21,1330.9285714285713,27.071428571428573,8612.0,189.0
GO,01-11-2020,255746,299,5759,6,1352.2857142857142,27.5,8386.0,184.0
GO,02-11-2020,256161,415,5762,3,1193.857142857143,25.785714285714285,7800.0,163.0
GO,03-11-2020,256800,639,5762,0,1188.2142857142858,22.714285714285715,5400.0,114.0
GO,04-11-2020,258241,1441,5797,35,1189.142857142857,23.214285714285715,5908.0,143.0
GO,05-11-2020,259383,1142,5851,54,1152.857142857143,25.714285714285715,5409.0,161.0
GO,06-11-2020,260507,1124,5869,18,1080.357142857143,23.571428571428573,5384.0,137.0
GO,07-11-2020,261114,607,5874,5,1019.9285714285714,22.142857142857142,5667.0,121.0
GO,08-11-2020,261433,319,5874,0,1005.2142857142857,21.357142857142858,5687.0,115.0
GO,09-11-2020,262002,569,5874,0,974.3571428571429,19.642857142857142,5841.0,112.0
GO,10-11-2020,263444,1442,5874,0,860.2857142857143,16.142857142857142,6644.0,112.0
GO,11-11-2020,264887,1443,5900,26,896.7142857142857,17.571428571428573,6646.0,103.0
GO,12-11-2020,266499,1612,5936,36,894.6428571428571,17.571428571428573,7116.0,85.0
GO,13-11-2020,266752,253,5936,0,830.6428571428571,14.571428571428571,6245.0,67.0
GO,14-11-2020,267377,625,6030,94,852.1428571428571,19.785714285714285,6263.0,156.0
GO,15-11-2020,267603,226,6034,4,846.9285714285714,19.642857142857142,6170.0,160.0
GO,16-11-2020,268258,655,6037,3,864.0714285714286,19.642857142857142,6256.0,163.0
GO,17-11-2020,269217,959,6071,34,886.9285714285714,22.071428571428573,5773.0,197.0
GO,18-11-2020,269857,640,6107,36,829.7142857142857,22.142857142857142,4970.0,207.0
GO,19-11-2020,271258,1401,6159,52,848.2142857142857,22.0,4759.0,223.0
GO,20-11-2020,272494,1236,6201,42,856.2142857142857,23.714285714285715,5742.0,265.0
GO,21-11-2020,273066,572,6224,23,853.7142857142857,25.0,5689.0,194.0
GO,22-11-2020,273280,214,6244,20,846.2142857142857,26.428571428571427,5677.0,210.0
GO,23-11-2020,273771,491,6246,2,840.6428571428571,26.571428571428573,5513.0,209.0
GO,24-11-2020,274560,789,6263,17,794.0,27.785714285714285,5343.0,192.0
GO,25-11-2020,275794,1234,6288,25,779.0714285714286,27.714285714285715,5937.0,181.0
GO,26-11-2020,276943,1149,6305,17,746.0,26.357142857142858,5685.0,146.0
GO,27-11-2020,276943,0,6305,0,727.9285714285714,26.357142857142858,4449.0,104.0
GO,28-11-2020,278809,1866,6344,39,816.5714285714286,22.428571428571427,5743.0,120.0
GO,29-11-2020,278929,120,6349,5,809.0,22.5,5649.0,105.0
GO,30-11-2020,279413,484,6351,2,796.7857142857143,22.428571428571427,5642.0,105.0
GO,01-12-2020,280378,965,6377,26,797.2142857142857,21.857142857142858,5818.0,114.0
GO,02-12-2020,282545,2167,6389,12,906.2857142857143,20.142857142857142,6751.0,101.0
GO,03-12-2020,283834,1289,6401,12,898.2857142857143,17.285714285714285,6891.0,96.0
GO,04-12-2020,284988,1154,6438,37,892.4285714285714,16.928571428571427,8045.0,133.0
GO,05-12-2020,285953,965,6455,17,920.5,16.5,7144.0,111.0
GO,06-12-2020,286019,66,6456,1,909.9285714285714,15.142857142857142,7090.0,107.0
GO,07-12-2020,286374,355,6463,7,900.2142857142857,15.5,6961.0,112.0
GO,08-12-2020,287858,1484,6486,23,949.8571428571429,15.928571428571429,7480.0,109.0
GO,09-12-2020,288819,961,6504,18,930.3571428571429,15.428571428571429,6274.0,115.0
GO,10-12-2020,290814,1995,6520,16,990.7857142857143,15.357142857142858,6980.0,119.0
GO,11-12-2020,292689,1875,6534,14,1124.7142857142858,16.357142857142858,7701.0,96.0
GO,12-12-2020,292689,0,6534,0,991.4285714285714,13.571428571428571,6736.0,79.0
GO,13-12-2020,292689,0,6534,0,982.8571428571429,13.214285714285714,6670.0,78.0
GO,14-12-2020,294146,1457,6549,15,1052.357142857143,14.142857142857142,7772.0,86.0
GO,15-12-2020,295655,1509,6586,37,1091.2142857142858,14.928571428571429,7797.0,100.0
GO,16-12-2020,296836,1181,6586,0,1020.7857142857143,14.071428571428571,8017.0,82.0
GO,17-12-2020,298552,1716,6633,47,1051.2857142857142,16.571428571428573,7738.0,113.0
GO,18-12-2020,299682,1130,6651,18,1049.5714285714287,15.214285714285714,6993.0,117.0
GO,19-12-2020,300276,594,6663,12,1023.0714285714286,14.857142857142858,7587.0,129.0
GO,20-12-2020,300284,8,6663,0,1018.9285714285714,14.785714285714286,7595.0,129.0
GO,21-12-2020,301226,942,6668,5,1060.857142857143,14.642857142857142,7080.0,119.0
GO,22-12-2020,302097,871,6685,17,1017.0714285714286,14.214285714285714,6442.0,99.0
GO,23-12-2020,303212,1115,6723,38,1028.0714285714287,15.642857142857142,6376.0,137.0
GO,24-12-2020,304009,797,6740,17,942.5,15.714285714285714,5457.0,107.0
GO,25-12-2020,304185,176,6744,4,821.1428571428571,15.0,4503.0,93.0
GO,26-12-2020,304389,204,6751,7,835.7142857142857,15.5,4113.0,88.0
GO,27-12-2020,304462,73,6752,1,840.9285714285714,15.571428571428571,4178.0,89.0
GO,28-12-2020,305114,652,6753,1,783.4285714285714,14.571428571428571,3888.0,85.0
GO,29-12-2020,306975,1861,6789,36,808.5714285714286,14.5,4878.0,104.0
GO,30-12-2020,308202,1227,6805,16,811.8571428571429,15.642857142857142,4990.0,82.0
GO,31-12-2020,308868,666,6805,0,736.8571428571429,12.285714285714286,4859.0,65.0
GO,01-01-2021,309112,244,6805,0,673.5714285714286,11.0,4927.0,61.0
GO,02-01-2021,309194,82,6805,0,637.0,10.142857142857142,4805.0,54.0
GO,03-01-2021,309341,147,6805,0,646.9285714285714,10.142857142857142,4879.0,53.0
GO,04-01-2021,309976,635,6857,52,625.0,13.5,4862.0,104.0
GO,05-01-2021,311557,1581,6885,28,675.7142857142857,14.285714285714286,4582.0,96.0
GO,06-01-2021,313439,1882,6901,16,730.5,12.714285714285714,5237.0,96.0
