index,estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily_cases_moving_average,daily_deaths_moving_average,sum_of_daily_cases_week,sum_of_daily_deaths_week
10406,Rio Grande do Sul,2020-02-25,0.0,0,0,0,266.14285714285717,3.7142857142857144,1863.0,26.0
10407,Rio Grande do Sul,2020-02-26,0.0,0,0,0,237.85714285714286,3.7142857142857144,1665.0,26.0
10408,Rio Grande do Sul,2020-02-27,0.0,0,0,0,217.42857142857142,3.7142857142857144,1522.0,26.0
10409,Rio Grande do Sul,2020-02-28,0.0,0,0,0,210.0,2.2857142857142856,1470.0,16.0
10410,Rio Grande do Sul,2020-02-29,0.0,0,0,0,207.14285714285714,2.142857142857143,1450.0,15.0
10411,Rio Grande do Sul,2020-03-01,0.0,0,0,0,196.85714285714286,0.7142857142857143,1378.0,5.0
10412,Rio Grande do Sul,2020-03-02,0.0,0,0,0,0.0,0.0,0.0,0.0
10413,Rio Grande do Sul,2020-03-03,0.0,0,0,0,0.0,0.0,0.0,0.0
10414,Rio Grande do Sul,2020-03-04,0.0,0,0,0,0.0,0.0,0.0,0.0
10415,Rio Grande do Sul,2020-03-05,0.0,0,0,0,0.0,0.0,0.0,0.0
10416,Rio Grande do Sul,2020-03-06,0.0,0,0,0,0.0,0.0,0.0,0.0
10417,Rio Grande do Sul,2020-03-07,0.0,0,0,0,0.0,0.0,0.0,0.0
10418,Rio Grande do Sul,2020-03-08,0.0,0,0,0,0.0,0.0,0.0,0.0
10419,Rio Grande do Sul,2020-03-09,0.0,0,0,0,0.0,0.0,0.0,0.0
10420,Rio Grande do Sul,2020-03-10,0.5,0,0,0,0.0,0.0,0.0,0.0
10421,Rio Grande do Sul,2020-03-11,1.0,0,0,0,0.0,0.0,0.0,0.0
10422,Rio Grande do Sul,2020-03-12,2.0,1,0,0,0.14285714285714285,0.0,1.0,0.0
10423,Rio Grande do Sul,2020-03-13,2.0,0,0,0,0.14285714285714285,0.0,1.0,0.0
10424,Rio Grande do Sul,2020-03-14,3.0,1,0,0,0.2857142857142857,0.0,2.0,0.0
10425,Rio Grande do Sul,2020-03-15,3.0,0,0,0,0.2857142857142857,0.0,2.0,0.0
10426,Rio Grande do Sul,2020-03-16,3.0,0,0,0,0.2857142857142857,0.0,2.0,0.0
10427,Rio Grande do Sul,2020-03-17,5.0,2,0,0,0.5714285714285714,0.0,4.0,0.0
10428,Rio Grande do Sul,2020-03-18,9.5,4,0,0,1.1428571428571428,0.0,8.0,0.0
10429,Rio Grande do Sul,2020-03-19,14.0,4,0,0,1.5714285714285714,0.0,11.0,0.0
10430,Rio Grande do Sul,2020-03-20,18.5,4,0,0,2.142857142857143,0.0,15.0,0.0
10431,Rio Grande do Sul,2020-03-21,30.0,11,0,0,3.5714285714285716,0.0,25.0,0.0
10432,Rio Grande do Sul,2020-03-22,36.0,6,0,0,4.428571428571429,0.0,31.0,0.0
10433,Rio Grande do Sul,2020-03-23,43.0,7,0,0,5.428571428571429,0.0,38.0,0.0
10434,Rio Grande do Sul,2020-03-24,49.0,6,0,0,6.0,0.0,42.0,0.0
10435,Rio Grande do Sul,2020-03-25,61.5,12,0,0,7.142857142857143,0.0,50.0,0.0
10436,Rio Grande do Sul,2020-03-26,84.0,22,0,0,9.714285714285714,0.0,68.0,0.0
10437,Rio Grande do Sul,2020-03-27,97.5,13,1,0,11.0,0.0,77.0,0.0
10438,Rio Grande do Sul,2020-03-28,197.0,99,2,1,23.571428571428573,0.14285714285714285,165.0,1.0
10439,Rio Grande do Sul,2020-03-29,226.0,29,2,0,26.857142857142858,0.14285714285714285,188.0,1.0
10440,Rio Grande do Sul,2020-03-30,241.0,15,3,1,28.0,0.2857142857142857,196.0,2.0
10441,Rio Grande do Sul,2020-03-31,274.0,33,4,1,31.857142857142858,0.42857142857142855,223.0,3.0
10442,Rio Grande do Sul,2020-04-01,306.0,32,4,0,34.714285714285715,0.42857142857142855,243.0,3.0
10443,Rio Grande do Sul,2020-04-02,334.0,28,5,1,35.57142857142857,0.5714285714285714,249.0,4.0
10444,Rio Grande do Sul,2020-04-03,396.0,62,5,0,42.57142857142857,0.5714285714285714,298.0,4.0
10445,Rio Grande do Sul,2020-04-04,410.0,14,6,1,30.428571428571427,0.5714285714285714,213.0,4.0
10446,Rio Grande do Sul,2020-04-05,418.0,8,7,1,27.428571428571427,0.7142857142857143,192.0,5.0
10447,Rio Grande do Sul,2020-04-06,481.0,63,7,0,34.285714285714285,0.5714285714285714,240.0,4.0
10448,Rio Grande do Sul,2020-04-07,508.0,27,8,1,33.42857142857143,0.5714285714285714,234.0,4.0
10449,Rio Grande do Sul,2020-04-08,555.0,47,9,1,35.57142857142857,0.7142857142857143,249.0,5.0
10450,Rio Grande do Sul,2020-04-09,618.0,63,12,3,40.57142857142857,1.0,284.0,7.0
10451,Rio Grande do Sul,2020-04-10,636.0,18,14,2,34.285714285714285,1.2857142857142858,240.0,9.0
10452,Rio Grande do Sul,2020-04-11,640.0,4,15,1,32.857142857142854,1.2857142857142858,230.0,9.0
10453,Rio Grande do Sul,2020-04-12,653.0,13,16,1,33.57142857142857,1.2857142857142858,235.0,9.0
10454,Rio Grande do Sul,2020-04-13,664.0,11,16,0,26.142857142857142,1.2857142857142858,183.0,9.0
10455,Rio Grande do Sul,2020-04-14,700.0,36,18,2,27.428571428571427,1.4285714285714286,192.0,10.0
10456,Rio Grande do Sul,2020-04-15,747.0,47,19,1,27.428571428571427,1.4285714285714286,192.0,10.0
10457,Rio Grande do Sul,2020-04-16,780.0,33,19,0,23.142857142857142,1.0,162.0,7.0
10458,Rio Grande do Sul,2020-04-17,802.0,22,22,3,23.714285714285715,1.1428571428571428,166.0,8.0
10459,Rio Grande do Sul,2020-04-18,831.0,29,24,2,27.285714285714285,1.2857142857142858,191.0,9.0
10460,Rio Grande do Sul,2020-04-19,854.0,23,24,0,28.714285714285715,1.1428571428571428,201.0,8.0
10461,Rio Grande do Sul,2020-04-20,889.0,35,27,3,32.142857142857146,1.5714285714285714,225.0,11.0
10462,Rio Grande do Sul,2020-04-21,904.0,15,27,0,29.142857142857142,1.2857142857142858,204.0,9.0
10463,Rio Grande do Sul,2020-04-22,923.0,19,27,0,25.142857142857142,1.1428571428571428,176.0,8.0
10464,Rio Grande do Sul,2020-04-23,994.0,71,29,2,30.571428571428573,1.4285714285714286,214.0,10.0
10465,Rio Grande do Sul,2020-04-24,1061.0,67,31,2,37.0,1.2857142857142858,259.0,9.0
10466,Rio Grande do Sul,2020-04-25,1096.0,35,34,3,37.857142857142854,1.4285714285714286,265.0,10.0
10467,Rio Grande do Sul,2020-04-26,1166.0,70,35,1,44.57142857142857,1.5714285714285714,312.0,11.0
10468,Rio Grande do Sul,2020-04-27,1228.0,62,42,6,48.42857142857143,2.0,339.0,14.0
10469,Rio Grande do Sul,2020-04-28,1286.0,58,45,3,54.57142857142857,2.4285714285714284,382.0,17.0
10470,Rio Grande do Sul,2020-04-29,1368.0,82,50,5,63.57142857142857,3.142857142857143,445.0,22.0
10471,Rio Grande do Sul,2020-04-30,1466.0,98,51,1,67.42857142857143,3.0,472.0,21.0
10472,Rio Grande do Sul,2020-05-01,1529.0,63,58,7,66.85714285714286,3.7142857142857144,468.0,26.0
10473,Rio Grande do Sul,2020-05-02,1619.0,90,62,4,74.71428571428571,3.857142857142857,523.0,27.0
10474,Rio Grande do Sul,2020-05-03,1666.0,47,65,3,71.42857142857143,4.142857142857143,500.0,29.0
10475,Rio Grande do Sul,2020-05-04,1711.0,45,74,9,69.0,4.571428571428571,483.0,32.0
10476,Rio Grande do Sul,2020-05-05,1815.0,104,79,5,75.57142857142857,4.857142857142857,529.0,34.0
10477,Rio Grande do Sul,2020-05-06,2050.0,235,87,8,97.42857142857143,5.285714285714286,682.0,37.0
10478,Rio Grande do Sul,2020-05-07,2129.0,79,90,3,94.71428571428571,5.571428571428571,663.0,39.0
10479,Rio Grande do Sul,2020-05-08,2447.0,318,91,1,131.14285714285714,4.714285714285714,918.0,33.0
10480,Rio Grande do Sul,2020-05-09,2493.0,46,95,4,124.85714285714286,4.714285714285714,874.0,33.0
10481,Rio Grande do Sul,2020-05-10,2542.0,49,97,2,125.14285714285714,4.571428571428571,876.0,32.0
