municipio,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily_cases_moving average,daily_deaths_moving average,sum_of_daily_cases_week,sum_of_daily_deaths_week
Santo Antônio do Amparo,2021-04-21,654,7,13,0,2.5714285714285716,0.0,18.0,0.0
Santo Antônio do Amparo,2021-04-22,659,5,13,0,2.2857142857142856,0.0,16.0,0.0
Santo Antônio do Amparo,2021-04-23,674,15,13,0,4.0,0.0,28.0,0.0
Santo Antônio do Amparo,2021-04-24,674,0,13,0,3.857142857142857,0.0,27.0,0.0
Santo Antônio do Amparo,2021-04-25,674,0,14,1,3.857142857142857,0.14285714285714285,27.0,1.0
Santo Antônio do Amparo,2021-04-26,674,0,14,0,3.857142857142857,0.14285714285714285,27.0,1.0
Santo Antônio do Amparo,2021-04-27,681,7,14,0,4.857142857142857,0.14285714285714285,34.0,1.0
Santo Antônio do Amparo,2021-04-28,693,12,14,0,5.571428571428571,0.14285714285714285,39.0,1.0
Santo Antônio do Amparo,2021-04-29,695,2,14,0,5.142857142857143,0.14285714285714285,36.0,1.0
Santo Antônio do Amparo,2021-04-30,700,5,14,0,3.7142857142857144,0.14285714285714285,26.0,1.0
Santo Antônio do Amparo,2021-05-01,701,1,14,0,3.857142857142857,0.14285714285714285,27.0,1.0
Santo Antônio do Amparo,2021-05-02,701,0,14,0,3.857142857142857,0.0,27.0,0.0
Santo Antônio do Amparo,2021-05-03,701,0,14,0,3.857142857142857,0.0,27.0,0.0
Santo Antônio do Amparo,2021-05-04,709,8,14,0,4.0,0.0,28.0,0.0
Santo Antônio do Amparo,2021-05-05,715,6,14,0,3.142857142857143,0.0,22.0,0.0
