index,estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily_cases_moving_average,daily_deaths_moving_average,sum_of_daily_cases_week,sum_of_daily_deaths_week
12558,Tocantins,2020-02-25,0.0,0,0,0,14323.0,449.7142857142857,100261.0,3148.0
12559,Tocantins,2020-02-26,0.0,0,0,0,11097.0,336.14285714285717,77679.0,2353.0
12560,Tocantins,2020-02-27,0.0,0,0,0,8946.42857142857,247.71428571428572,62625.0,1734.0
12561,Tocantins,2020-02-28,0.0,0,0,0,4988.428571428572,145.71428571428572,34919.0,1020.0
12562,Tocantins,2020-02-29,0.0,0,0,0,2062.285714285714,42.57142857142857,14436.0,298.0
12563,Tocantins,2020-03-01,0.0,0,0,0,693.4285714285714,14.0,4854.0,98.0
12564,Tocantins,2020-03-02,0.0,0,0,0,0.0,0.0,0.0,0.0
12565,Tocantins,2020-03-03,0.0,0,0,0,0.0,0.0,0.0,0.0
12566,Tocantins,2020-03-04,0.0,0,0,0,0.0,0.0,0.0,0.0
12567,Tocantins,2020-03-05,0.0,0,0,0,0.0,0.0,0.0,0.0
12568,Tocantins,2020-03-06,0.0,0,0,0,0.0,0.0,0.0,0.0
12569,Tocantins,2020-03-07,0.0,0,0,0,0.0,0.0,0.0,0.0
12570,Tocantins,2020-03-08,0.0,0,0,0,0.0,0.0,0.0,0.0
12571,Tocantins,2020-03-09,0.0,0,0,0,0.0,0.0,0.0,0.0
12572,Tocantins,2020-03-10,0.0,0,0,0,0.0,0.0,0.0,0.0
12573,Tocantins,2020-03-11,0.0,0,0,0,0.0,0.0,0.0,0.0
12574,Tocantins,2020-03-12,0.0,0,0,0,0.0,0.0,0.0,0.0
12575,Tocantins,2020-03-13,0.0,0,0,0,0.0,0.0,0.0,0.0
12576,Tocantins,2020-03-14,0.0,0,0,0,0.0,0.0,0.0,0.0
12577,Tocantins,2020-03-15,0.0,0,0,0,0.0,0.0,0.0,0.0
12578,Tocantins,2020-03-16,0.0,0,0,0,0.0,0.0,0.0,0.0
12579,Tocantins,2020-03-17,0.0,0,0,0,0.0,0.0,0.0,0.0
12580,Tocantins,2020-03-18,0.0,0,0,0,0.0,0.0,0.0,0.0
12581,Tocantins,2020-03-19,0.5,0,0,0,0.0,0.0,0.0,0.0
12582,Tocantins,2020-03-20,0.5,0,0,0,0.0,0.0,0.0,0.0
12583,Tocantins,2020-03-21,1.0,0,0,0,0.0,0.0,0.0,0.0
12584,Tocantins,2020-03-22,1.0,0,0,0,0.0,0.0,0.0,0.0
12585,Tocantins,2020-03-23,2.5,1,0,0,0.14285714285714285,0.0,1.0,0.0
12586,Tocantins,2020-03-24,3.5,1,0,0,0.2857142857142857,0.0,2.0,0.0
12587,Tocantins,2020-03-25,3.5,0,0,0,0.2857142857142857,0.0,2.0,0.0
12588,Tocantins,2020-03-26,3.5,0,0,0,0.2857142857142857,0.0,2.0,0.0
12589,Tocantins,2020-03-27,4.0,0,0,0,0.2857142857142857,0.0,2.0,0.0
12590,Tocantins,2020-03-28,9.0,5,0,0,1.0,0.0,7.0,0.0
12591,Tocantins,2020-03-29,9.0,0,0,0,1.0,0.0,7.0,0.0
12592,Tocantins,2020-03-30,10.0,1,0,0,1.0,0.0,7.0,0.0
12593,Tocantins,2020-03-31,11.0,1,0,0,1.0,0.0,7.0,0.0
12594,Tocantins,2020-04-01,12.0,1,0,0,1.1428571428571428,0.0,8.0,0.0
12595,Tocantins,2020-04-02,12.0,0,0,0,1.1428571428571428,0.0,8.0,0.0
12596,Tocantins,2020-04-03,12.0,0,0,0,1.1428571428571428,0.0,8.0,0.0
12597,Tocantins,2020-04-04,14.0,2,0,0,0.7142857142857143,0.0,5.0,0.0
12598,Tocantins,2020-04-05,17.0,3,0,0,1.1428571428571428,0.0,8.0,0.0
12599,Tocantins,2020-04-06,17.0,0,0,0,1.0,0.0,7.0,0.0
12600,Tocantins,2020-04-07,19.0,2,0,0,1.1428571428571428,0.0,8.0,0.0
12601,Tocantins,2020-04-08,23.0,4,0,0,1.5714285714285714,0.0,11.0,0.0
12602,Tocantins,2020-04-09,23.0,0,0,0,1.5714285714285714,0.0,11.0,0.0
12603,Tocantins,2020-04-10,23.0,0,0,0,1.5714285714285714,0.0,11.0,0.0
12604,Tocantins,2020-04-11,23.0,0,0,0,1.2857142857142858,0.0,9.0,0.0
12605,Tocantins,2020-04-12,25.0,2,0,0,1.1428571428571428,0.0,8.0,0.0
12606,Tocantins,2020-04-13,26.0,1,0,0,1.2857142857142858,0.0,9.0,0.0
12607,Tocantins,2020-04-14,26.0,0,0,0,1.0,0.0,7.0,0.0
12608,Tocantins,2020-04-15,26.0,0,1,1,0.42857142857142855,0.14285714285714285,3.0,1.0
12609,Tocantins,2020-04-16,30.0,4,1,0,1.0,0.14285714285714285,7.0,1.0
12610,Tocantins,2020-04-17,31.0,1,1,0,1.1428571428571428,0.14285714285714285,8.0,1.0
12611,Tocantins,2020-04-18,33.0,2,1,0,1.4285714285714286,0.14285714285714285,10.0,1.0
12612,Tocantins,2020-04-19,33.0,0,1,0,1.1428571428571428,0.14285714285714285,8.0,1.0
12613,Tocantins,2020-04-20,34.0,1,1,0,1.1428571428571428,0.14285714285714285,8.0,1.0
12614,Tocantins,2020-04-21,37.0,3,1,0,1.5714285714285714,0.14285714285714285,11.0,1.0
12615,Tocantins,2020-04-22,37.0,0,1,0,1.5714285714285714,0.0,11.0,0.0
12616,Tocantins,2020-04-23,37.0,0,2,1,1.0,0.14285714285714285,7.0,1.0
12617,Tocantins,2020-04-24,43.0,6,2,0,1.7142857142857142,0.14285714285714285,12.0,1.0
12618,Tocantins,2020-04-25,50.0,7,2,0,2.4285714285714284,0.14285714285714285,17.0,1.0
12619,Tocantins,2020-04-26,58.0,8,2,0,3.5714285714285716,0.14285714285714285,25.0,1.0
12620,Tocantins,2020-04-27,67.0,9,2,0,4.714285714285714,0.14285714285714285,33.0,1.0
12621,Tocantins,2020-04-28,79.0,12,2,0,6.0,0.14285714285714285,42.0,1.0
12622,Tocantins,2020-04-29,116.0,37,3,1,11.285714285714286,0.2857142857142857,79.0,2.0
12623,Tocantins,2020-04-30,137.5,21,3,0,14.285714285714286,0.14285714285714285,100.0,1.0
12624,Tocantins,2020-05-01,164.0,26,3,0,17.142857142857142,0.14285714285714285,120.0,1.0
12625,Tocantins,2020-05-02,191.0,27,4,1,20.0,0.2857142857142857,140.0,2.0
12626,Tocantins,2020-05-03,246.0,55,4,0,26.714285714285715,0.2857142857142857,187.0,2.0
12627,Tocantins,2020-05-04,267.0,21,6,2,28.428571428571427,0.5714285714285714,199.0,4.0
12628,Tocantins,2020-05-05,303.0,36,7,1,31.857142857142858,0.7142857142857143,223.0,5.0
12629,Tocantins,2020-05-06,351.0,48,9,2,33.42857142857143,0.8571428571428571,234.0,6.0
12630,Tocantins,2020-05-07,423.0,72,9,0,40.714285714285715,0.8571428571428571,285.0,6.0
12631,Tocantins,2020-05-08,494.0,71,9,0,47.142857142857146,0.8571428571428571,330.0,6.0
12632,Tocantins,2020-05-09,572.0,78,9,0,54.42857142857143,0.7142857142857143,381.0,5.0
12633,Tocantins,2020-05-10,688.0,116,11,2,63.142857142857146,1.0,442.0,7.0
12634,Tocantins,2020-05-11,747.0,59,12,1,68.57142857142857,0.8571428571428571,480.0,6.0
12635,Tocantins,2020-05-12,828.0,81,14,2,75.0,1.0,525.0,7.0
12636,Tocantins,2020-05-13,932.0,104,21,7,83.0,1.7142857142857142,581.0,12.0
12637,Tocantins,2020-05-14,1029.0,97,23,2,86.57142857142857,2.0,606.0,14.0
12638,Tocantins,2020-05-15,1179.0,150,24,1,97.85714285714286,2.142857142857143,685.0,15.0
