index,estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily_cases_moving_average,daily_deaths_moving_average,sum_of_daily_cases_week,sum_of_daily_deaths_week
5568,Mato Grosso,2020-02-25,0.0,0,0,0,1650.142857142857,41.42857142857143,11551.0,290.0
5569,Mato Grosso,2020-02-26,0.0,0,0,0,1527.7142857142858,33.42857142857143,10694.0,234.0
5570,Mato Grosso,2020-02-27,0.0,0,0,0,1099.4285714285713,25.142857142857142,7696.0,176.0
5571,Mato Grosso,2020-02-28,0.0,0,0,0,821.0,18.0,5747.0,126.0
5572,Mato Grosso,2020-02-29,0.0,0,0,0,589.7142857142857,14.571428571428571,4128.0,102.0
5573,Mato Grosso,2020-03-01,0.0,0,0,0,310.85714285714283,7.142857142857143,2176.0,50.0
5574,Mato Grosso,2020-03-02,0.0,0,0,0,0.0,0.0,0.0,0.0
5575,Mato Grosso,2020-03-03,0.0,0,0,0,0.0,0.0,0.0,0.0
5576,Mato Grosso,2020-03-04,0.0,0,0,0,0.0,0.0,0.0,0.0
5577,Mato Grosso,2020-03-05,0.0,0,0,0,0.0,0.0,0.0,0.0
5578,Mato Grosso,2020-03-06,0.0,0,0,0,0.0,0.0,0.0,0.0
5579,Mato Grosso,2020-03-07,0.0,0,0,0,0.0,0.0,0.0,0.0
5580,Mato Grosso,2020-03-08,0.0,0,0,0,0.0,0.0,0.0,0.0
5581,Mato Grosso,2020-03-09,0.0,0,0,0,0.0,0.0,0.0,0.0
5582,Mato Grosso,2020-03-10,0.0,0,0,0,0.0,0.0,0.0,0.0
5583,Mato Grosso,2020-03-11,0.0,0,0,0,0.0,0.0,0.0,0.0
5584,Mato Grosso,2020-03-12,0.0,0,0,0,0.0,0.0,0.0,0.0
5585,Mato Grosso,2020-03-13,0.0,0,0,0,0.0,0.0,0.0,0.0
5586,Mato Grosso,2020-03-14,0.0,0,0,0,0.0,0.0,0.0,0.0
5587,Mato Grosso,2020-03-15,0.0,0,0,0,0.0,0.0,0.0,0.0
5588,Mato Grosso,2020-03-16,0.0,0,0,0,0.0,0.0,0.0,0.0
5589,Mato Grosso,2020-03-17,0.0,0,0,0,0.0,0.0,0.0,0.0
5590,Mato Grosso,2020-03-18,0.0,0,0,0,0.0,0.0,0.0,0.0
5591,Mato Grosso,2020-03-19,0.0,0,0,0,0.0,0.0,0.0,0.0
5592,Mato Grosso,2020-03-20,0.5,0,0,0,0.0,0.0,0.0,0.0
5593,Mato Grosso,2020-03-21,1.0,0,0,0,0.0,0.0,0.0,0.0
5594,Mato Grosso,2020-03-22,1.0,0,0,0,0.0,0.0,0.0,0.0
5595,Mato Grosso,2020-03-23,1.0,0,0,0,0.0,0.0,0.0,0.0
5596,Mato Grosso,2020-03-24,3.5,2,0,0,0.2857142857142857,0.0,2.0,0.0
5597,Mato Grosso,2020-03-25,4.0,0,0,0,0.2857142857142857,0.0,2.0,0.0
5598,Mato Grosso,2020-03-26,5.5,1,0,0,0.42857142857142855,0.0,3.0,0.0
5599,Mato Grosso,2020-03-27,5.5,0,0,0,0.42857142857142855,0.0,3.0,0.0
5600,Mato Grosso,2020-03-28,13.0,7,0,0,1.4285714285714286,0.0,10.0,0.0
