municipio,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily_cases_moving average,daily_deaths_moving average,sum_of_daily_cases_week,sum_of_daily_deaths_week
Concórdia do Pará,2020-04-23,1,1,0,0,0.14285714285714285,0.0,1.0,0.0
Concórdia do Pará,2020-04-24,1,0,0,0,0.14285714285714285,0.0,1.0,0.0
Concórdia do Pará,2020-04-25,1,0,0,0,0.14285714285714285,0.0,1.0,0.0
Concórdia do Pará,2020-04-26,2,1,0,0,0.2857142857142857,0.0,2.0,0.0
Concórdia do Pará,2020-04-27,2,0,0,0,0.2857142857142857,0.0,2.0,0.0
Concórdia do Pará,2020-04-28,2,0,0,0,0.2857142857142857,0.0,2.0,0.0
Concórdia do Pará,2020-04-29,3,1,0,0,0.42857142857142855,0.0,3.0,0.0
Concórdia do Pará,2020-04-30,3,0,0,0,0.2857142857142857,0.0,2.0,0.0
Concórdia do Pará,2020-05-01,3,0,0,0,0.2857142857142857,0.0,2.0,0.0
Concórdia do Pará,2020-05-02,4,1,0,0,0.42857142857142855,0.0,3.0,0.0
Concórdia do Pará,2020-05-03,8,4,0,0,0.8571428571428571,0.0,6.0,0.0
Concórdia do Pará,2020-05-04,9,1,0,0,1.0,0.0,7.0,0.0
Concórdia do Pará,2020-05-05,10,1,0,0,1.1428571428571428,0.0,8.0,0.0
Concórdia do Pará,2020-05-06,12,2,0,0,1.2857142857142858,0.0,9.0,0.0
Concórdia do Pará,2020-05-07,17,5,0,0,2.0,0.0,14.0,0.0
Concórdia do Pará,2020-05-08,17,0,0,0,2.0,0.0,14.0,0.0
Concórdia do Pará,2020-05-09,30,13,0,0,3.7142857142857144,0.0,26.0,0.0
Concórdia do Pará,2020-05-10,34,4,0,0,3.7142857142857144,0.0,26.0,0.0
Concórdia do Pará,2020-05-11,34,0,0,0,3.5714285714285716,0.0,25.0,0.0
Concórdia do Pará,2020-05-12,38,4,0,0,4.0,0.0,28.0,0.0
Concórdia do Pará,2020-05-13,40,2,0,0,4.0,0.0,28.0,0.0
Concórdia do Pará,2020-05-14,40,0,0,0,3.2857142857142856,0.0,23.0,0.0
Concórdia do Pará,2020-05-15,40,0,0,0,3.2857142857142856,0.0,23.0,0.0
Concórdia do Pará,2020-05-16,47,7,0,0,2.4285714285714284,0.0,17.0,0.0
Concórdia do Pará,2020-05-17,57,10,0,0,3.2857142857142856,0.0,23.0,0.0
Concórdia do Pará,2020-05-18,58,1,0,0,3.4285714285714284,0.0,24.0,0.0
Concórdia do Pará,2020-05-19,58,0,0,0,2.857142857142857,0.0,20.0,0.0
Concórdia do Pará,2020-05-20,58,0,1,1,2.5714285714285716,0.14285714285714285,18.0,1.0
Concórdia do Pará,2020-05-21,65,7,1,0,3.5714285714285716,0.14285714285714285,25.0,1.0
Concórdia do Pará,2020-05-22,65,0,1,0,3.5714285714285716,0.14285714285714285,25.0,1.0
Concórdia do Pará,2020-05-23,69,4,1,0,3.142857142857143,0.14285714285714285,22.0,1.0
Concórdia do Pará,2020-05-24,70,1,1,0,1.8571428571428572,0.14285714285714285,13.0,1.0
Concórdia do Pará,2020-05-25,92,22,2,1,4.857142857142857,0.2857142857142857,34.0,2.0
Concórdia do Pará,2020-05-26,92,0,2,0,4.857142857142857,0.2857142857142857,34.0,2.0
Concórdia do Pará,2020-05-27,92,0,2,0,4.857142857142857,0.14285714285714285,34.0,1.0
Concórdia do Pará,2020-05-28,98,6,3,1,4.714285714285714,0.2857142857142857,33.0,2.0
Concórdia do Pará,2020-05-29,98,0,2,-1,4.714285714285714,0.14285714285714285,33.0,1.0
Concórdia do Pará,2020-05-30,103,5,2,0,4.857142857142857,0.14285714285714285,34.0,1.0
Concórdia do Pará,2020-05-31,104,1,2,0,4.857142857142857,0.14285714285714285,34.0,1.0
Concórdia do Pará,2020-06-01,104,0,2,0,1.7142857142857142,0.0,12.0,0.0
Concórdia do Pará,2020-06-02,159,55,3,1,9.571428571428571,0.14285714285714285,67.0,1.0
Concórdia do Pará,2020-06-03,160,1,3,0,9.714285714285714,0.14285714285714285,68.0,1.0
Concórdia do Pará,2020-06-04,159,-1,4,1,8.714285714285714,0.14285714285714285,61.0,1.0
Concórdia do Pará,2020-06-05,167,8,5,1,9.857142857142858,0.42857142857142855,69.0,3.0
Concórdia do Pará,2020-06-06,167,0,5,0,9.142857142857142,0.42857142857142855,64.0,3.0
Concórdia do Pará,2020-06-07,178,11,5,0,10.571428571428571,0.42857142857142855,74.0,3.0
Concórdia do Pará,2020-06-08,215,37,5,0,15.857142857142858,0.42857142857142855,111.0,3.0
Concórdia do Pará,2020-06-09,227,12,5,0,9.714285714285714,0.2857142857142857,68.0,2.0
Concórdia do Pará,2020-06-10,227,0,5,0,9.571428571428571,0.2857142857142857,67.0,2.0
Concórdia do Pará,2020-06-11,228,1,6,1,9.857142857142858,0.2857142857142857,69.0,2.0
Concórdia do Pará,2020-06-12,228,0,6,0,8.714285714285714,0.14285714285714285,61.0,1.0
Concórdia do Pará,2020-06-13,229,1,6,0,8.857142857142858,0.14285714285714285,62.0,1.0
Concórdia do Pará,2020-06-14,229,0,6,0,7.285714285714286,0.14285714285714285,51.0,1.0
Concórdia do Pará,2020-06-15,228,-1,6,0,1.8571428571428572,0.14285714285714285,13.0,1.0
Concórdia do Pará,2020-06-16,229,1,6,0,0.2857142857142857,0.14285714285714285,2.0,1.0
Concórdia do Pará,2020-06-17,230,1,6,0,0.42857142857142855,0.14285714285714285,3.0,1.0
Concórdia do Pará,2020-06-18,242,12,6,0,2.0,0.0,14.0,0.0
Concórdia do Pará,2020-06-19,295,53,6,0,9.571428571428571,0.0,67.0,0.0
Concórdia do Pará,2020-06-20,368,73,6,0,19.857142857142858,0.0,139.0,0.0
Concórdia do Pará,2020-06-21,369,1,6,0,20.0,0.0,140.0,0.0
Concórdia do Pará,2020-06-22,372,3,6,0,20.571428571428573,0.0,144.0,0.0
Concórdia do Pará,2020-06-23,376,4,6,0,21.0,0.0,147.0,0.0
Concórdia do Pará,2020-06-24,376,0,6,0,20.857142857142858,0.0,146.0,0.0
Concórdia do Pará,2020-06-25,402,26,6,0,22.857142857142858,0.0,160.0,0.0
Concórdia do Pará,2020-06-26,474,72,7,1,25.571428571428573,0.14285714285714285,179.0,1.0
Concórdia do Pará,2020-06-27,525,51,8,1,22.428571428571427,0.2857142857142857,157.0,2.0
Concórdia do Pará,2020-06-28,527,2,8,0,22.571428571428573,0.2857142857142857,158.0,2.0
Concórdia do Pará,2020-06-29,535,8,8,0,23.285714285714285,0.2857142857142857,163.0,2.0
Concórdia do Pará,2020-06-30,536,1,8,0,22.857142857142858,0.2857142857142857,160.0,2.0
Concórdia do Pará,2020-07-01,596,60,8,0,31.428571428571427,0.2857142857142857,220.0,2.0
Concórdia do Pará,2020-07-02,596,0,8,0,27.714285714285715,0.2857142857142857,194.0,2.0
Concórdia do Pará,2020-07-03,600,4,8,0,18.0,0.14285714285714285,126.0,1.0
Concórdia do Pará,2020-07-04,646,46,9,1,17.285714285714285,0.14285714285714285,121.0,1.0
Concórdia do Pará,2020-07-05,646,0,9,0,17.0,0.14285714285714285,119.0,1.0
Concórdia do Pará,2020-07-06,650,4,9,0,16.428571428571427,0.14285714285714285,115.0,1.0
Concórdia do Pará,2020-07-07,650,0,9,0,16.285714285714285,0.14285714285714285,114.0,1.0
Concórdia do Pará,2020-07-08,826,176,9,0,32.857142857142854,0.14285714285714285,230.0,1.0
Concórdia do Pará,2020-07-09,829,3,10,1,33.285714285714285,0.2857142857142857,233.0,2.0
Concórdia do Pará,2020-07-10,830,1,10,0,32.857142857142854,0.2857142857142857,230.0,2.0
Concórdia do Pará,2020-07-11,831,1,11,1,26.428571428571427,0.2857142857142857,185.0,2.0
Concórdia do Pará,2020-07-12,831,0,11,0,26.428571428571427,0.2857142857142857,185.0,2.0
Concórdia do Pará,2020-07-13,833,2,11,0,26.142857142857142,0.2857142857142857,183.0,2.0
Concórdia do Pará,2020-07-14,868,35,11,0,31.142857142857142,0.2857142857142857,218.0,2.0
Concórdia do Pará,2020-07-15,873,5,11,0,6.714285714285714,0.2857142857142857,47.0,2.0
Concórdia do Pará,2020-07-16,873,0,11,0,6.285714285714286,0.14285714285714285,44.0,1.0
Concórdia do Pará,2020-07-17,906,33,11,0,10.857142857142858,0.14285714285714285,76.0,1.0
Concórdia do Pará,2020-07-18,949,43,11,0,16.857142857142858,0.0,118.0,0.0
Concórdia do Pará,2020-07-19,950,1,11,0,17.0,0.0,119.0,0.0
Concórdia do Pará,2020-07-20,950,0,11,0,16.714285714285715,0.0,117.0,0.0
Concórdia do Pará,2020-07-21,950,0,11,0,11.714285714285714,0.0,82.0,0.0
Concórdia do Pará,2020-07-22,954,4,11,0,11.571428571428571,0.0,81.0,0.0
Concórdia do Pará,2020-07-23,956,2,11,0,11.857142857142858,0.0,83.0,0.0
Concórdia do Pará,2020-07-24,957,1,13,2,7.285714285714286,0.2857142857142857,51.0,2.0
Concórdia do Pará,2020-07-25,957,0,13,0,1.1428571428571428,0.2857142857142857,8.0,2.0
Concórdia do Pará,2020-07-26,958,1,13,0,1.1428571428571428,0.2857142857142857,8.0,2.0
Concórdia do Pará,2020-07-27,959,1,14,1,1.2857142857142858,0.42857142857142855,9.0,3.0
Concórdia do Pará,2020-07-28,962,3,14,0,1.7142857142857142,0.42857142857142855,12.0,3.0
Concórdia do Pará,2020-07-29,961,-1,12,-2,1.0,0.14285714285714285,7.0,1.0
Concórdia do Pará,2020-07-30,962,1,12,0,0.8571428571428571,0.14285714285714285,6.0,1.0
Concórdia do Pará,2020-07-31,962,0,12,0,0.7142857142857143,-0.14285714285714285,5.0,-1.0
Concórdia do Pará,2020-08-01,1001,39,12,0,6.285714285714286,-0.14285714285714285,44.0,-1.0
Concórdia do Pará,2020-08-02,1001,0,12,0,6.142857142857143,-0.14285714285714285,43.0,-1.0
Concórdia do Pará,2020-08-03,1001,0,12,0,6.0,-0.2857142857142857,42.0,-2.0
Concórdia do Pará,2020-08-04,1003,2,12,0,5.857142857142857,-0.2857142857142857,41.0,-2.0
Concórdia do Pará,2020-08-05,1005,2,13,1,6.285714285714286,0.14285714285714285,44.0,1.0
Concórdia do Pará,2020-08-06,1005,0,13,0,6.142857142857143,0.14285714285714285,43.0,1.0
Concórdia do Pará,2020-08-07,1042,37,13,0,11.428571428571429,0.14285714285714285,80.0,1.0
Concórdia do Pará,2020-08-08,1072,30,14,1,10.142857142857142,0.2857142857142857,71.0,2.0
Concórdia do Pará,2020-08-09,1072,0,14,0,10.142857142857142,0.2857142857142857,71.0,2.0
Concórdia do Pará,2020-08-10,1072,0,14,0,10.142857142857142,0.2857142857142857,71.0,2.0
Concórdia do Pará,2020-08-11,1098,26,14,0,13.571428571428571,0.2857142857142857,95.0,2.0
Concórdia do Pará,2020-08-12,1098,0,14,0,13.285714285714286,0.14285714285714285,93.0,1.0
Concórdia do Pará,2020-08-13,1105,7,14,0,14.285714285714286,0.14285714285714285,100.0,1.0
Concórdia do Pará,2020-08-14,1106,1,14,0,9.142857142857142,0.14285714285714285,64.0,1.0
Concórdia do Pará,2020-08-15,1106,0,14,0,4.857142857142857,0.0,34.0,0.0
Concórdia do Pará,2020-08-16,1117,11,14,0,6.428571428571429,0.0,45.0,0.0
Concórdia do Pará,2020-08-17,1120,3,14,0,6.857142857142857,0.0,48.0,0.0
