estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily cases moving average,daily deaths moving average,sum_of_daily_cases_week,sum_of_daily_deaths_week
BA,01/01/2021,989368,2568,18318,60,956.0,16.857142857142858,6692.0,118.0
BA,01/02/2021,1178468,2256,20272,78,1097.7142857142858,25.142857142857142,7684.0,176.0
BA,01/03/2020,0,0,0,0,1015.1428571428571,23.142857142857142,7106.0,162.0
BA,01/03/2021,1372114,4040,23828,190,1536.2857142857142,49.142857142857146,10754.0,344.0
BA,01/04/2020,492,62,4,0,1459.142857142857,48.857142857142854,10214.0,342.0
BA,01/04/2021,1616922,9594,30944,284,2788.285714285714,89.14285714285714,19518.0,624.0
BA,01/05/2020,6225,507,234,24,2718.1428571428573,90.85714285714286,19027.0,636.0
BA,01/06/2020,37796,1012,1402,68,2495.8571428571427,92.0,17471.0,644.0
BA,01/07/2020,152970,6356,3804,98,3081.5714285714284,94.85714285714286,21571.0,664.0
BA,01/08/2020,337852,5544,7034,108,3873.5714285714284,110.28571428571429,27115.0,772.0
BA,01/09/2020,518836,5382,10896,102,4065.285714285714,97.71428571428571,28457.0,684.0
BA,01/10/2020,624100,3048,13590,102,4491.857142857143,112.28571428571429,31443.0,786.0
BA,01/11/2020,708086,1772,15290,46,3374.4285714285716,78.28571428571429,23621.0,548.0
BA,01/12/2020,812378,6236,16586,50,4192.857142857143,82.0,29350.0,574.0
BA,02/01/2021,990572,1204,18374,56,4220.285714285715,80.28571428571429,29542.0,562.0
BA,02/02/2021,1185540,7072,20352,80,4322.571428571428,77.71428571428571,30258.0,544.0
BA,02/03/2020,0,0,0,0,3530.5714285714284,62.285714285714285,24714.0,436.0
BA,02/03/2021,1378908,6794,24056,228,3732.285714285714,80.28571428571429,26126.0,562.0
BA,02/04/2020,534,42,6,2,3302.8571428571427,66.0,23120.0,462.0
BA,02/04/2021,1623616,6694,31198,254,4006.0,95.71428571428571,28042.0,670.0
BA,02/05/2020,6582,357,246,12,3166.1428571428573,90.28571428571429,22163.0,632.0
BA,02/06/2020,42860,5064,1472,70,3717.5714285714284,92.28571428571429,26023.0,646.0
BA,02/07/2020,158698,5728,3894,90,3525.5714285714284,93.71428571428571,24679.0,656.0
BA,02/08/2020,340952,3100,7144,110,3968.4285714285716,109.42857142857143,27779.0,766.0
BA,02/09/2020,524598,5762,11004,108,3821.0,92.28571428571429,26747.0,646.0
BA,02/10/2020,626808,2708,13688,98,4201.857142857143,106.0,29413.0,742.0
BA,02/11/2020,709152,1066,15334,44,3397.8571428571427,76.0,23785.0,532.0
BA,02/12/2020,818834,6456,16630,44,4269.142857142857,80.57142857142857,29884.0,564.0
BA,03/01/2021,992016,1444,18436,62,3752.0,79.42857142857143,26264.0,556.0
BA,03/02/2021,1192280,6740,20432,80,3896.5714285714284,78.0,27276.0,546.0
BA,03/03/2020,0,0,0,0,3453.714285714286,62.285714285714285,24176.0,436.0
BA,03/03/2021,1389566,10658,24280,224,4153.142857142857,78.85714285714286,29072.0,552.0
BA,03/04/2020,571,37,10,4,3771.5714285714284,65.42857142857143,26401.0,458.0
BA,03/04/2021,1627588,3972,31320,122,4186.714285714285,76.57142857142857,29307.0,536.0
BA,03/05/2020,7061,479,251,5,3332.8571428571427,71.0,23330.0,497.0
BA,03/06/2020,44902,2042,1524,52,3418.285714285714,69.57142857142857,23928.0,487.0
BA,03/07/2020,164628,5930,4002,108,3302.5714285714284,73.57142857142857,23118.0,515.0
BA,03/08/2020,342782,1830,7248,104,3564.0,88.42857142857143,24948.0,619.0
BA,03/09/2020,531478,6880,11098,94,3024.285714285714,69.85714285714286,21170.0,489.0
