index,estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily_cases_moving_average,daily_deaths_moving_average,sum_of_daily_cases_week,sum_of_daily_deaths_week
0,Acre,2020-02-25,0.0,0,0,0,,,,
1,Acre,2020-02-26,0.0,0,0,0,,,,
2,Acre,2020-02-27,0.0,0,0,0,,,,
3,Acre,2020-02-28,0.0,0,0,0,,,,
4,Acre,2020-02-29,0.0,0,0,0,,,,
5,Acre,2020-03-01,0.0,0,0,0,,,,
6,Acre,2020-03-02,0.0,0,0,0,0.0,0.0,0.0,0.0
7,Acre,2020-03-03,0.0,0,0,0,0.0,0.0,0.0,0.0
8,Acre,2020-03-04,0.0,0,0,0,0.0,0.0,0.0,0.0
9,Acre,2020-03-05,0.0,0,0,0,0.0,0.0,0.0,0.0
10,Acre,2020-03-06,0.0,0,0,0,0.0,0.0,0.0,0.0
11,Acre,2020-03-07,0.0,0,0,0,0.0,0.0,0.0,0.0
12,Acre,2020-03-08,0.0,0,0,0,0.0,0.0,0.0,0.0
13,Acre,2020-03-09,0.0,0,0,0,0.0,0.0,0.0,0.0
14,Acre,2020-03-10,0.0,0,0,0,0.0,0.0,0.0,0.0
15,Acre,2020-03-11,0.0,0,0,0,0.0,0.0,0.0,0.0
16,Acre,2020-03-12,0.0,0,0,0,0.0,0.0,0.0,0.0
17,Acre,2020-03-13,0.0,0,0,0,0.0,0.0,0.0,0.0
18,Acre,2020-03-14,0.0,0,0,0,0.0,0.0,0.0,0.0
19,Acre,2020-03-15,0.0,0,0,0,0.0,0.0,0.0,0.0
20,Acre,2020-03-16,0.0,0,0,0,0.0,0.0,0.0,0.0
21,Acre,2020-03-17,0.0,0,0,0,0.0,0.0,0.0,0.0
22,Acre,2020-03-18,0.0,0,0,0,0.0,0.0,0.0,0.0
23,Acre,2020-03-19,1.5,1,0,0,0.14285714285714285,0.0,1.0,0.0
24,Acre,2020-03-20,3.5,2,0,0,0.42857142857142855,0.0,3.0,0.0
25,Acre,2020-03-21,4.5,1,0,0,0.5714285714285714,0.0,4.0,0.0
26,Acre,2020-03-22,5.5,1,0,0,0.7142857142857143,0.0,5.0,0.0
27,Acre,2020-03-23,5.5,0,0,0,0.7142857142857143,0.0,5.0,0.0
28,Acre,2020-03-24,8.5,3,0,0,1.1428571428571428,0.0,8.0,0.0
29,Acre,2020-03-25,11.5,3,0,0,1.5714285714285714,0.0,11.0,0.0
30,Acre,2020-03-26,12.0,0,0,0,1.4285714285714286,0.0,10.0,0.0
31,Acre,2020-03-27,12.5,0,0,0,1.1428571428571428,0.0,8.0,0.0
32,Acre,2020-03-28,25.0,12,0,0,2.7142857142857144,0.0,19.0,0.0
33,Acre,2020-03-29,34.0,9,0,0,3.857142857142857,0.0,27.0,0.0
34,Acre,2020-03-30,42.0,8,0,0,5.0,0.0,35.0,0.0
35,Acre,2020-03-31,42.0,0,0,0,4.571428571428571,0.0,32.0,0.0
36,Acre,2020-04-01,43.0,1,0,0,4.285714285714286,0.0,30.0,0.0
37,Acre,2020-04-02,43.0,0,0,0,4.285714285714286,0.0,30.0,0.0
38,Acre,2020-04-03,46.0,3,0,0,4.714285714285714,0.0,33.0,0.0
39,Acre,2020-04-04,46.0,0,0,0,3.0,0.0,21.0,0.0
40,Acre,2020-04-05,48.0,2,0,0,2.0,0.0,14.0,0.0
41,Acre,2020-04-06,50.0,2,0,0,1.1428571428571428,0.0,8.0,0.0
42,Acre,2020-04-07,50.0,0,1,1,1.1428571428571428,0.14285714285714285,8.0,1.0
43,Acre,2020-04-08,54.0,4,2,1,1.5714285714285714,0.2857142857142857,11.0,2.0
44,Acre,2020-04-09,62.0,8,2,0,2.7142857142857144,0.2857142857142857,19.0,2.0
45,Acre,2020-04-10,70.0,8,2,0,3.4285714285714284,0.2857142857142857,24.0,2.0
46,Acre,2020-04-11,72.0,2,2,0,3.7142857142857144,0.2857142857142857,26.0,2.0
47,Acre,2020-04-12,77.0,5,2,0,4.142857142857143,0.2857142857142857,29.0,2.0
48,Acre,2020-04-13,90.0,13,3,1,5.714285714285714,0.42857142857142855,40.0,3.0
49,Acre,2020-04-14,99.0,9,3,0,7.0,0.2857142857142857,49.0,2.0
50,Acre,2020-04-15,101.0,2,3,0,6.714285714285714,0.14285714285714285,47.0,1.0
51,Acre,2020-04-16,110.0,9,5,2,6.857142857142857,0.42857142857142855,48.0,3.0
52,Acre,2020-04-17,135.0,25,5,0,9.285714285714286,0.42857142857142855,65.0,3.0
53,Acre,2020-04-18,142.0,7,5,0,10.0,0.42857142857142855,70.0,3.0
54,Acre,2020-04-19,163.0,21,6,1,12.285714285714286,0.5714285714285714,86.0,4.0
55,Acre,2020-04-20,176.0,13,8,2,12.285714285714286,0.7142857142857143,86.0,5.0
56,Acre,2020-04-21,195.0,19,8,0,13.714285714285714,0.7142857142857143,96.0,5.0
57,Acre,2020-04-22,214.0,19,8,0,16.142857142857142,0.7142857142857143,113.0,5.0
58,Acre,2020-04-23,227.0,13,10,2,16.714285714285715,0.7142857142857143,117.0,5.0
59,Acre,2020-04-24,234.0,7,11,1,14.142857142857142,0.8571428571428571,99.0,6.0
60,Acre,2020-04-25,258.0,24,11,0,16.571428571428573,0.8571428571428571,116.0,6.0
61,Acre,2020-04-26,279.0,21,11,0,16.571428571428573,0.7142857142857143,116.0,5.0
62,Acre,2020-04-27,290.0,11,14,3,16.285714285714285,0.8571428571428571,114.0,6.0
63,Acre,2020-04-28,311.0,21,16,2,16.571428571428573,1.1428571428571428,116.0,8.0
64,Acre,2020-04-29,354.0,43,17,1,20.0,1.2857142857142858,140.0,9.0
65,Acre,2020-04-30,404.0,50,19,2,25.285714285714285,1.2857142857142858,177.0,9.0
66,Acre,2020-05-01,486.0,82,19,0,36.0,1.1428571428571428,252.0,8.0
67,Acre,2020-05-02,553.0,67,21,2,42.142857142857146,1.4285714285714286,295.0,10.0
68,Acre,2020-05-03,657.0,104,24,2,54.0,1.7142857142857142,378.0,12.0
69,Acre,2020-05-04,733.0,76,28,4,63.285714285714285,1.8571428571428572,443.0,13.0
70,Acre,2020-05-05,817.0,84,29,1,72.28571428571429,1.7142857142857142,506.0,12.0
71,Acre,2020-05-06,943.0,126,33,4,84.14285714285714,2.142857142857143,589.0,15.0
72,Acre,2020-05-07,1014.0,71,36,3,87.14285714285714,2.2857142857142856,610.0,16.0
73,Acre,2020-05-08,1177.0,163,38,2,98.71428571428571,2.5714285714285716,691.0,18.0
74,Acre,2020-05-09,1335.0,158,39,1,111.71428571428571,2.4285714285714284,782.0,17.0
75,Acre,2020-05-10,1447.0,112,41,2,112.85714285714286,2.4285714285714284,790.0,17.0
76,Acre,2020-05-11,1460.0,13,45,4,103.85714285714286,2.4285714285714284,727.0,17.0
77,Acre,2020-05-12,1590.0,130,51,6,110.42857142857143,3.142857142857143,773.0,22.0
78,Acre,2020-05-13,1694.0,104,52,1,107.28571428571429,2.7142857142857144,751.0,19.0
79,Acre,2020-05-14,1740.0,46,55,3,103.71428571428571,2.7142857142857144,726.0,19.0
80,Acre,2020-05-15,1785.0,45,57,2,86.85714285714286,2.7142857142857144,608.0,19.0
81,Acre,2020-05-16,1867.0,82,59,2,76.0,2.857142857142857,532.0,20.0
82,Acre,2020-05-17,1997.0,130,60,1,78.57142857142857,2.7142857142857144,550.0,19.0
83,Acre,2020-05-18,2234.0,237,67,7,110.57142857142857,3.142857142857143,774.0,22.0
84,Acre,2020-05-19,2482.0,248,72,5,127.42857142857143,3.0,892.0,21.0
85,Acre,2020-05-20,2817.0,335,76,4,160.42857142857142,3.4285714285714284,1123.0,24.0
86,Acre,2020-05-21,3103.0,286,78,2,194.71428571428572,3.2857142857142856,1363.0,23.0
