municipio,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily_cases_moving average,daily_deaths_moving average,sum_of_daily_cases_week,sum_of_daily_deaths_week
Cabo de Santo Agostinho,2020-03-27,0,0,0,0,1.7142857142857142,0.0,12.0,0.0
Cabo de Santo Agostinho,2020-03-28,0,0,0,0,0.7142857142857143,0.0,5.0,0.0
Cabo de Santo Agostinho,2020-03-29,0,0,0,0,0.14285714285714285,0.0,1.0,0.0
Cabo de Santo Agostinho,2020-03-30,0,0,0,0,0.0,0.0,0.0,0.0
Cabo de Santo Agostinho,2020-03-31,0,0,0,0,0.0,0.0,0.0,0.0
Cabo de Santo Agostinho,2020-04-01,0,0,0,0,0.0,0.0,0.0,0.0
Cabo de Santo Agostinho,2020-04-02,0,0,0,0,0.0,0.0,0.0,0.0
Cabo de Santo Agostinho,2020-04-03,2,2,1,1,0.2857142857142857,0.14285714285714285,2.0,1.0
Cabo de Santo Agostinho,2020-04-04,4,2,1,0,0.5714285714285714,0.14285714285714285,4.0,1.0
Cabo de Santo Agostinho,2020-04-05,5,1,1,0,0.7142857142857143,0.14285714285714285,5.0,1.0
Cabo de Santo Agostinho,2020-04-06,5,0,1,0,0.7142857142857143,0.14285714285714285,5.0,1.0
Cabo de Santo Agostinho,2020-04-07,6,1,1,0,0.8571428571428571,0.14285714285714285,6.0,1.0
Cabo de Santo Agostinho,2020-04-08,8,2,2,1,1.1428571428571428,0.2857142857142857,8.0,2.0
Cabo de Santo Agostinho,2020-04-09,12,4,4,2,1.7142857142857142,0.5714285714285714,12.0,4.0
Cabo de Santo Agostinho,2020-04-10,13,1,4,0,1.5714285714285714,0.42857142857142855,11.0,3.0
Cabo de Santo Agostinho,2020-04-11,14,1,4,0,1.4285714285714286,0.42857142857142855,10.0,3.0
Cabo de Santo Agostinho,2020-04-12,15,1,5,1,1.4285714285714286,0.5714285714285714,10.0,4.0
Cabo de Santo Agostinho,2020-04-13,15,0,5,0,1.4285714285714286,0.5714285714285714,10.0,4.0
Cabo de Santo Agostinho,2020-04-14,19,4,7,2,1.8571428571428572,0.8571428571428571,13.0,6.0
Cabo de Santo Agostinho,2020-04-15,18,-1,8,1,1.4285714285714286,0.8571428571428571,10.0,6.0
Cabo de Santo Agostinho,2020-04-16,19,1,9,1,1.0,0.7142857142857143,7.0,5.0
Cabo de Santo Agostinho,2020-04-17,21,2,10,1,1.1428571428571428,0.8571428571428571,8.0,6.0
Cabo de Santo Agostinho,2020-04-18,22,1,11,1,1.1428571428571428,1.0,8.0,7.0
Cabo de Santo Agostinho,2020-04-19,27,5,11,0,1.7142857142857142,0.8571428571428571,12.0,6.0
Cabo de Santo Agostinho,2020-04-20,30,3,11,0,2.142857142857143,0.8571428571428571,15.0,6.0
Cabo de Santo Agostinho,2020-04-21,32,2,12,1,1.8571428571428572,0.7142857142857143,13.0,5.0
Cabo de Santo Agostinho,2020-04-22,40,8,11,-1,3.142857142857143,0.42857142857142855,22.0,3.0
Cabo de Santo Agostinho,2020-04-23,43,3,11,0,3.4285714285714284,0.2857142857142857,24.0,2.0
Cabo de Santo Agostinho,2020-04-24,45,2,11,0,3.4285714285714284,0.14285714285714285,24.0,1.0
Cabo de Santo Agostinho,2020-04-25,49,4,11,0,3.857142857142857,0.0,27.0,0.0
Cabo de Santo Agostinho,2020-04-26,54,5,11,0,3.857142857142857,0.0,27.0,0.0
Cabo de Santo Agostinho,2020-04-27,66,12,12,1,5.142857142857143,0.14285714285714285,36.0,1.0
Cabo de Santo Agostinho,2020-04-28,71,5,13,1,5.571428571428571,0.14285714285714285,39.0,1.0
Cabo de Santo Agostinho,2020-04-29,76,5,15,2,5.142857142857143,0.5714285714285714,36.0,4.0
Cabo de Santo Agostinho,2020-04-30,81,5,15,0,5.428571428571429,0.5714285714285714,38.0,4.0
Cabo de Santo Agostinho,2020-05-01,98,17,16,1,7.571428571428571,0.7142857142857143,53.0,5.0
Cabo de Santo Agostinho,2020-05-02,109,11,17,1,8.571428571428571,0.8571428571428571,60.0,6.0
Cabo de Santo Agostinho,2020-05-03,132,23,19,2,11.142857142857142,1.1428571428571428,78.0,8.0
Cabo de Santo Agostinho,2020-05-04,133,1,19,0,9.571428571428571,1.0,67.0,7.0
Cabo de Santo Agostinho,2020-05-05,142,9,20,1,10.142857142857142,1.0,71.0,7.0
Cabo de Santo Agostinho,2020-05-06,156,14,27,7,11.428571428571429,1.7142857142857142,80.0,12.0
Cabo de Santo Agostinho,2020-05-07,172,16,30,3,13.0,2.142857142857143,91.0,15.0
Cabo de Santo Agostinho,2020-05-08,180,8,33,3,11.714285714285714,2.4285714285714284,82.0,17.0
Cabo de Santo Agostinho,2020-05-09,209,29,36,3,14.285714285714286,2.7142857142857144,100.0,19.0
Cabo de Santo Agostinho,2020-05-10,221,12,37,1,12.714285714285714,2.5714285714285716,89.0,18.0
Cabo de Santo Agostinho,2020-05-11,230,9,40,3,13.857142857142858,3.0,97.0,21.0
Cabo de Santo Agostinho,2020-05-12,238,8,40,0,13.714285714285714,2.857142857142857,96.0,20.0
Cabo de Santo Agostinho,2020-05-13,244,6,42,2,12.571428571428571,2.142857142857143,88.0,15.0
Cabo de Santo Agostinho,2020-05-14,279,35,45,3,15.285714285714286,2.142857142857143,107.0,15.0
Cabo de Santo Agostinho,2020-05-15,296,17,50,5,16.571428571428573,2.4285714285714284,116.0,17.0
Cabo de Santo Agostinho,2020-05-16,332,36,51,1,17.571428571428573,2.142857142857143,123.0,15.0
Cabo de Santo Agostinho,2020-05-17,355,23,54,3,19.142857142857142,2.4285714285714284,134.0,17.0
Cabo de Santo Agostinho,2020-05-18,375,20,60,6,20.714285714285715,2.857142857142857,145.0,20.0
Cabo de Santo Agostinho,2020-05-19,388,13,60,0,21.428571428571427,2.857142857142857,150.0,20.0
Cabo de Santo Agostinho,2020-05-20,411,23,63,3,23.857142857142858,3.0,167.0,21.0
Cabo de Santo Agostinho,2020-05-21,431,20,68,5,21.714285714285715,3.2857142857142856,152.0,23.0
Cabo de Santo Agostinho,2020-05-22,469,38,70,2,24.714285714285715,2.857142857142857,173.0,20.0
Cabo de Santo Agostinho,2020-05-23,489,20,70,0,22.428571428571427,2.7142857142857144,157.0,19.0
Cabo de Santo Agostinho,2020-05-24,495,6,72,2,20.0,2.5714285714285716,140.0,18.0
Cabo de Santo Agostinho,2020-05-25,509,14,75,3,19.142857142857142,2.142857142857143,134.0,15.0
Cabo de Santo Agostinho,2020-05-26,521,12,78,3,19.0,2.5714285714285716,133.0,18.0
Cabo de Santo Agostinho,2020-05-27,544,23,80,2,19.0,2.4285714285714284,133.0,17.0
Cabo de Santo Agostinho,2020-05-28,554,10,83,3,17.571428571428573,2.142857142857143,123.0,15.0
Cabo de Santo Agostinho,2020-05-29,605,51,86,3,19.428571428571427,2.2857142857142856,136.0,16.0
Cabo de Santo Agostinho,2020-05-30,629,24,92,6,20.0,3.142857142857143,140.0,22.0
Cabo de Santo Agostinho,2020-05-31,648,19,95,3,21.857142857142858,3.2857142857142856,153.0,23.0
Cabo de Santo Agostinho,2020-06-01,654,6,97,2,20.714285714285715,3.142857142857143,145.0,22.0
Cabo de Santo Agostinho,2020-06-02,662,8,98,1,20.142857142857142,2.857142857142857,141.0,20.0
Cabo de Santo Agostinho,2020-06-03,675,13,100,2,18.714285714285715,2.857142857142857,131.0,20.0
Cabo de Santo Agostinho,2020-06-04,703,28,107,7,21.285714285714285,3.4285714285714284,149.0,24.0
Cabo de Santo Agostinho,2020-06-05,709,6,107,0,14.857142857142858,3.0,104.0,21.0
Cabo de Santo Agostinho,2020-06-06,715,6,109,2,12.285714285714286,2.4285714285714284,86.0,17.0
Cabo de Santo Agostinho,2020-06-07,737,22,111,2,12.714285714285714,2.2857142857142856,89.0,16.0
Cabo de Santo Agostinho,2020-06-08,746,9,111,0,13.142857142857142,2.0,92.0,14.0
Cabo de Santo Agostinho,2020-06-09,749,3,113,2,12.428571428571429,2.142857142857143,87.0,15.0
Cabo de Santo Agostinho,2020-06-10,754,5,114,1,11.285714285714286,2.0,79.0,14.0
Cabo de Santo Agostinho,2020-06-11,766,12,118,4,9.0,1.5714285714285714,63.0,11.0
Cabo de Santo Agostinho,2020-06-12,774,8,118,0,9.285714285714286,1.5714285714285714,65.0,11.0
Cabo de Santo Agostinho,2020-06-13,804,30,123,5,12.714285714285714,2.0,89.0,14.0
Cabo de Santo Agostinho,2020-06-14,809,5,122,-1,10.285714285714286,1.5714285714285714,72.0,11.0
Cabo de Santo Agostinho,2020-06-15,814,5,123,1,9.714285714285714,1.7142857142857142,68.0,12.0
Cabo de Santo Agostinho,2020-06-16,833,19,125,2,12.0,1.7142857142857142,84.0,12.0
Cabo de Santo Agostinho,2020-06-17,843,10,125,0,12.714285714285714,1.5714285714285714,89.0,11.0
Cabo de Santo Agostinho,2020-06-18,859,16,126,1,13.285714285714286,1.1428571428571428,93.0,8.0
Cabo de Santo Agostinho,2020-06-19,868,9,126,0,13.428571428571429,1.1428571428571428,94.0,8.0
Cabo de Santo Agostinho,2020-06-20,870,2,131,5,9.428571428571429,1.1428571428571428,66.0,8.0
Cabo de Santo Agostinho,2020-06-21,879,9,132,1,10.0,1.4285714285714286,70.0,10.0
Cabo de Santo Agostinho,2020-06-22,884,5,132,0,10.0,1.2857142857142858,70.0,9.0
Cabo de Santo Agostinho,2020-06-23,886,2,133,1,7.571428571428571,1.1428571428571428,53.0,8.0
Cabo de Santo Agostinho,2020-06-24,897,11,133,0,7.714285714285714,1.1428571428571428,54.0,8.0
Cabo de Santo Agostinho,2020-06-25,903,6,133,0,6.285714285714286,1.0,44.0,7.0
Cabo de Santo Agostinho,2020-06-26,905,2,146,13,5.285714285714286,2.857142857142857,37.0,20.0
Cabo de Santo Agostinho,2020-06-27,913,8,161,15,6.142857142857143,4.285714285714286,43.0,30.0
Cabo de Santo Agostinho,2020-06-28,917,4,161,0,5.428571428571429,4.142857142857143,38.0,29.0
Cabo de Santo Agostinho,2020-06-29,919,2,161,0,5.0,4.142857142857143,35.0,29.0
Cabo de Santo Agostinho,2020-06-30,922,3,161,0,5.142857142857143,4.0,36.0,28.0
Cabo de Santo Agostinho,2020-07-01,923,1,161,0,3.7142857142857144,4.0,26.0,28.0
Cabo de Santo Agostinho,2020-07-02,946,23,164,3,6.142857142857143,4.428571428571429,43.0,31.0
Cabo de Santo Agostinho,2020-07-03,952,6,165,1,6.714285714285714,2.7142857142857144,47.0,19.0
Cabo de Santo Agostinho,2020-07-04,1017,65,164,-1,14.857142857142858,0.42857142857142855,104.0,3.0
Cabo de Santo Agostinho,2020-07-05,1053,36,164,0,19.428571428571427,0.42857142857142855,136.0,3.0
Cabo de Santo Agostinho,2020-07-06,1057,4,164,0,19.714285714285715,0.42857142857142855,138.0,3.0
Cabo de Santo Agostinho,2020-07-07,1062,5,166,2,20.0,0.7142857142857143,140.0,5.0
Cabo de Santo Agostinho,2020-07-08,1104,42,169,3,25.857142857142858,1.1428571428571428,181.0,8.0
Cabo de Santo Agostinho,2020-07-09,1134,30,171,2,26.857142857142858,1.0,188.0,7.0
Cabo de Santo Agostinho,2020-07-10,1145,11,173,2,27.571428571428573,1.1428571428571428,193.0,8.0
Cabo de Santo Agostinho,2020-07-11,1151,6,177,4,19.142857142857142,1.8571428571428572,134.0,13.0
Cabo de Santo Agostinho,2020-07-12,1165,14,180,3,16.0,2.2857142857142856,112.0,16.0
Cabo de Santo Agostinho,2020-07-13,1170,5,183,3,16.142857142857142,2.7142857142857144,113.0,19.0
Cabo de Santo Agostinho,2020-07-14,1172,2,187,4,15.714285714285714,3.0,110.0,21.0
Cabo de Santo Agostinho,2020-07-15,1208,36,187,0,14.857142857142858,2.5714285714285716,104.0,18.0
Cabo de Santo Agostinho,2020-07-16,1226,18,189,2,13.142857142857142,2.5714285714285716,92.0,18.0
Cabo de Santo Agostinho,2020-07-17,1247,21,189,0,14.571428571428571,2.2857142857142856,102.0,16.0
Cabo de Santo Agostinho,2020-07-18,1263,16,192,3,16.0,2.142857142857143,112.0,15.0
Cabo de Santo Agostinho,2020-07-19,1278,15,194,2,16.142857142857142,2.0,113.0,14.0
Cabo de Santo Agostinho,2020-07-20,1289,11,196,2,17.0,1.8571428571428572,119.0,13.0
Cabo de Santo Agostinho,2020-07-21,1293,4,197,1,17.285714285714285,1.4285714285714286,121.0,10.0
Cabo de Santo Agostinho,2020-07-22,1302,9,197,0,13.428571428571429,1.4285714285714286,94.0,10.0
Cabo de Santo Agostinho,2020-07-23,1317,15,197,0,13.0,1.1428571428571428,91.0,8.0
Cabo de Santo Agostinho,2020-07-24,1351,34,197,0,14.857142857142858,1.1428571428571428,104.0,8.0
Cabo de Santo Agostinho,2020-07-25,1369,18,198,1,15.142857142857142,0.8571428571428571,106.0,6.0
Cabo de Santo Agostinho,2020-07-26,1407,38,200,2,18.428571428571427,0.8571428571428571,129.0,6.0
Cabo de Santo Agostinho,2020-07-27,1413,6,200,0,17.714285714285715,0.5714285714285714,124.0,4.0
Cabo de Santo Agostinho,2020-07-28,1415,2,201,1,17.428571428571427,0.5714285714285714,122.0,4.0
Cabo de Santo Agostinho,2020-07-29,1435,20,202,1,19.0,0.7142857142857143,133.0,5.0
Cabo de Santo Agostinho,2020-07-30,1443,8,202,0,18.0,0.7142857142857143,126.0,5.0
Cabo de Santo Agostinho,2020-07-31,1449,6,203,1,14.0,0.8571428571428571,98.0,6.0
Cabo de Santo Agostinho,2020-08-01,1469,20,205,2,14.285714285714286,1.0,100.0,7.0
Cabo de Santo Agostinho,2020-08-02,1493,24,207,2,12.285714285714286,1.0,86.0,7.0
Cabo de Santo Agostinho,2020-08-03,1493,0,208,1,11.428571428571429,1.1428571428571428,80.0,8.0
Cabo de Santo Agostinho,2020-08-04,1494,1,210,2,11.285714285714286,1.2857142857142858,79.0,9.0
Cabo de Santo Agostinho,2020-08-05,1497,3,210,0,8.857142857142858,1.1428571428571428,62.0,8.0
Cabo de Santo Agostinho,2020-08-06,1509,12,212,2,9.428571428571429,1.4285714285714286,66.0,10.0
Cabo de Santo Agostinho,2020-08-07,1515,6,212,0,9.428571428571429,1.2857142857142858,66.0,9.0
Cabo de Santo Agostinho,2020-08-08,1521,6,213,1,7.428571428571429,1.1428571428571428,52.0,8.0
Cabo de Santo Agostinho,2020-08-09,1532,11,213,0,5.571428571428571,0.8571428571428571,39.0,6.0
Cabo de Santo Agostinho,2020-08-10,1534,2,213,0,5.857142857142857,0.7142857142857143,41.0,5.0
Cabo de Santo Agostinho,2020-08-11,1541,7,213,0,6.714285714285714,0.42857142857142855,47.0,3.0
Cabo de Santo Agostinho,2020-08-12,1551,10,214,1,7.714285714285714,0.5714285714285714,54.0,4.0
