index,estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily_cases_moving_average,daily_deaths_moving_average,sum_of_daily_cases_week,sum_of_daily_deaths_week
454,Alagoas,2020-02-25,0.0,0,0,0,121.71428571428571,2.142857142857143,852.0,15.0
455,Alagoas,2020-02-26,0.0,0,0,0,117.57142857142857,1.4285714285714286,823.0,10.0
456,Alagoas,2020-02-27,0.0,0,0,0,103.57142857142857,0.5714285714285714,725.0,4.0
457,Alagoas,2020-02-28,0.0,0,0,0,88.0,0.42857142857142855,616.0,3.0
458,Alagoas,2020-02-29,0.0,0,0,0,25.428571428571427,0.42857142857142855,178.0,3.0
459,Alagoas,2020-03-01,0.0,0,0,0,9.285714285714286,0.2857142857142857,65.0,2.0
460,Alagoas,2020-03-02,0.0,0,0,0,0.0,0.0,0.0,0.0
461,Alagoas,2020-03-03,0.0,0,0,0,0.0,0.0,0.0,0.0
462,Alagoas,2020-03-04,0.0,0,0,0,0.0,0.0,0.0,0.0
463,Alagoas,2020-03-05,0.0,0,0,0,0.0,0.0,0.0,0.0
464,Alagoas,2020-03-06,0.0,0,0,0,0.0,0.0,0.0,0.0
465,Alagoas,2020-03-07,0.0,0,0,0,0.0,0.0,0.0,0.0
466,Alagoas,2020-03-08,0.5,0,0,0,0.0,0.0,0.0,0.0
467,Alagoas,2020-03-09,0.5,0,0,0,0.0,0.0,0.0,0.0
468,Alagoas,2020-03-10,0.5,0,0,0,0.0,0.0,0.0,0.0
469,Alagoas,2020-03-11,0.5,0,0,0,0.0,0.0,0.0,0.0
470,Alagoas,2020-03-12,0.5,0,0,0,0.0,0.0,0.0,0.0
471,Alagoas,2020-03-13,0.5,0,0,0,0.0,0.0,0.0,0.0
472,Alagoas,2020-03-14,0.5,0,0,0,0.0,0.0,0.0,0.0
473,Alagoas,2020-03-15,0.5,0,0,0,0.0,0.0,0.0,0.0
474,Alagoas,2020-03-16,0.5,0,0,0,0.0,0.0,0.0,0.0
475,Alagoas,2020-03-17,0.5,0,0,0,0.0,0.0,0.0,0.0
476,Alagoas,2020-03-18,0.5,0,0,0,0.0,0.0,0.0,0.0
477,Alagoas,2020-03-19,2.0,1,0,0,0.14285714285714285,0.0,1.0,0.0
478,Alagoas,2020-03-20,2.5,0,0,0,0.14285714285714285,0.0,1.0,0.0
479,Alagoas,2020-03-21,3.5,1,0,0,0.2857142857142857,0.0,2.0,0.0
480,Alagoas,2020-03-22,3.5,0,0,0,0.2857142857142857,0.0,2.0,0.0
481,Alagoas,2020-03-23,3.5,0,0,0,0.2857142857142857,0.0,2.0,0.0
482,Alagoas,2020-03-24,4.5,1,0,0,0.42857142857142855,0.0,3.0,0.0
483,Alagoas,2020-03-25,5.5,1,0,0,0.5714285714285714,0.0,4.0,0.0
484,Alagoas,2020-03-26,5.5,0,0,0,0.42857142857142855,0.0,3.0,0.0
485,Alagoas,2020-03-27,5.5,0,0,0,0.42857142857142855,0.0,3.0,0.0
486,Alagoas,2020-03-28,14.0,8,0,0,1.4285714285714286,0.0,10.0,0.0
487,Alagoas,2020-03-29,17.0,3,0,0,1.8571428571428572,0.0,13.0,0.0
488,Alagoas,2020-03-30,17.0,0,0,0,1.8571428571428572,0.0,13.0,0.0
489,Alagoas,2020-03-31,18.0,1,1,1,1.8571428571428572,0.14285714285714285,13.0,1.0
490,Alagoas,2020-04-01,18.0,0,1,0,1.7142857142857142,0.14285714285714285,12.0,1.0
491,Alagoas,2020-04-02,18.0,0,1,0,1.7142857142857142,0.14285714285714285,12.0,1.0
