index,estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily_cases_moving_average,daily_deaths_moving_average,sum_of_daily_cases_week,sum_of_daily_deaths_week
3608,Goiás,2020-02-25,0.0,0,0,0,1289.2857142857142,37.0,9025.0,259.0
3609,Goiás,2020-02-26,0.0,0,0,0,1116.4285714285713,33.142857142857146,7815.0,232.0
3610,Goiás,2020-02-27,0.0,0,0,0,1010.5714285714286,30.428571428571427,7074.0,213.0
3611,Goiás,2020-02-28,0.0,0,0,0,793.5714285714286,21.571428571428573,5555.0,151.0
3612,Goiás,2020-02-29,0.0,0,0,0,511.42857142857144,12.0,3580.0,84.0
3613,Goiás,2020-03-01,0.0,0,0,0,368.7142857142857,9.714285714285714,2581.0,68.0
3614,Goiás,2020-03-02,0.0,0,0,0,0.0,0.0,0.0,0.0
3615,Goiás,2020-03-03,0.0,0,0,0,0.0,0.0,0.0,0.0
3616,Goiás,2020-03-04,0.0,0,0,0,0.0,0.0,0.0,0.0
3617,Goiás,2020-03-05,0.0,0,0,0,0.0,0.0,0.0,0.0
3618,Goiás,2020-03-06,0.0,0,0,0,0.0,0.0,0.0,0.0
3619,Goiás,2020-03-07,0.0,0,0,0,0.0,0.0,0.0,0.0
3620,Goiás,2020-03-08,0.0,0,0,0,0.0,0.0,0.0,0.0
3621,Goiás,2020-03-09,0.0,0,0,0,0.0,0.0,0.0,0.0
3622,Goiás,2020-03-10,0.0,0,0,0,0.0,0.0,0.0,0.0
3623,Goiás,2020-03-11,0.0,0,0,0,0.0,0.0,0.0,0.0
3624,Goiás,2020-03-12,0.0,0,0,0,0.0,0.0,0.0,0.0
3625,Goiás,2020-03-13,1.5,1,0,0,0.14285714285714285,0.0,1.0,0.0
3626,Goiás,2020-03-14,1.5,0,0,0,0.14285714285714285,0.0,1.0,0.0
3627,Goiás,2020-03-15,1.5,0,0,0,0.14285714285714285,0.0,1.0,0.0
3628,Goiás,2020-03-16,1.5,0,0,0,0.14285714285714285,0.0,1.0,0.0
3629,Goiás,2020-03-17,3.0,1,0,0,0.2857142857142857,0.0,2.0,0.0
3630,Goiás,2020-03-18,4.0,1,0,0,0.42857142857142855,0.0,3.0,0.0
3631,Goiás,2020-03-19,6.0,2,0,0,0.7142857142857143,0.0,5.0,0.0
3632,Goiás,2020-03-20,7.5,1,0,0,0.7142857142857143,0.0,5.0,0.0
3633,Goiás,2020-03-21,10.0,2,0,0,1.0,0.0,7.0,0.0
3634,Goiás,2020-03-22,10.5,0,0,0,1.0,0.0,7.0,0.0
3635,Goiás,2020-03-23,11.5,1,0,0,1.1428571428571428,0.0,8.0,0.0
3636,Goiás,2020-03-24,13.5,2,0,0,1.2857142857142858,0.0,9.0,0.0
3637,Goiás,2020-03-25,14.5,1,0,0,1.2857142857142858,0.0,9.0,0.0
3638,Goiás,2020-03-26,19.5,5,0,0,1.7142857142857142,0.0,12.0,0.0
3639,Goiás,2020-03-27,24.5,5,0,0,2.2857142857142856,0.0,16.0,0.0
3640,Goiás,2020-03-28,56.0,31,1,0,6.428571428571429,0.0,45.0,0.0
3641,Goiás,2020-03-29,58.0,2,1,0,6.714285714285714,0.0,47.0,0.0
3642,Goiás,2020-03-30,61.0,3,1,0,7.0,0.0,49.0,0.0
3643,Goiás,2020-03-31,65.0,4,1,0,7.285714285714286,0.0,51.0,0.0
3644,Goiás,2020-04-01,72.0,7,1,0,8.142857142857142,0.0,57.0,0.0
3645,Goiás,2020-04-02,73.0,1,1,0,7.571428571428571,0.0,53.0,0.0
3646,Goiás,2020-04-03,88.0,15,2,1,9.0,0.14285714285714285,63.0,1.0
3647,Goiás,2020-04-04,103.0,15,2,0,6.714285714285714,0.14285714285714285,47.0,1.0
3648,Goiás,2020-04-05,115.0,12,3,1,8.142857142857142,0.2857142857142857,57.0,2.0
3649,Goiás,2020-04-06,119.0,4,5,2,8.285714285714286,0.5714285714285714,58.0,4.0
3650,Goiás,2020-04-07,133.0,14,5,0,9.714285714285714,0.5714285714285714,68.0,4.0
3651,Goiás,2020-04-08,158.5,25,7,2,12.285714285714286,0.8571428571428571,86.0,6.0
3652,Goiás,2020-04-09,179.0,20,7,0,15.0,0.8571428571428571,105.0,6.0
3653,Goiás,2020-04-10,191.0,12,8,1,14.571428571428571,0.8571428571428571,102.0,6.0
3654,Goiás,2020-04-11,209.0,18,10,2,15.0,1.1428571428571428,105.0,8.0
3655,Goiás,2020-04-12,229.0,20,14,4,16.142857142857142,1.5714285714285714,113.0,11.0
3656,Goiás,2020-04-13,233.0,4,15,1,16.142857142857142,1.4285714285714286,113.0,10.0
3657,Goiás,2020-04-14,284.0,51,15,0,21.428571428571427,1.4285714285714286,150.0,10.0
3658,Goiás,2020-04-15,304.0,20,15,0,20.714285714285715,1.1428571428571428,145.0,8.0
3659,Goiás,2020-04-16,318.0,14,16,1,19.857142857142858,1.2857142857142858,139.0,9.0
3660,Goiás,2020-04-17,335.0,17,16,0,20.571428571428573,1.1428571428571428,144.0,8.0
3661,Goiás,2020-04-18,378.0,43,18,2,24.142857142857142,1.1428571428571428,169.0,8.0
3662,Goiás,2020-04-19,393.0,15,18,0,23.428571428571427,0.5714285714285714,164.0,4.0
3663,Goiás,2020-04-20,403.0,10,19,1,24.285714285714285,0.5714285714285714,170.0,4.0
3664,Goiás,2020-04-21,421.0,18,19,0,19.571428571428573,0.5714285714285714,137.0,4.0
3665,Goiás,2020-04-22,438.0,17,21,2,19.142857142857142,0.8571428571428571,134.0,6.0
3666,Goiás,2020-04-23,453.0,15,23,2,19.285714285714285,1.0,135.0,7.0
3667,Goiás,2020-04-24,486.0,33,24,1,21.571428571428573,1.1428571428571428,151.0,8.0
3668,Goiás,2020-04-25,506.0,20,25,1,18.285714285714285,1.0,128.0,7.0
3669,Goiás,2020-04-26,573.0,67,25,0,25.714285714285715,1.0,180.0,7.0
3670,Goiás,2020-04-27,616.0,43,26,1,30.428571428571427,1.0,213.0,7.0
3671,Goiás,2020-04-28,661.0,45,27,1,34.285714285714285,1.1428571428571428,240.0,8.0
3672,Goiás,2020-04-29,705.0,44,27,0,38.142857142857146,0.8571428571428571,267.0,6.0
3673,Goiás,2020-04-30,781.0,76,29,2,46.857142857142854,0.8571428571428571,328.0,6.0
3674,Goiás,2020-05-01,808.0,27,29,0,46.0,0.7142857142857143,322.0,5.0
3675,Goiás,2020-05-02,825.0,17,30,1,45.57142857142857,0.7142857142857143,319.0,5.0
3676,Goiás,2020-05-03,850.0,25,30,0,39.57142857142857,0.7142857142857143,277.0,5.0
3677,Goiás,2020-05-04,861.0,11,30,0,35.0,0.5714285714285714,245.0,4.0
3678,Goiás,2020-05-05,922.0,61,38,8,37.285714285714285,1.5714285714285714,261.0,11.0
3679,Goiás,2020-05-06,1024.0,102,44,6,45.57142857142857,2.4285714285714284,319.0,17.0
3680,Goiás,2020-05-07,1027.0,3,44,0,35.142857142857146,2.142857142857143,246.0,15.0
3681,Goiás,2020-05-08,1053.0,26,48,4,35.0,2.7142857142857144,245.0,19.0
3682,Goiás,2020-05-09,1069.0,16,47,-1,34.857142857142854,2.4285714285714284,244.0,17.0
3683,Goiás,2020-05-10,1093.0,24,47,0,34.714285714285715,2.4285714285714284,243.0,17.0
3684,Goiás,2020-05-11,1100.0,7,49,2,34.142857142857146,2.7142857142857144,239.0,19.0
3685,Goiás,2020-05-12,1115.0,15,52,3,27.571428571428573,2.0,193.0,14.0
3686,Goiás,2020-05-13,1134.0,19,61,9,15.714285714285714,2.4285714285714284,110.0,17.0
3687,Goiás,2020-05-14,1423.0,289,64,3,56.57142857142857,2.857142857142857,396.0,20.0
3688,Goiás,2020-05-15,1572.0,149,67,3,74.14285714285714,2.7142857142857144,519.0,19.0
3689,Goiás,2020-05-16,1640.0,68,69,2,81.57142857142857,3.142857142857143,571.0,22.0
3690,Goiás,2020-05-17,1692.0,52,70,1,85.57142857142857,3.2857142857142856,599.0,23.0
3691,Goiás,2020-05-18,1749.0,57,73,3,92.71428571428571,3.4285714285714284,649.0,24.0
3692,Goiás,2020-05-19,1846.0,97,73,0,104.42857142857143,3.0,731.0,21.0
3693,Goiás,2020-05-20,1978.0,132,78,5,120.57142857142857,2.4285714285714284,844.0,17.0
3694,Goiás,2020-05-21,2114.0,136,85,7,98.71428571428571,3.0,691.0,21.0
3695,Goiás,2020-05-22,2304.0,190,93,8,104.57142857142857,3.7142857142857144,732.0,26.0
3696,Goiás,2020-05-23,2377.0,73,95,2,105.28571428571429,3.7142857142857144,737.0,26.0
3697,Goiás,2020-05-24,2443.0,66,95,0,107.28571428571429,3.5714285714285716,751.0,25.0
