index,estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily_cases_moving_average,daily_deaths_moving_average,sum_of_daily_cases_week,sum_of_daily_deaths_week
2300,Ceará,2020-02-25,0.0,0,0,0,3797.0,92.28571428571429,26579.0,646.0
2301,Ceará,2020-02-26,0.0,0,0,0,3599.8571428571427,82.14285714285714,25199.0,575.0
2302,Ceará,2020-02-27,0.0,0,0,0,2893.8571428571427,66.85714285714286,20257.0,468.0
2303,Ceará,2020-02-28,0.0,0,0,0,2114.5714285714284,49.714285714285715,14802.0,348.0
2304,Ceará,2020-02-29,0.0,0,0,0,1529.0,31.142857142857142,10703.0,218.0
2305,Ceará,2020-03-01,0.0,0,0,0,949.0,14.714285714285714,6643.0,103.0
2306,Ceará,2020-03-02,0.0,0,0,0,0.0,0.0,0.0,0.0
2307,Ceará,2020-03-03,0.0,0,0,0,0.0,0.0,0.0,0.0
2308,Ceará,2020-03-04,0.0,0,0,0,0.0,0.0,0.0,0.0
2309,Ceará,2020-03-05,0.0,0,0,0,0.0,0.0,0.0,0.0
2310,Ceará,2020-03-06,0.0,0,0,0,0.0,0.0,0.0,0.0
2311,Ceará,2020-03-07,0.0,0,0,0,0.0,0.0,0.0,0.0
2312,Ceará,2020-03-08,0.0,0,0,0,0.0,0.0,0.0,0.0
2313,Ceará,2020-03-09,0.0,0,0,0,0.0,0.0,0.0,0.0
2314,Ceará,2020-03-10,0.0,0,0,0,0.0,0.0,0.0,0.0
2315,Ceará,2020-03-11,0.0,0,0,0,0.0,0.0,0.0,0.0
2316,Ceará,2020-03-12,0.0,0,0,0,0.0,0.0,0.0,0.0
2317,Ceará,2020-03-13,0.0,0,0,0,0.0,0.0,0.0,0.0
2318,Ceará,2020-03-14,0.0,0,0,0,0.0,0.0,0.0,0.0
2319,Ceará,2020-03-15,0.0,0,0,0,0.0,0.0,0.0,0.0
2320,Ceará,2020-03-16,0.0,0,0,0,0.0,0.0,0.0,0.0
