index,estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily_cases_moving_average,daily_deaths_moving_average,sum_of_daily_cases_week,sum_of_daily_deaths_week
4939,Mato Grosso do Sul,2020-02-25,0.0,0,0,0,5617.142857142857,160.28571428571428,39320.0,1122.0
4940,Mato Grosso do Sul,2020-02-26,0.0,0,0,0,4338.428571428572,123.42857142857143,30369.0,864.0
4941,Mato Grosso do Sul,2020-02-27,0.0,0,0,0,2995.0,87.42857142857143,20965.0,612.0
4942,Mato Grosso do Sul,2020-02-28,0.0,0,0,0,1914.142857142857,47.714285714285715,13399.0,334.0
4943,Mato Grosso do Sul,2020-02-29,0.0,0,0,0,1322.5714285714287,15.571428571428571,9258.0,109.0
4944,Mato Grosso do Sul,2020-03-01,0.0,0,0,0,1019.0,8.571428571428571,7133.0,60.0
4945,Mato Grosso do Sul,2020-03-02,0.0,0,0,0,0.0,0.0,0.0,0.0
4946,Mato Grosso do Sul,2020-03-03,0.0,0,0,0,0.0,0.0,0.0,0.0
4947,Mato Grosso do Sul,2020-03-04,0.0,0,0,0,0.0,0.0,0.0,0.0
4948,Mato Grosso do Sul,2020-03-05,0.0,0,0,0,0.0,0.0,0.0,0.0
4949,Mato Grosso do Sul,2020-03-06,0.0,0,0,0,0.0,0.0,0.0,0.0
4950,Mato Grosso do Sul,2020-03-07,0.0,0,0,0,0.0,0.0,0.0,0.0
4951,Mato Grosso do Sul,2020-03-08,0.0,0,0,0,0.0,0.0,0.0,0.0
4952,Mato Grosso do Sul,2020-03-09,0.0,0,0,0,0.0,0.0,0.0,0.0
4953,Mato Grosso do Sul,2020-03-10,0.0,0,0,0,0.0,0.0,0.0,0.0
4954,Mato Grosso do Sul,2020-03-11,0.0,0,0,0,0.0,0.0,0.0,0.0
4955,Mato Grosso do Sul,2020-03-12,0.0,0,0,0,0.0,0.0,0.0,0.0
4956,Mato Grosso do Sul,2020-03-13,0.0,0,0,0,0.0,0.0,0.0,0.0
4957,Mato Grosso do Sul,2020-03-14,0.0,0,0,0,0.0,0.0,0.0,0.0
4958,Mato Grosso do Sul,2020-03-15,0.0,0,0,0,0.0,0.0,0.0,0.0
4959,Mato Grosso do Sul,2020-03-16,1.0,1,0,0,0.14285714285714285,0.0,1.0,0.0
4960,Mato Grosso do Sul,2020-03-17,2.0,1,0,0,0.2857142857142857,0.0,2.0,0.0
4961,Mato Grosso do Sul,2020-03-18,3.5,1,0,0,0.42857142857142855,0.0,3.0,0.0
4962,Mato Grosso do Sul,2020-03-19,3.5,0,0,0,0.42857142857142855,0.0,3.0,0.0
4963,Mato Grosso do Sul,2020-03-20,4.5,1,0,0,0.5714285714285714,0.0,4.0,0.0
4964,Mato Grosso do Sul,2020-03-21,8.0,3,0,0,1.0,0.0,7.0,0.0
4965,Mato Grosso do Sul,2020-03-22,10.5,2,0,0,1.2857142857142858,0.0,9.0,0.0
4966,Mato Grosso do Sul,2020-03-23,10.5,0,0,0,1.1428571428571428,0.0,8.0,0.0
4967,Mato Grosso do Sul,2020-03-24,11.5,1,0,0,1.1428571428571428,0.0,8.0,0.0
4968,Mato Grosso do Sul,2020-03-25,12.0,0,0,0,1.0,0.0,7.0,0.0
4969,Mato Grosso do Sul,2020-03-26,12.5,0,0,0,1.0,0.0,7.0,0.0
4970,Mato Grosso do Sul,2020-03-27,14.0,1,0,0,1.0,0.0,7.0,0.0
4971,Mato Grosso do Sul,2020-03-28,31.0,17,0,0,3.0,0.0,21.0,0.0
4972,Mato Grosso do Sul,2020-03-29,36.0,5,0,0,3.4285714285714284,0.0,24.0,0.0
4973,Mato Grosso do Sul,2020-03-30,44.0,8,0,0,4.571428571428571,0.0,32.0,0.0
4974,Mato Grosso do Sul,2020-03-31,48.0,4,1,1,5.0,0.14285714285714285,35.0,1.0
4975,Mato Grosso do Sul,2020-04-01,51.0,3,1,0,5.428571428571429,0.14285714285714285,38.0,1.0
4976,Mato Grosso do Sul,2020-04-02,53.0,2,1,0,5.714285714285714,0.14285714285714285,40.0,1.0
4977,Mato Grosso do Sul,2020-04-03,60.0,7,1,0,6.571428571428571,0.14285714285714285,46.0,1.0
4978,Mato Grosso do Sul,2020-04-04,62.0,2,1,0,4.428571428571429,0.14285714285714285,31.0,1.0
4979,Mato Grosso do Sul,2020-04-05,65.0,3,1,0,4.142857142857143,0.14285714285714285,29.0,1.0
4980,Mato Grosso do Sul,2020-04-06,66.0,1,1,0,3.142857142857143,0.14285714285714285,22.0,1.0
4981,Mato Grosso do Sul,2020-04-07,80.0,14,2,1,4.571428571428571,0.14285714285714285,32.0,1.0
4982,Mato Grosso do Sul,2020-04-08,85.0,5,2,0,4.857142857142857,0.14285714285714285,34.0,1.0
4983,Mato Grosso do Sul,2020-04-09,89.0,4,2,0,5.142857142857143,0.14285714285714285,36.0,1.0
4984,Mato Grosso do Sul,2020-04-10,97.0,8,2,0,5.285714285714286,0.14285714285714285,37.0,1.0
4985,Mato Grosso do Sul,2020-04-11,100.0,3,2,0,5.428571428571429,0.14285714285714285,38.0,1.0
4986,Mato Grosso do Sul,2020-04-12,101.0,1,2,0,5.142857142857143,0.14285714285714285,36.0,1.0
4987,Mato Grosso do Sul,2020-04-13,113.0,12,4,2,6.714285714285714,0.42857142857142855,47.0,3.0
4988,Mato Grosso do Sul,2020-04-14,115.0,2,4,0,5.0,0.2857142857142857,35.0,2.0
4989,Mato Grosso do Sul,2020-04-15,121.0,6,4,0,5.142857142857143,0.2857142857142857,36.0,2.0
4990,Mato Grosso do Sul,2020-04-16,131.0,10,5,1,6.0,0.42857142857142855,42.0,3.0
4991,Mato Grosso do Sul,2020-04-17,143.0,12,5,0,6.571428571428571,0.42857142857142855,46.0,3.0
4992,Mato Grosso do Sul,2020-04-18,161.0,18,5,0,8.714285714285714,0.42857142857142855,61.0,3.0
4993,Mato Grosso do Sul,2020-04-19,168.0,7,5,0,9.571428571428571,0.42857142857142855,67.0,3.0
4994,Mato Grosso do Sul,2020-04-20,171.0,3,5,0,8.285714285714286,0.14285714285714285,58.0,1.0
4995,Mato Grosso do Sul,2020-04-21,173.0,2,6,1,8.285714285714286,0.2857142857142857,58.0,2.0
4996,Mato Grosso do Sul,2020-04-22,175.0,2,6,0,7.714285714285714,0.2857142857142857,54.0,2.0
4997,Mato Grosso do Sul,2020-04-23,186.0,11,7,1,7.857142857142857,0.2857142857142857,55.0,2.0
4998,Mato Grosso do Sul,2020-04-24,213.0,27,7,0,10.0,0.2857142857142857,70.0,2.0
