estado,data,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,daily cases moving average,daily deaths moving average,sum_of_daily_cases_week,sum_of_daily_deaths_week
MT,2020-01-03,0,0,0,0,392.57142857142856,11.571428571428571,2748.0,81.0
MT,2020-01-04,13,1,0,0,326.0,10.142857142857142,2282.0,71.0
MT,2020-01-05,160,11,5,0,256.7142857142857,6.714285714285714,1797.0,47.0
MT,2020-01-06,1270,56,33,2,193.57142857142858,5.428571428571429,1355.0,38.0
MT,2020-01-07,8310,492,317,20,213.85714285714286,7.571428571428571,1497.0,53.0
MT,2020-01-08,26395,462,924,15,201.0,7.857142857142857,1407.0,55.0
MT,2020-01-09,46428,755,1393,17,253.85714285714286,7.714285714285714,1777.0,54.0
MT,2020-01-10,62185,477,1714,11,322.0,9.285714285714286,2254.0,65.0
MT,2020-01-11,71513,62,1901,2,330.7142857142857,9.571428571428571,2315.0,67.0
MT,2020-01-12,79451,385,2048,5,384.14285714285717,10.285714285714286,2689.0,72.0
MT,2020-02-03,0,0,0,0,376.14285714285717,10.0,2633.0,70.0
MT,2020-02-04,18,4,0,0,306.42857142857144,7.142857142857143,2145.0,50.0
MT,2020-02-05,165,5,6,0,241.14285714285714,5.0,1688.0,35.0
MT,2020-02-06,1354,84,35,2,145.28571428571428,2.857142857142857,1017.0,20.0
MT,2020-02-07,8863,553,337,20,156.14285714285714,4.142857142857143,1093.0,29.0
MT,2020-02-08,26681,286,943,18,188.14285714285714,6.428571428571429,1317.0,45.0
MT,2020-02-09,47151,723,1408,15,236.42857142857142,7.857142857142857,1655.0,55.0
MT,2020-02-10,62726,541,1723,9,313.7142857142857,9.142857142857142,2196.0,64.0
MT,2020-02-11,71620,107,1903,2,328.42857142857144,9.428571428571429,2299.0,66.0
MT,2020-02-12,79857,405,2052,4,385.57142857142856,10.0,2699.0,70.0
MT,2020-02-25,0,0,0,0,373.57142857142856,9.714285714285714,2615.0,68.0
MT,2020-02-26,0,0,0,0,294.57142857142856,6.857142857142857,2062.0,48.0
MT,2020-02-27,0,0,0,0,253.71428571428572,4.285714285714286,1776.0,30.0
MT,2020-02-28,0,0,0,0,150.42857142857142,2.142857142857143,1053.0,15.0
MT,2020-02-29,0,0,0,0,73.14285714285714,0.8571428571428571,512.0,6.0
MT,2020-03-03,0,0,0,0,57.857142857142854,0.5714285714285714,405.0,4.0
MT,2020-03-04,22,4,0,0,0.5714285714285714,0.0,4.0,0.0
MT,2020-03-05,168,3,6,0,1.0,0.0,7.0,0.0
MT,2020-03-06,1424,69,38,3,10.857142857142858,0.42857142857142855,76.0,3.0
MT,2020-03-07,9427,563,354,17,91.28571428571429,2.857142857142857,639.0,20.0
MT,2020-03-08,27355,674,953,10,187.57142857142858,4.285714285714286,1313.0,30.0
MT,2020-03-09,47715,564,1422,14,268.14285714285717,6.285714285714286,1877.0,44.0
MT,2020-03-10,62866,140,1725,1,288.14285714285717,6.428571428571429,2017.0,45.0
MT,2020-03-11,71829,209,1909,6,317.42857142857144,7.285714285714286,2222.0,51.0
MT,2020-03-12,80142,285,2054,1,357.7142857142857,7.428571428571429,2504.0,52.0
MT,2020-03-13,0,0,0,0,347.85714285714283,7.0,2435.0,49.0
MT,2020-03-14,0,0,0,0,267.42857142857144,4.571428571428571,1872.0,32.0
MT,2020-03-15,0,0,0,0,171.14285714285714,3.142857142857143,1198.0,22.0
MT,2020-03-16,0,0,0,0,90.57142857142857,1.1428571428571428,634.0,8.0
MT,2020-03-17,0,0,0,0,70.57142857142857,1.0,494.0,7.0
MT,2020-03-18,0,0,0,0,40.714285714285715,0.14285714285714285,285.0,1.0
MT,2020-03-19,0,0,0,0,0.0,0.0,0.0,0.0
MT,2020-03-20,0,0,0,0,0.0,0.0,0.0,0.0
MT,2020-03-21,1,0,0,0,0.0,0.0,0.0,0.0
MT,2020-03-22,1,0,0,0,0.0,0.0,0.0,0.0
MT,2020-03-23,1,0,0,0,0.0,0.0,0.0,0.0
MT,2020-03-24,3,2,0,0,0.2857142857142857,0.0,2.0,0.0
MT,2020-03-25,4,0,0,0,0.2857142857142857,0.0,2.0,0.0
